class,recall
Bumps,0.5771144278606966
Dirtiness,0.9259259259259259
K_Scratch,0.9285714285714286
Other_Faults,0.7091988130563798
Pastry,0.6708860759493671
Stains,0.8888888888888888
Z_Scratch,0.9263157894736842
