topk,acc,macro_f1,weighted_f1,n_predicted_classes,pred_entropy_norm,pred_top1_frac,margin_median
,0.9737338557538818,0.5684477563294128,0.9746442018891569,2,0.12156530587777846,0.9834566826295168,0.43960847557361926
8.0,0.9830213321723987,0.5558643476593895,0.9789128379443216,2,0.044909825195619604,0.9950660281526629,0.5276057879307445
16.0,0.9830213321723987,0.5558643476593895,0.9789128379443216,2,0.044909825195619604,0.9950660281526629,0.5267982443350294
32.0,0.9830213321723987,0.5558643476593895,0.9789128379443216,2,0.044909825195619604,0.9950660281526629,0.5255864811521289
64.0,0.9828762153533595,0.5553785148116394,0.9788271029018766,2,0.04601776056833369,0.9949209113336236,0.5230901239625368
