topk,acc,macro_f1,weighted_f1,n_predicted_classes,pred_entropy_norm,pred_top1_frac,margin_median
,0.7304518664047152,0.47848111399471394,0.8096467439287178,2,0.8292852950739634,0.7383104125736739,0.22863180884873502
8.0,0.7587426326129666,0.49271452575919306,0.8283169937109149,2,0.7825385550167935,0.7673870333988212,0.27066098829624713
16.0,0.7583497053045186,0.4924954467502426,0.8280606753814543,2,0.7832145611640265,0.7669941060903733,0.2695543765532456
32.0,0.7583497053045186,0.4924954467502426,0.8280606753814543,2,0.7832145611640265,0.7669941060903733,0.2680915429835504
64.0,0.7579567779960708,0.4922765617875057,0.8278042655815924,2,0.7838893209607529,0.7666011787819254,0.26561077003047234
