topk,score,acc,macro_f1,weighted_f1,n_predicted_classes,pred_entropy_norm,margin_median
,0.6648198993395597,0.8663003663003663,0.6648198993395597,0.8385180529829779,3,0.7002688483878163,0.6157506262035173
8.0,0.9313872081956239,0.9377289377289377,0.9313872081956239,0.9376010623637752,4,0.8506999917777667,0.9948149823769226
16.0,0.9313872081956239,0.9377289377289377,0.9313872081956239,0.9376010623637752,4,0.8506999917777667,0.9945770528818652
32.0,0.9313872081956239,0.9377289377289377,0.9313872081956239,0.9376010623637752,4,0.8506999917777667,0.9942908689800817
64.0,0.9313872081956239,0.9377289377289377,0.9313872081956239,0.9376010623637752,4,0.8506999917777667,0.9940235527319361
128.0,0.9313872081956239,0.9377289377289377,0.9313872081956239,0.9376010623637752,4,0.8506999917777667,0.9936566277001354
