class,recall
Bumps,0.5771144278606966
Dirtiness,0.8518518518518519
K_Scratch,0.9285714285714286
Other_Faults,0.7270029673590505
Pastry,0.6075949367088608
Stains,0.8611111111111112
Z_Scratch,0.8842105263157894
