topk,acc,macro_f1,weighted_f1,n_predicted_classes,pred_entropy_norm,pred_top1_frac,margin_median
,0.5065359477124183,0.20653272635697362,0.37930261485737937,3,0.310911208031186,0.7892156862745098,0.25704295800204524
8.0,0.6086601307189542,0.4953682678794738,0.5896514121096228,6,0.7898756483927956,0.5147058823529411,0.7487788894302992
16.0,0.6086601307189542,0.4951419736580816,0.5896062715043611,6,0.790465344638506,0.5147058823529411,0.744946851504221
32.0,0.6086601307189542,0.49525362703992015,0.589627608452223,6,0.7901733676790045,0.5147058823529411,0.7411849067666199
64.0,0.6102941176470589,0.4974727815290075,0.5913079058456875,6,0.789500062414481,0.5155228758169934,0.736742980512387
