anchor_index,anchor_label,weight
480,2,1.2470634e-06
335,2,1.4770119e-06
434,2,1.3447564e-06
376,1,0.00021499621
521,2,1.8487561e-06
537,2,1.4730365e-06
25,2,1.3856953e-06
377,2,1.4052716e-06
339,1,0.0004910223
5,2,1.4950353e-06
325,2,1.5944541e-06
20,2,1.5977755e-06
136,2,1.5171485e-06
42,2,1.6231581e-06
536,1,0.0022539361
51,2,1.368815e-06
113,2,1.2683591e-06
360,2,1.4017983e-06
89,2,1.7436778e-06
343,2,1.5725783e-06
313,2,1.249424e-06
498,2,2.2843637e-06
233,2,1.5922083e-06
99,2,1.47502e-06
470,2,1.5439277e-06
392,2,1.2484128e-06
466,2,1.5454627e-06
282,2,1.3152772e-06
287,2,1.5639457e-06
71,2,1.5165293e-06
156,2,1.5445182e-06
116,1,0.0009180059
210,2,1.3832475e-06
323,2,1.6526941e-06
507,1,0.0023195988
475,2,1.3751924e-06
295,1,0.00644156
185,2,1.2162969e-06
90,2,1.4239099e-06
484,2,1.3387653e-06
281,2,1.8539805e-06
299,2,1.4712914e-06
135,2,1.578116e-06
283,2,1.5666999e-06
219,1,0.00037518344
329,2,1.2610091e-06
355,2,1.2739258e-06
120,2,3.1154457e-06
159,2,1.5421559e-06
518,2,1.4697318e-06
258,2,1.4941502e-06
40,2,1.5019219e-06
459,2,1.5531904e-06
43,1,0.00012279274
36,2,1.2552762e-06
150,2,1.6329942e-06
378,2,1.7027496e-06
317,2,1.6677243e-06
75,2,1.4957085e-06
33,2,1.247532e-06
209,2,1.3920625e-06
314,2,1.2892473e-06
193,2,1.918481e-06
257,2,3.400195e-06
449,2,1.277086e-06
336,2,1.2937107e-06
222,2,1.6689064e-06
472,2,1.3673655e-06
164,2,1.4715622e-06
400,2,1.3591269e-06
67,2,1.5264965e-06
372,2,1.3848525e-06
386,1,0.0005662964
124,2,1.5554998e-06
487,2,1.3477311e-06
238,2,2.3350017e-06
41,2,1.2393947e-06
348,2,1.4056562e-06
410,2,1.7604149e-06
192,2,1.4538022e-06
351,2,1.5137479e-06
232,2,1.3150365e-06
503,2,1.4446019e-06
138,2,1.3730131e-06
415,2,1.5064721e-06
303,2,1.6298203e-06
361,2,4.2812267e-06
437,2,1.7599885e-06
465,2,1.2168468e-06
165,2,1.7415755e-06
367,2,1.4031009e-06
438,2,1.4068954e-06
8,2,1.3757355e-06
390,2,1.2198294e-06
420,2,1.4983397e-06
186,2,1.5424281e-06
517,2,1.5505145e-06
448,2,1.4396178e-06
469,2,1.5335587e-06
44,2,1.3110745e-06
240,2,1.4934722e-06
302,2,1.3224768e-06
324,2,1.4248064e-06
403,1,0.00013890574
72,2,1.3763496e-06
450,2,1.6495762e-06
110,2,1.3587108e-06
347,2,1.3926386e-06
269,2,1.4205057e-06
425,2,1.4784845e-06
65,2,1.4640927e-06
316,2,1.594036e-06
146,2,3.1665988e-06
194,2,1.2866616e-06
103,2,1.529825e-06
195,1,8.8043125e-05
267,2,1.6680121e-06
45,2,1.5279151e-06
189,2,1.6312136e-06
486,2,1.3683282e-06
307,2,1.3646845e-06
499,2,1.6344027e-06
76,2,1.3173524e-06
411,2,4.0645514e-06
539,2,1.7359939e-06
243,2,2.2540069e-06
177,2,1.5115177e-06
467,2,1.6381697e-06
344,2,1.5330909e-06
39,2,4.1465046e-06
212,2,1.904214e-06
57,1,0.012670257
2,2,1.2508236e-06
375,2,1.2250886e-06
246,2,1.6170213e-06
275,2,1.6589664e-06
398,2,2.496029e-06
148,2,1.5177925e-06
266,2,1.5127564e-06
381,2,1.5422722e-06
501,2,1.5889864e-06
504,2,1.2744591e-06
104,2,1.4060839e-06
431,2,1.646992e-06
180,2,1.4717755e-06
15,2,1.5536274e-06
447,1,0.00019797693
16,2,1.5719456e-06
397,2,1.5019448e-06
68,2,1.404441e-06
226,2,1.40547e-06
297,2,1.2217924e-06
288,2,1.7132346e-06
482,2,1.532509e-06
379,2,1.377077e-06
513,2,1.5298558e-06
129,2,1.4608082e-06
139,2,1.3114847e-06
234,2,1.3500041e-06
481,2,1.2571019e-06
74,2,1.4851829e-06
395,2,1.4592738e-06
365,1,0.0027410004
320,2,1.719817e-06
215,2,1.5754152e-06
322,2,1.4404857e-06
350,2,1.6888029e-06
31,2,1.471426e-06
374,2,1.2223973e-06
214,2,1.4368663e-06
261,2,1.3825049e-06
50,2,1.4484935e-06
452,2,1.6550631e-06
142,2,1.6677673e-06
182,2,1.3439512e-06
7,2,2.3169564e-06
406,2,1.2465961e-06
457,2,1.5435096e-06
511,2,1.6444997e-06
6,2,1.2188154e-06
534,2,1.2921892e-06
163,1,0.00031264106
523,2,1.3554094e-06
473,2,1.2173008e-06
80,2,1.3915937e-06
155,2,1.5251258e-06
131,2,1.2310145e-06
462,2,1.257903e-06
102,2,1.3423705e-06
419,1,0.0007857915
144,2,1.5149423e-06
205,1,0.96854657
143,2,1.733638e-06
291,1,0.0005068852
404,2,1.3116722e-06
422,2,1.5256727e-06
140,2,1.5061805e-06
14,2,1.6923611e-06
429,2,1.5656051e-06
19,2,1.3496463e-06
477,2,1.3971536e-06
29,2,1.5008237e-06
79,2,1.9513147e-06
229,2,1.3741567e-06
346,2,1.3433336e-06
441,2,1.269344e-06
401,2,1.3330754e-06
338,2,1.5045655e-06
181,2,1.2714388e-06
440,2,1.4093368e-06
250,2,1.2613627e-06
433,2,1.4531494e-06
396,2,1.594185e-06
279,2,1.2826995e-06
179,2,1.6104223e-06
202,2,1.6256197e-06
