row_norm_mean,row_norm_std,row_pairwise_cos_mean,train_size,n_rows_total,attn_neff_mean,attn_neff_std,attn_entropy_mean,attn_entropy_std,attn_top1_mass_mean,attn_top1_mass_std,neigh_top1_purity_mean,neigh_top1_purity_std,neigh_top5_purity_mean,neigh_top5_purity_std,M_log_mean,M_log_std,M_min,M_max,source,prior_dir,prior_batch_idx,prior_dataset_idx,n_rows,n_features
21.40642738342285,0.15239745378494263,0.7688854932785034,2403.0,3072.0,2077.30859375,64.64331817626953,7.71143102645874,0.015218858607113361,0.0011745449155569077,0.00019937590695917606,0.04633781763826607,0.2103729496013513,0.055007473841554556,0.18236521953857177,,,,,stage2,/dss/lxclscratch/0E/ra63pux2/ra63pux2/mini_tabicl_s2_priors,99,0,3072.0,46.0
21.64808464050293,0.11270167678594589,0.6743965148925781,2786.0,4030.0,881.3922729492188,661.1300659179688,6.813906192779541,0.6886892914772034,0.03363180160522461,0.04194388911128044,0.5819935691318328,0.4934296021557996,0.6154340836012862,0.45518702281592827,,,,,stage2,/dss/lxclscratch/0E/ra63pux2/ra63pux2/mini_tabicl_s2_priors,99,1,4030.0,8.0
21.454206466674805,0.12174646556377411,0.7909917831420898,6574.0,7373.0,3170.6201171875,885.3338623046875,8.362407684326172,0.2670133411884308,0.002791579579934478,0.0011412454769015312,0.3692115143929912,0.48289359036606194,0.3684605757196495,0.4820658428339816,,,,,stage2,/dss/lxclscratch/0E/ra63pux2/ra63pux2/mini_tabicl_s2_priors,99,2,7373.0,97.0
21.47222900390625,0.11318742483854294,0.7927424311637878,7815.0,9698.0,5432.52587890625,264.1659851074219,8.801399230957031,0.03105064108967781,0.0011514960788190365,0.00012021266593364999,0.2591609134360064,0.4382904877705578,0.2591609134360064,0.4382904877705578,,,,,stage2,/dss/lxclscratch/0E/ra63pux2/ra63pux2/mini_tabicl_s2_priors,99,3,9698.0,76.0
21.484439849853516,0.16213127970695496,0.7808570265769958,1635.0,2550.0,1241.1434326171875,195.76995849609375,7.2277727127075195,0.12388700991868973,0.0026114590000361204,0.001332768821157515,0.036065573770491806,0.18655531109566928,0.048743169398907105,0.1653391668443644,,,,,stage2,/dss/lxclscratch/0E/ra63pux2/ra63pux2/mini_tabicl_s2_priors,99,4,2550.0,40.0
21.411211013793945,0.11601634323596954,0.762303352355957,8521.0,9834.0,6181.61328125,1411.9737548828125,8.850876808166504,0.20126605033874512,0.0008124953601509333,0.00045067796600051224,0.5978674790555979,0.49051524439693955,0.6097486671744098,0.468289584503431,,,,,stage2,/dss/lxclscratch/0E/ra63pux2/ra63pux2/mini_tabicl_s2_priors,99,5,9834.0,53.0
21.85266876220703,0.23779624700546265,0.6015565395355225,2959.0,4744.0,2345.03466796875,85.24363708496094,7.880932331085205,0.017362285405397415,0.001160636660642922,0.00015541542961727828,0.13725490196078433,0.34421268211192635,0.1381512605042017,0.3439189040070986,,,,,stage2,/dss/lxclscratch/0E/ra63pux2/ra63pux2/mini_tabicl_s2_priors,99,6,4744.0,12.0
21.431272506713867,0.16084960103034973,0.7307633757591248,3321.0,3864.0,599.7962036132812,265.8497314453125,6.856122016906738,0.2521856427192688,0.011960053816437721,0.008409269154071808,0.4438305709023941,0.4972931015059359,0.47034990791896863,0.4730224586023823,,,,,stage2,/dss/lxclscratch/0E/ra63pux2/ra63pux2/mini_tabicl_s2_priors,99,7,3864.0,95.0
21.84206199645996,0.2407790571451187,0.5003235340118408,4740.0,7730.0,1190.8785400390625,304.28131103515625,7.2706098556518555,0.2156902551651001,0.0031415638513863087,0.0029490662273019552,0.30133779264214045,0.45891585656738504,0.342809364548495,0.445226870244695,,,,,stage2,/dss/lxclscratch/0E/ra63pux2/ra63pux2/mini_tabicl_s2_priors,99,8,7730.0,9.0
21.406517028808594,0.09444259852170944,0.7658516764640808,1534.0,1898.0,1055.8319091796875,228.70350646972656,7.111328601837158,0.15316037833690643,0.004906903021037579,0.002762819640338421,0.057692307692307696,0.23348162272442727,0.14175824175824178,0.22590665034517757,,,,,stage2,/dss/lxclscratch/0E/ra63pux2/ra63pux2/mini_tabicl_s2_priors,99,9,1898.0,36.0
21.49399185180664,0.07934006303548813,0.7539795637130737,3928.0,6055.0,3146.197509765625,48.30787658691406,8.175358772277832,0.0065574669279158115,0.0013182139955461025,0.00020011710876133293,0.34978843441466856,0.47701516134806476,0.34978843441466856,0.47701516134806476,,,,,stage2,/dss/lxclscratch/0E/ra63pux2/ra63pux2/mini_tabicl_s2_priors,99,10,6055.0,20.0
21.557750701904297,0.12780971825122833,0.6460317969322205,3762.0,4980.0,1191.927001953125,424.36053466796875,7.382818222045898,0.4417570233345032,0.004877718631178141,0.0030432555358856916,0.04433497536945813,0.20592280092918802,0.07011494252873564,0.19671121759839608,,,,,stage2,/dss/lxclscratch/0E/ra63pux2/ra63pux2/mini_tabicl_s2_priors,99,11,4980.0,24.0
