topk,acc,macro_f1,weighted_f1,n_predicted_classes,pred_entropy_norm,pred_top1_frac,margin_median
,0.6015424164524421,0.3034007537002312,0.5214417246549776,3,0.4006146913824031,0.7146529562982005,0.21995250764223045
8.0,0.794344473007712,0.8214418486051895,0.7928123380218672,7,0.8542333991460281,0.3676092544987147,0.9340309808298619
16.0,0.794344473007712,0.8214418486051895,0.7928123380218672,7,0.8542333991460281,0.3676092544987147,0.9322977831480851
32.0,0.794344473007712,0.8214418486051895,0.7928123380218672,7,0.8542333991460281,0.3676092544987147,0.9302676541896551
64.0,0.794344473007712,0.8214418486051895,0.7928123380218672,7,0.8542333991460281,0.3676092544987147,0.9089790774300437
