topk,score,acc,macro_f1,weighted_f1,n_predicted_classes,pred_entropy_norm,margin_median
,0.8554414335664335,0.9629629629629629,0.8554414335664335,0.9649418868168868,2,0.39051360198332613,0.9606688680005909
8.0,0.8799757526773085,0.9708994708994709,0.8799757526773085,0.9717285625549921,2,0.3613658040306044,0.9726658518613641
16.0,0.8929178470254957,0.9735449735449735,0.8929178470254957,0.974528231185455,2,0.3712323266408757,0.9709969320523258
32.0,0.8929178470254957,0.9735449735449735,0.8929178470254957,0.974528231185455,2,0.3712323266408757,0.9689555068584983
64.0,0.8929178470254957,0.9735449735449735,0.8929178470254957,0.974528231185455,2,0.3712323266408757,0.9668922163392581
128.0,0.8760926573426573,0.9682539682539683,0.8760926573426573,0.9699501887001887,2,0.39051360198332613,0.964558192520981
