topk,acc,macro_f1,weighted_f1,n_predicted_classes,pred_entropy_norm,pred_top1_frac,margin_median
,0.92,0.6389737890154672,0.8817227007502083,2,0.6306675795020946,0.512,0.8268545977278905
8.0,0.968,0.9217391304347826,0.9679304347826087,3,0.8341705297577797,0.464,0.9997639932072023
16.0,0.968,0.9217391304347826,0.9679304347826087,3,0.8341705297577797,0.464,0.9997340155326857
32.0,0.968,0.9217391304347826,0.9679304347826087,3,0.8341705297577797,0.464,0.9997060535968656
64.0,0.968,0.932925642441937,0.9674020042610273,3,0.8209306644215936,0.472,0.9996548526554783
