topk,acc,macro_f1,weighted_f1,n_predicted_classes,pred_entropy_norm,pred_top1_frac,margin_median
,0.8963963963963963,0.6909762149730678,0.9088804958199137,2,0.5210169378895241,0.8828828828828829,0.8114956578287991
8.0,0.8783783783783784,0.5812783793223891,0.886322228620517,2,0.43677045457708885,0.9099099099099099,0.8314010002934955
16.0,0.8783783783783784,0.5812783793223891,0.886322228620517,2,0.43677045457708885,0.9099099099099099,0.827507725511762
32.0,0.8783783783783784,0.5812783793223891,0.886322228620517,2,0.43677045457708885,0.9099099099099099,0.823371516787079
64.0,0.8783783783783784,0.5812783793223891,0.886322228620517,2,0.43677045457708885,0.9099099099099099,0.8201280306332226
