class,recall
Bumps,0.6716417910447762
Dirtiness,0.8148148148148148
K_Scratch,0.9438775510204082
Other_Faults,0.7210682492581603
Pastry,0.6075949367088608
Stains,1.0
Z_Scratch,0.8421052631578947
