class,recall
Bumps,0.5771144278606966
Dirtiness,0.8518518518518519
K_Scratch,0.9285714285714286
Other_Faults,0.7151335311572701
Pastry,0.6582278481012658
Stains,0.8611111111111112
Z_Scratch,0.9263157894736842
