topk,score,acc,macro_f1,weighted_f1,n_predicted_classes,pred_entropy_norm,margin_median
,0.4577538643928686,0.9132947976878613,0.4577538643928686,0.8799664106790003,2,0.4444625081395422,0.9390797678855229
8.0,0.8825665517055559,0.9710982658959537,0.8825665517055559,0.969299620821459,4,0.5873843806272254,0.9998214170611605
16.0,0.8825665517055559,0.9710982658959537,0.8825665517055559,0.969299620821459,4,0.5873843806272254,0.9997959238519147
32.0,0.8825665517055559,0.9710982658959537,0.8825665517055559,0.969299620821459,4,0.5873843806272254,0.9997670390832892
64.0,0.47559523809523807,0.9132947976878613,0.47559523809523807,0.874786677676851,2,0.3998119607602296,0.9997371558485992
128.0,0.47559523809523807,0.9132947976878613,0.47559523809523807,0.874786677676851,2,0.3998119607602296,0.9996980770081042
