topk,score,acc,macro_f1,weighted_f1,n_predicted_classes,pred_entropy_norm,margin_median
,0.9803873895777615,0.9958677685950413,0.9803873895777615,0.9959397703579124,2,0.3188554185210096,0.9914582974323979
8.0,0.9440940698131078,0.9896694214876033,0.9440940698131078,0.9891479643746228,2,0.2576179328782239,0.9957487793658691
16.0,0.9440940698131078,0.9896694214876033,0.9440940698131078,0.9891479643746228,2,0.2576179328782239,0.9954650895311803
32.0,0.9440940698131078,0.9896694214876033,0.9440940698131078,0.9891479643746228,2,0.2576179328782239,0.9951706084638072
64.0,0.9440940698131078,0.9896694214876033,0.9440940698131078,0.9891479643746228,2,0.2576179328782239,0.9947806137470296
128.0,0.9561594202898551,0.9917355371900827,0.9561594202898551,0.9914091507965025,2,0.26676498780302604,0.9944277887971288
