class,recall
0,0.9982486865148862
1,0.9929947460595446
2,0.993006993006993
3,0.9943181818181818
4,0.9982517482517482
5,0.9981060606060606
6,0.9943181818181818
7,1.0
8,0.9943181818181818
9,0.9943074003795066
