anchor_index,anchor_label,weight
1879,6,9.0187214e-08
2977,3,2.3119203e-06
487,6,8.999725e-08
4220,1,2.72307e-07
2909,2,3.837443e-05
3561,3,1.6699831e-06
408,6,9.021285e-08
3643,6,8.987683e-08
761,3,4.8333027e-06
2852,6,8.97119e-08
5370,6,9.077381e-08
3155,6,9.014594e-08
3427,6,8.997794e-08
3529,6,9.030142e-08
2001,6,8.999021e-08
984,6,9.01873e-08
4271,4,5.090226e-06
1985,6,9.00881e-08
2828,6,8.978208e-08
4381,6,9.034423e-08
5320,4,6.4456112e-06
1895,6,9.051681e-08
4969,1,4.0374107e-07
868,1,2.550006e-07
3519,6,9.038543e-08
4903,6,9.031753e-08
709,3,3.8022072e-06
1652,6,9.062607e-08
1736,6,9.0559716e-08
486,6,8.993248e-08
1426,1,3.57963e-07
1317,2,1.1787887e-05
1814,1,2.6622894e-07
4409,3,3.0256335e-06
1144,4,8.11495e-06
2882,1,2.0580154e-07
3893,6,9.078315e-08
5304,2,4.550909e-05
4480,6,9.039965e-08
2582,4,2.1908589e-05
2167,1,2.1833978e-07
4591,3,2.1728467e-06
5004,1,2.3301762e-07
2184,1,2.445313e-07
1778,6,9.043026e-08
1593,6,9.003021e-08
1508,6,9.043354e-08
534,1,2.667624e-07
2867,1,1.90356e-07
5052,5,3.7882942e-06
3909,3,3.633143e-06
2200,1,2.4750295e-07
556,4,3.6438862e-06
4273,6,9.043112e-08
3195,5,6.227145e-07
5717,1,2.8362825e-07
3592,4,2.0308795e-05
5201,1,2.1128903e-07
3548,1,2.5146792e-07
5767,6,8.990203e-08
2756,3,0.00018537992
2836,4,6.080965e-06
5532,6,9.0442335e-08
3113,6,9.0093856e-08
5578,3,2.3325165e-06
3857,4,3.5748508e-05
238,1,2.9331918e-07
4950,3,3.724366e-06
5162,6,9.019737e-08
2677,4,1.2545364e-05
3836,3,2.1842882e-06
2549,1,2.2481929e-07
323,1,2.1081081e-07
1475,6,9.041819e-08
1656,3,1.9250062e-06
247,6,9.070968e-08
682,1,2.3346584e-07
1225,4,6.7888736e-06
5544,1,1.7409523e-07
2687,4,1.191606e-05
2479,1,2.2790606e-07
1202,1,2.1980036e-07
3943,1,3.303158e-07
1707,6,9.015987e-08
2014,2,1.22807705e-05
4114,6,9.042043e-08
4348,6,9.077848e-08
4144,5,1.230008e-06
3720,6,9.047952e-08
89,6,9.03856e-08
871,1,2.211245e-07
3417,6,8.976264e-08
2934,6,9.091251e-08
624,6,9.0157634e-08
2318,3,3.429051e-06
2291,1,2.2642163e-07
217,3,2.0183127e-06
5143,6,9.001519e-08
2013,6,9.0654076e-08
2130,3,2.5952625e-06
4787,3,3.3975218e-06
2632,6,9.0094886e-08
2842,4,5.5672e-06
0,6,9.019995e-08
5457,6,9.019109e-08
2703,1,2.628083e-07
1995,6,9.0141384e-08
2222,1,2.4871323e-07
2154,5,9.005426e-06
3248,4,6.7824935e-06
4167,6,9.028739e-08
2474,1,2.3180964e-07
1636,5,1.2858218e-06
4620,4,5.3992558e-06
2910,3,2.0630077e-06
529,6,8.998806e-08
5545,6,9.0949975e-08
4377,6,9.071911e-08
481,6,8.9993044e-08
2737,1,3.341779e-07
4901,6,9.016296e-08
2741,3,0.00012665609
508,6,9.006156e-08
5455,1,1.8513406e-07
377,3,2.0773407e-06
2170,1,2.086451e-07
5422,1,3.045549e-07
2181,6,9.0964974e-08
346,6,9.0558935e-08
4436,1,2.3052921e-07
5810,6,9.0715304e-08
1941,6,9.01904e-08
1181,6,9.093201e-08
53,3,2.91828e-06
1831,6,9.02693e-08
2583,4,1.0623967e-05
4941,1,2.664245e-07
5109,4,4.1085127e-06
2301,5,7.008552e-06
6032,6,9.029634e-08
2683,5,3.323449e-06
2279,6,9.100992e-08
3063,6,9.0406196e-08
3400,3,4.763977e-06
4980,3,1.3885505e-06
2348,6,9.096133e-08
562,6,9.01842e-08
564,6,9.026199e-08
2735,1,3.149894e-07
4949,6,9.0320626e-08
437,4,0.00015800388
2932,6,9.077034e-08
6027,6,9.005898e-08
3031,1,2.1321402e-07
546,6,9.003794e-08
3045,6,9.084473e-08
5745,6,9.031908e-08
5693,1,2.2854486e-07
3607,6,8.992484e-08
318,3,1.8235745e-06
1896,6,9.0158665e-08
6028,5,5.468963e-06
5321,1,2.8905026e-07
465,5,3.2048467e-06
2517,3,4.736411e-06
1133,6,9.1129515e-08
5408,4,3.5675469e-06
2967,5,2.4848266e-06
594,3,2.6923194e-06
1288,1,2.4957788e-07
2388,6,9.102693e-08
3946,4,3.7004888e-06
2589,6,8.987331e-08
4759,5,5.0650983e-06
5113,4,1.6549555e-05
5119,1,2.9022004e-07
6109,6,9.041534e-08
38,3,3.7820962e-06
3588,3,1.5851863e-06
3164,1,1.8914086e-07
2749,1,3.2747127e-07
256,4,9.092717e-06
2482,6,9.08029e-08
2004,2,8.265924e-06
2637,1,2.1909445e-07
3966,6,9.0412236e-08
391,6,9.019685e-08
1149,1,1.9485883e-07
5732,6,9.102607e-08
1175,4,8.490448e-06
4412,6,9.096133e-08
3059,3,3.8229937e-06
943,6,9.034475e-08
1607,1,2.521959e-07
2551,3,4.6128757e-06
320,3,1.6665117e-06
2254,1,2.2817463e-07
127,6,9.0530875e-08
4560,3,2.2536851e-06
3022,1,2.2079472e-07
815,5,1.1253525e-06
5719,4,9.692179e-06
1075,3,2.4225644e-06
1460,6,9.043664e-08
4263,4,6.529139e-06
1357,6,9.0415085e-08
3566,2,1.7632743e-05
5637,6,9.066047e-08
118,6,9.0354575e-08
5615,6,9.0664884e-08
2898,6,9.036327e-08
191,6,9.01413e-08
3880,6,9.03519e-08
5075,6,9.027171e-08
4924,6,9.03463e-08
584,1,2.897311e-07
3299,4,1.2394998e-05
3051,5,7.459053e-07
3593,6,9.0234536e-08
2601,6,9.030762e-08
1541,4,8.409412e-06
4055,5,5.4601137e-06
696,3,3.7479963e-06
2962,3,2.3043613e-06
4808,6,9.0016904e-08
2444,1,2.3195072e-07
2502,6,9.077632e-08
3975,6,9.043604e-08
897,3,2.2443144e-06
3693,6,9.036465e-08
2456,6,9.107852e-08
3770,2,1.2378601e-05
1772,6,9.027094e-08
5661,1,2.459514e-07
381,1,2.2373126e-07
2074,1,2.991332e-07
757,5,5.802732e-07
3073,6,9.053234e-08
246,6,9.04878e-08
2182,6,9.026733e-08
3204,6,9.0700084e-08
125,6,9.068624e-08
5741,5,1.5288746e-06
390,6,9.039517e-08
4707,6,9.0363194e-08
1327,6,9.001158e-08
732,3,4.4934877e-06
1854,6,9.01953e-08
5501,6,9.001759e-08
493,6,9.0202434e-08
819,6,9.079606e-08
4419,1,2.5042377e-07
4975,5,5.614595e-06
5784,2,8.689531e-06
366,1,2.3979248e-07
392,6,9.035035e-08
3305,5,2.7709805e-06
3885,1,2.2963835e-07
5565,6,9.066773e-08
5515,3,1.9100876e-06
4854,6,9.072508e-08
2061,6,8.9874085e-08
2849,6,8.968324e-08
95,3,1.9623726e-06
5088,6,9.026818e-08
4513,1,1.8292309e-07
5766,6,9.05592e-08
4722,1,2.7637927e-07
941,6,9.03494e-08
2155,1,2.0316232e-07
5977,6,9.0266376e-08
263,6,9.0465626e-08
4479,5,5.710479e-06
5775,2,1.0226492e-05
4755,3,2.2809359e-06
4318,1,3.2208882e-07
1373,4,5.4480465e-06
5411,6,9.0408356e-08
2306,1,2.5891106e-07
5123,2,1.2531601e-05
3834,6,9.0227815e-08
2554,6,9.074966e-08
3681,6,9.018945e-08
3813,6,9.033881e-08
5681,5,3.9752053e-06
