topk,acc,macro_f1,weighted_f1,n_predicted_classes,pred_entropy_norm,pred_top1_frac,margin_median
,0.9234234234234234,0.7493857493857494,0.9300086327113355,2,0.4661332827241354,0.9009009009009009,0.8987622159376858
8.0,0.9144144144144144,0.6705459657892681,0.9156912125747554,2,0.3736090708557683,0.9279279279279279,0.9078479469135392
16.0,0.9144144144144144,0.6705459657892681,0.9156912125747554,2,0.3736090708557683,0.9279279279279279,0.906860973577458
32.0,0.9099099099099099,0.642512077294686,0.9099099099099099,2,0.3567800143839433,0.9324324324324325,0.905866088673841
64.0,0.9099099099099099,0.642512077294686,0.9099099099099099,2,0.3567800143839433,0.9324324324324325,0.9044629211144954
