topk,acc,macro_f1,weighted_f1,n_predicted_classes,pred_entropy_norm,pred_top1_frac,margin_median
,0.9549668874172186,0.8437195597116696,0.9595075946705062,2,0.45412590991313234,0.904635761589404,0.988893795143798
8.0,0.9470198675496688,0.7586625751182713,0.945890288584563,2,0.3098441246346928,0.9443708609271523,0.9936522218460901
16.0,0.9470198675496688,0.7586625751182713,0.945890288584563,2,0.3098441246346928,0.9443708609271523,0.9933716912732258
32.0,0.9456953642384106,0.7499616319738935,0.9442302913921193,2,0.3044086743367875,0.9456953642384106,0.9929009341359198
64.0,0.9456953642384106,0.7499616319738935,0.9442302913921193,2,0.3044086743367875,0.9456953642384106,0.9921736819476762
