topk,score,acc,macro_f1,weighted_f1,n_predicted_classes,pred_entropy_norm,margin_median
,0.5782760169872256,0.9513888888888888,0.5782760169872256,0.9393553026894766,3,0.6820200706157299,0.4801751683173095
8.0,0.7550203663379019,0.9675925925925926,0.7550203663379019,0.9677882878929482,4,0.7479390372754289,0.9981065729438777
16.0,0.7516854989057307,0.966820987654321,0.7516854989057307,0.9670148939704614,4,0.7468298105491974,0.9980456951923391
32.0,0.7482647754137116,0.9660493827160493,0.7482647754137116,0.9662313939234743,4,0.7457074276158743,0.9979883049186041
64.0,0.7482647754137116,0.9660493827160493,0.7482647754137116,0.9662313939234743,4,0.7457074276158743,0.9979298517633426
128.0,0.7482647754137116,0.9660493827160493,0.7482647754137116,0.9662313939234743,4,0.7457074276158743,0.9978813050759263
