topk,acc,macro_f1,weighted_f1,n_predicted_classes,pred_entropy_norm,pred_top1_frac,margin_median
,0.5868354430379746,0.3736845720737422,0.5011339402485354,3,0.5749214670110752,0.4835443037974684,0.198084260006448
8.0,0.6946835443037974,0.6544155387102927,0.6853878913946331,5,0.8792990181370577,0.3615189873417721,0.8329599130213939
16.0,0.6936708860759494,0.6526201673347835,0.6840454189196469,5,0.8761421872642493,0.3615189873417721,0.8291679232980292
32.0,0.6916455696202531,0.6498410898111038,0.681780032943903,5,0.8743458751219045,0.3615189873417721,0.8256778558647869
64.0,0.6931645569620253,0.6516536363877588,0.6832497914092984,5,0.8729871354935747,0.3615189873417721,0.8207524911168043
