class,recall
0,0.9982486865148862
1,0.9929947460595446
2,0.9947552447552448
3,0.9943181818181818
4,0.9982517482517482
5,0.9981060606060606
6,0.9962121212121212
7,1.0
8,0.9981060606060606
9,0.9924098671726755
