topk,acc,macro_f1,weighted_f1,n_predicted_classes,pred_entropy_norm,pred_top1_frac,margin_median
,0.5809768637532133,0.28051492932098643,0.4874872021162032,3,0.35026156274946035,0.7557840616966581,0.2256240921128082
8.0,0.7994858611825193,0.8044401953056983,0.7960497959898041,7,0.842935519295035,0.38817480719794345,0.941990683172758
16.0,0.7994858611825193,0.8044401953056983,0.7960497959898041,7,0.842935519295035,0.38817480719794345,0.9347909350413908
32.0,0.7969151670951157,0.8031240375269125,0.7935319043673407,7,0.8441394539937458,0.3856041131105398,0.9319835888099932
64.0,0.7969151670951157,0.8031240375269125,0.7935319043673407,7,0.8441394539937458,0.3856041131105398,0.8964927734074678
