anchor_index,anchor_label,weight
114,False,0.00022376997
219,False,0.00021200972
85,False,0.00040498763
233,False,0.00020109944
1051,False,0.00032870233
707,False,0.0003897091
600,False,0.0002510759
495,False,0.00021198636
790,False,0.00023993442
36,True,0.03920229
348,False,0.0002104957
335,False,0.00028413546
1080,False,0.0003033382
415,False,0.00028143192
766,False,0.00028503747
905,False,0.00019315453
561,False,0.00040442296
659,False,0.00024001073
288,False,0.0002982665
19,True,0.023458743
513,False,0.00039569967
301,False,0.00044715748
169,False,0.0002271049
210,False,0.00039400664
145,False,0.00036998605
957,False,0.00025181915
1022,False,0.00026598418
678,False,0.00024160602
511,False,0.0003310405
47,True,0.028515026
943,False,0.00036973142
308,False,0.00030960995
37,True,0.01573057
817,False,0.00024248756
444,False,0.00028139594
755,False,0.00022111743
273,False,0.0001989164
307,False,0.00029737555
726,False,0.00036743097
392,False,0.0002389598
808,False,0.0002905306
524,False,0.00026488656
720,False,0.00040173254
662,False,0.00029590967
1079,False,0.00029004583
360,False,0.00029616532
718,False,0.00024110182
231,False,0.00030136018
275,False,0.0002104447
227,False,0.00021382765
1074,False,0.000281444
590,False,0.00024474418
860,False,0.00023569724
473,False,0.0004007113
819,False,0.00026307334
386,False,0.00075599656
918,False,0.00022199047
995,False,0.00025419664
492,False,0.00022733015
794,False,0.00029784808
504,False,0.00035925093
534,False,0.00025912607
383,False,0.00040170172
104,False,0.00037000104
265,False,0.00022005025
232,False,0.00029167326
742,False,0.0004039429
928,False,0.00027128845
1025,False,0.00027228898
1065,False,0.00030335353
329,False,0.00030267963
839,False,0.00022246053
873,False,0.0002761316
595,False,0.00037827058
30,True,0.014890819
544,False,0.00021995888
597,False,0.00021015311
781,False,0.00024852934
988,False,0.0019673796
554,False,0.00031222563
696,False,0.00027013494
439,False,0.00022789887
433,False,0.00033401477
801,False,0.00027739813
247,False,0.000304207
1095,False,0.00026577068
573,False,0.00032569797
901,False,0.00022013966
222,False,0.0002606797
1063,False,0.00025120965
249,False,0.00025439734
974,False,0.00022583992
89,False,0.0003699102
691,False,0.0002836672
390,False,0.0003143141
535,False,0.00035702763
1013,False,0.00021489682
1001,False,0.0002725299
719,False,0.00025454926
394,False,0.00021819501
721,False,0.0003216362
929,False,0.00021194603
702,False,0.00029863737
861,False,0.00034415675
129,False,0.0003700018
765,False,0.0002698405
711,False,0.0002475806
887,False,0.000356419
977,False,0.00026543203
645,False,0.0004658057
846,False,0.0002819071
1041,False,0.00028508573
795,False,0.00021481383
996,False,0.00028745705
686,False,0.00024766388
882,False,0.00027121266
362,False,0.00025475374
55,True,0.014968209
162,False,0.0002195212
842,False,0.00025197002
320,False,0.0003672178
904,False,0.0003648469
431,False,0.00034546436
785,False,0.00021572835
107,False,0.00021495002
97,False,0.00033288664
217,False,0.00026901765
599,False,0.00028384593
520,False,0.0002567594
408,False,0.00023275221
669,False,0.00016463274
21,True,0.014890204
190,False,0.00028281484
542,False,0.00024573161
387,False,0.0002729074
925,False,0.00028498488
28,True,0.020038905
690,False,0.00021996003
608,False,0.00027937844
310,False,0.00023141976
455,False,0.00036464166
385,False,0.00029057133
396,False,0.00040721337
571,False,0.00023005735
131,False,0.00046078986
568,False,0.00038455112
499,False,0.00025888957
1076,False,0.00026238704
539,False,0.00028235387
79,False,0.00020771573
50,True,0.024781084
414,False,0.00026892606
343,False,0.00021922559
57,True,0.04053701
73,True,0.01962483
381,False,0.0004519058
291,False,0.0004042926
641,False,0.00025409984
1028,False,0.0002822077
1089,False,0.00022675603
646,False,0.00033059518
270,False,0.0002055935
82,False,0.00024957108
389,False,0.00026009686
1020,False,0.00022403497
267,False,0.000208354
316,False,0.0006141893
40,True,0.015743874
780,False,0.00027178382
263,False,0.00045927474
147,False,0.00037003157
784,False,0.00020747946
558,False,0.00019379884
877,False,0.0001997119
345,False,0.00016867896
1094,False,0.00023844089
635,False,0.00031280247
875,False,0.0005043552
111,False,0.0004045358
83,False,0.0004045358
685,False,0.00028243332
485,False,0.0003835302
422,False,0.00021916351
516,False,0.0004422977
193,False,0.0002830736
218,False,0.00019655659
960,False,0.00022407204
318,False,0.00032013794
248,False,0.00020550312
548,False,0.0003392503
428,False,0.00022153535
892,False,0.00021984256
255,False,0.00022947109
459,False,0.00024366623
462,False,0.0001465209
117,False,0.00036996242
1072,False,0.00020714404
699,False,0.0002620136
999,False,0.00026674612
964,False,0.00028437184
1010,False,0.00018104327
86,False,0.00028479318
845,False,0.00015885459
393,False,0.00020842742
375,False,0.0007046377
1039,False,0.00029373865
1078,False,0.000222818
648,False,0.00039986838
898,False,0.00018467865
285,False,0.00024963915
379,False,0.0002368446
1002,False,0.00021265264
903,False,0.00025199188
835,False,0.00020957041
77,True,0.016593194
657,False,0.00024850777
476,False,0.00034735104
1043,False,0.00022534875
1035,False,0.00029191037
823,False,0.00026170094
1034,False,0.00035227838
60,True,0.014859903
46,True,0.011349941
867,False,0.00029338815
549,False,0.00024217188
27,True,0.013361295
142,False,0.00037025785
623,False,0.00026019834
843,False,0.00018876074
919,False,0.00024835972
768,False,0.00022939878
339,False,0.00024715986
378,False,0.00043309724
277,False,0.00032901077
8,True,0.016930914
474,False,0.00047789843
397,False,0.0004155111
870,False,0.00022954079
153,False,0.00025455022
562,False,0.0005103668
941,False,0.00028520834
53,True,0.019445822
370,False,0.00023669671
971,False,0.00019982486
529,False,0.0002611689
758,False,0.0003143177
429,False,0.00036522077
712,False,0.00030787627
533,False,0.00021436688
551,False,0.00025153175
344,False,0.00032171045
376,False,0.0002161164
704,False,0.00021628372
22,True,0.015304165
570,False,0.00022185757
141,False,0.0003701994
543,False,0.00023711218
319,False,0.00027191552
292,False,0.00020435281
682,False,0.00029272927
347,False,0.00024982804
933,False,0.0002566027
7,True,0.05276186
461,False,0.00021919633
653,False,0.18621847
441,False,0.00029971273
195,False,0.00040368276
588,False,0.00040476755
112,False,0.00018063953
634,False,0.001251744
126,False,0.00024215432
899,False,0.0002517639
115,False,0.000389029
878,False,0.00028581923
42,True,0.043023832
1036,False,0.00026495353
1104,False,0.00026978378
607,False,0.00045178513
152,False,0.0003820756
775,False,0.00020135831
806,False,0.00025227203
409,False,0.00022610789
715,False,0.00018007673
512,False,0.00024687682
132,False,0.0003701094
271,False,0.00020234352
1055,False,0.0004185123
180,False,0.00027720217
10,True,0.056245483
891,False,0.0002367537
497,False,0.0003034606
182,False,0.0002272715
332,False,0.00022753252
881,False,0.00032818
517,False,0.00038033965
122,False,0.00028348426
717,False,0.00021653603
443,False,0.00036170325
95,False,0.00025676357
127,False,0.0003972495
844,False,0.00018822326
1054,False,0.00028765725
813,False,0.0002314318
185,False,0.00033148183
1046,False,0.00023825711
972,False,0.00021910059
615,False,0.00030112718
759,False,0.0002043259
1031,False,0.00022879292
440,False,0.00037077905
423,False,0.00026033111
733,False,0.00021663269
407,False,0.00024450038
763,False,0.00034732802
703,False,0.00023102846
564,False,0.00021998331
201,False,0.00035211345
68,True,0.016943373
679,False,0.0003433609
979,False,0.00027547943
948,False,0.00027183542
1056,False,0.000267202
1024,False,0.00023198003
239,False,0.00019773506
154,False,0.00027728904
283,False,0.00033656467
680,False,0.00023345368
338,False,0.0002255175
340,False,0.00022340726
797,False,0.00022221541
463,False,0.00025871434
910,False,0.00020122067
990,False,0.00028639674
91,False,0.00036996437
489,False,0.00023176112
583,False,0.0009976304
202,False,0.00033130375
493,False,0.00022638502
234,False,0.00039387384
125,False,0.0002831992
537,False,0.00028454736
827,False,0.00030760028
566,False,0.00045150905
907,False,0.00032184363
695,False,0.00027651186
479,False,0.00035326765
708,False,0.00026761822
937,False,0.00028197514
235,False,0.00044204426
725,False,0.00023017003
862,False,0.00034590482
975,False,0.00019960804
264,False,0.0002391521
580,False,0.0002596401
238,False,0.00024031616
116,False,0.00068948
1026,False,0.00020838212
281,False,0.00020972305
48,True,0.024759525
604,False,0.0002605062
578,False,0.00024476004
528,False,0.00022118598
221,False,0.00029373475
655,False,0.00021972564
87,False,0.00036992328
472,False,0.00024187921
799,False,0.00021001686
258,False,0.0001986601
598,False,0.00040237323
838,False,0.00024644047
603,False,0.00026047317
697,False,0.00027430497
751,False,0.0003239884
64,True,0.016941536
822,False,0.0002354052
411,False,0.0003946962
167,False,0.00022524057
67,True,0.016941536
456,False,0.0004488006
128,False,0.00036985625
772,False,0.00029207006
355,False,0.000959469
831,False,0.0002369318
108,False,0.00025635422
788,False,0.00026901046
449,False,0.00023152187
612,False,0.0003836405
315,False,0.00020309644
181,False,0.00030351934
330,False,0.00034779886
820,False,0.00028633626
858,False,0.00024612257
18,True,0.016719252
480,False,0.0002335902
753,False,0.00022405933
968,False,0.0003622622
577,False,0.00024564422
913,False,0.00031077547
946,False,0.00021866475
626,False,0.00020137099
371,False,0.00027154625
805,False,0.00032751952
438,False,0.00038784524
894,False,0.00056775496
468,False,0.00022325233
1106,False,0.00020331795
15,True,0.023565266
349,False,0.00023389603
297,False,0.0003646316
886,False,0.00030224063
748,False,0.00022721972
863,False,0.00034552006
746,False,0.00023473626
372,False,0.0002567811
890,False,0.00037874
864,False,0.00026565892
158,False,0.00037015195
829,False,0.00024457666
1023,False,0.00026428755
3,True,0.027865995
1099,False,0.00029390006
467,False,0.00020424546
1059,False,0.0002567425
236,False,0.00022214507
738,False,0.00021715528
98,False,0.00025676136
1037,False,0.00020638674
582,False,0.0012985956
72,True,0.014537625
94,False,0.00037000232
1016,False,0.00026867536
317,False,0.00019782796
1107,False,0.00045185647
837,False,0.00025713543
727,False,0.00034055018
555,False,0.00024489054
328,False,0.0002706872
802,False,0.00019632636
1029,False,0.00042987094
483,False,0.00031851963
777,False,0.00034758367
244,False,0.00033905447
1070,False,0.00036539498
