class,recall
Bumps,0.6296296296296297
Dirtiness,0.7272727272727273
K_Scratch,0.9615384615384616
Other_Faults,0.7925925925925926
Pastry,0.6875
Stains,1.0
Z_Scratch,0.9210526315789473
