step,ce,accuracy,lr,prior_time,train_time,icl_reg,probe/ellip_std_per_head_mean,probe/ellip_mean_m,probe/attn_kl_mean,probe/attn_entropy_mean,probe/delta_ce,probe/ce,probe/chance_entropy
23,0.7370627776886067,0.682838975219056,,0.00030501800210913643,13.183069847000297,,,,,,,,
24,0.6595681434645257,0.7036564524751157,,0.00024077399575617164,18.04757722499926,,,,,,,,
25,0.7153710220882203,0.6919922223314643,,0.0001995190032175742,16.21651865300373,,,,,,,,
26,0.7266618517023744,0.6783802495338023,,0.00020956800290150568,17.24024609200569,,,,,,,,
27,0.753259056218667,0.6770437259692699,,0.00037146099930396304,8.299227098999836,,,,,,,,
28,0.8472477089380845,0.6552654271945357,,0.0004816310029127635,26.49681090500235,,,,,,,,
29,0.7270166991220322,0.6793530464638025,,0.0003269809967605397,26.97825996800384,,,,,,,,
30,0.7025179291231325,0.697108703199774,,0.004051545001857448,17.18225457600056,,,,,,,,
31,0.6613598057592753,0.7071229536086321,,0.000505643998621963,29.67988215299556,,,,,,,,
32,0.6698651830374729,0.721505522960797,,0.0001515359981567599,21.421241704003478,,,,,,,,
33,0.8430295816651778,0.6446403432637453,,0.0001727050039335154,7.206277106997732,,,,,,,,
34,0.644126103434246,0.7366264862939715,,0.00021817100059706718,24.25464903900138,,,,,,,,
35,0.8027767064908673,0.6542792725376785,,0.00016899999900488183,8.197100240999134,,,,,,,,
36,0.5951749981031753,0.7340451679192483,,0.00033133800025098026,18.96588057200279,,,,,,,,
37,0.6165506536563043,0.7349170637317002,,0.00031862800096860155,9.916257479002525,,,,,,,,
38,0.7843988738604821,0.6664528525434434,,0.00048130600043805316,11.856262713001342,,,,,,,,
39,0.6131853394181235,0.7449561557732522,,0.00045155000407248735,13.878093442996033,,,,,,,,
40,0.7559641344705597,0.670332414098084,,0.0002572880039224401,24.138999210001202,,,,,,,,
41,0.8923733999254182,0.6289978877175599,,0.0003064270058530383,8.063624513000832,,,,,,,,
42,0.6178695498456364,0.7321248217485845,,0.0002513759973226115,8.254136668998399,,,,,,,,
43,0.8802998880855739,0.6348473122343421,,10.090869082996505,8.859352728002705,,,,,,,,
44,0.6548346213130571,0.7268584468401968,,0.00039975199615582824,7.37315170000511,,,,,,,,
45,0.8249684821930714,0.6586008477024734,,11.077786141002434,7.895669640005508,,,,,,,,
46,0.7103222963341977,0.6988031675573438,,0.0003441340013523586,7.514781828002015,,,,,,,,
47,0.8592100114328787,0.6441914481110871,,9.978913459999603,8.051096000002872,,,,,,,,
48,0.754917030732031,0.6880571667570621,,6.458699207003519,8.337424704994191,,,,,,,,
49,0.6150859139816021,0.7447475274093449,,1.9428963910031598,7.289105903997552,,,,,,,,
50,,,,,,,0.013664402378102144,0.692967156569163,-1.0318159525575521e-07,6.1131978034973145,-0.045231543481349945,0.611530601978302,0.656762145459652
50,0.7688423651852645,0.6748138556722552,,23.336717115002102,9.459270195002318,,,,,,,,
51,0.7514434906661336,0.6903615514747798,,0.1514389790027053,7.89770239200152,,,,,,,,
52,0.7306012266490143,0.6870181406848133,,2.118060549000802,7.304265282000415,,,,,,,,
53,0.830426266809809,0.6535700056701899,,6.533131894997496,8.06811111800198,,,,,,,,
54,0.7705079114821274,0.691096012480557,,1.0299587510016863,16.336346933996538,,,,,,,,
55,0.7749049982521683,0.6690476310905069,,0.00017405799735570326,23.985218204004923,,,,,,,,
56,0.8558720943983644,0.6526878888253123,,0.00018768700101645663,10.063428026995098,,,,,,,,
57,0.687788919036393,0.7105643111281097,,0.0003002010053023696,19.4193530679986,,,,,,,,
58,0.700378893816378,0.7028251795563847,,12.523226394005178,9.030184004994226,,,,,,,,
59,0.6966800258960575,0.6977362327743322,,0.013458361005177721,11.273504335003963,,,,,,,,
60,0.6591617990743543,0.7293677451089025,,14.946584160003113,7.537868480998441,,,,,,,,
61,0.6923182050813921,0.7020975169725716,,0.00019560399960028008,8.740730281999276,,,,,,,,
62,0.7234908675309271,0.6818976174108684,,25.101766831998248,8.811710731002677,,,,,,,,
63,0.7310831639806565,0.6825918413233012,,0.0003087359946221113,8.029871843995352,,,,,,,,
64,0.6458157789311372,0.7248916029930115,,7.102323776001867,7.813204564998159,,,,,,,,
65,0.7997487295942847,0.6758175841532648,,15.648058965998644,8.235706972998742,,,,,,,,
66,0.7152965865680017,0.6864156518131495,,4.624409331001516,7.788367924003978,,,,,,,,
67,0.801995240355609,0.6728204740211368,,6.344706711999606,8.152777144001448,,,,,,,,
68,0.6697620362956513,0.7153164432384074,,17.386740148998797,9.294098786005634,,,,,,,,
69,0.7030651054556074,0.6983836945146322,,9.507753083002171,8.666211249998014,,,,,,,,
70,0.7442754733120296,0.6681138405110687,,12.949902635002218,8.666723817994352,,,,,,,,
71,0.8437131225946359,0.6503332497086376,,1.075059834998683,7.198634102998767,,,,,,,,
72,0.6512650976510486,0.7177101441193372,,3.8419711099995766,7.683063238000614,,,,,,,,
73,0.7717897216643905,0.6704206683207303,,4.239675841003191,7.903423871000996,,,,,,,,
74,0.7454386576282559,0.6862728374544531,,32.316243658999156,9.409827768999094,,,,,,,,
75,0.8521741136210039,0.6188964985776693,,0.00035401999775785953,8.658708961003867,,,,,,,,
76,0.8688255518500227,0.6288231192156672,,0.00033926600008271635,9.517532117999508,,,,,,,,
77,0.7342162948480109,0.6900784764438868,,23.882024976999674,9.214173013999243,,,,,,,,
78,0.9801156752509996,0.5919908960349858,,0.0003340280018164776,8.731841507003992,,,,,,,,
79,0.7760017376931501,0.6672188634984195,,0.00023414199677063152,8.994087156002934,,,,,,,,
80,0.7610305706912186,0.6735278964042664,,6.6535390529970755,8.374449964001542,,,,,,,,
81,0.6673311773047317,0.7245399616658688,,3.1511690160041326,7.4246389670006465,,,,,,,,
82,0.8638071705354378,0.6455975652206689,,8.725698438000109,7.476560064998921,,,,,,,,
83,0.6814733318024082,0.7130787323694676,,4.496121621996281,7.543355892994441,,,,,,,,
84,0.7015159205329837,0.7075892738066614,,0.6890460789945791,7.252878625004087,,,,,,,,
85,0.9070159285329282,0.6265663336962461,,22.140433804997883,8.828335730002436,,,,,,,,
86,0.7012468731554691,0.7064839070662856,,0.0002674810020835139,9.9534873349985,,,,,,,,
87,0.6464593224591226,0.7259624730795622,,3.853560756004299,8.954887664003763,,,,,,,,
88,0.7208723267031019,0.7001811729278415,,7.358816569001647,8.942911527999968,,,,,,,,
89,0.6892267168586841,0.7157012210227549,,3.0721385500000906,22.466512352999416,,,,,,,,
90,0.7307511302133207,0.6914540356956422,,3.4846567650020006,9.033720810002706,,,,,,,,
91,0.7260549241182161,0.6956225568428636,,5.207541555995704,23.448616114001197,,,,,,,,
92,0.6963221016194439,0.7036843937821686,,0.00027126700297230855,13.594540247999248,,,,,,,,
93,0.8408195222145878,0.64668283239007,,0.0001805360006983392,10.306747483999061,,,,,,,,
94,0.7244954554189462,0.6988240273203701,,5.368038000000524,13.762052860001859,,,,,,,,
95,0.6708176954998635,0.7047630045562983,,0.9909713480010396,24.41675685699738,,,,,,,,
96,0.7307442854362307,0.6942571399267763,,0.0003035730042029172,9.546953958000813,,,,,,,,
97,0.7202232292620465,0.6981637347489595,,1.7810275860028923,26.224383822001982,,,,,,,,
98,0.7076223038311582,0.6987693558912724,,0.00029757699667243287,9.353082984998764,,,,,,,,
99,0.8484704668226186,0.6483870830852538,,0.00046737000229768455,10.727168131001235,,,,,,,,
100,,,,,,,0.013678308265904585,0.6929666996002197,-1.0138811312645352e-07,6.114710410435994,-0.04518749564886093,0.611574649810791,0.656762145459652
100,0.7955632046796381,0.6737844690214843,,0.00027186900115339085,17.603884878000827,,,,,,,,
101,0.752635037570144,0.6729017770849168,,0.0003137259991490282,8.028623104000872,,,,,,,,
102,0.8621179200708866,0.6507262664381415,,10.889644562994363,8.908443936001277,,,,,,,,
103,0.7813966032699682,0.6613769638352096,,0.36606785700132605,15.67553844199574,,,,,,,,
104,0.7467819331868668,0.7052715485915542,,0.00027202300407225266,22.282808207994094,,,,,,,,
105,0.7560814219759777,0.6674525397829711,,0.6232253800044418,11.676221189001808,,,,,,,,
106,0.7608564132242464,0.680330314906314,,0.000344161999237258,12.939108572005352,,,,,,,,
107,0.6382722025446128,0.7200119071640074,,0.00019505599630065262,9.497882461997506,,,,,,,,
108,0.7916063070297241,0.6763100563548505,,0.00022406700009014457,13.888047065003775,,,,,,,,
109,0.7843946536304429,0.6705567424651235,,1.940438557001471,9.473714177001966,,,,,,,,
110,0.742726846045116,0.6864415206946433,,7.2969636030029505,7.291960302994994,,,,,,,,
111,0.732802190919756,0.6770669305697083,,17.80858878899744,8.720773644003202,,,,,,,,
112,0.613214238488581,0.7207639061380178,,0.0003644960015662946,8.430260950997763,,,,,,,,
113,0.6497845360863721,0.7142559445928782,,9.635898391999945,15.297409543003596,,,,,,,,
114,0.8413578193867579,0.666123365983367,,25.7103759169986,9.230728192997049,,,,,,,,
115,0.6279146186752769,0.7386222193017602,,12.456478868996783,9.333812860000762,,,,,,,,
116,0.7571271171618719,0.6787130457814783,,12.369442764000269,8.250784083000326,,,,,,,,
117,0.6248719704453833,0.7311741742305458,,11.807115620998957,8.409701188997133,,,,,,,,
118,0.7494563114014454,0.682953018695116,,0.00041909999708877876,9.910850549000315,,,,,,,,
119,0.7420058007410262,0.6970172859728336,,7.476272334999521,8.41936640899803,,,,,,,,
120,0.7024903355049901,0.7120020154397935,,5.861512317998859,7.987265541996749,,,,,,,,
121,0.8121195356943645,0.6634942961391062,,12.768241804005811,8.124962488996971,,,,,,,,
122,0.7475693596788915,0.6946802623569965,,5.612541634000081,7.920476999999664,,,,,,,,
123,0.6601985331799369,0.7147464354056865,,2.7591850020035054,7.149363397998968,,,,,,,,
124,0.8438232433691155,0.6390016109216958,,0.0002000070016947575,9.700633174994437,,,,,,,,
125,0.8009299799887231,0.6609127309639007,,16.132901117001893,8.911771589002456,,,,,,,,
126,0.7909807431569789,0.6729670718777925,,4.980095742997946,7.627841934998287,,,,,,,,
127,0.7847566238488071,0.66734982538037,,6.279491365996364,8.663270222001302,,,,,,,,
128,0.6894542740337783,0.6940863225609064,,13.224280305999855,8.998563610002748,,,,,,,,
129,0.6143141378706787,0.7336836270987988,,4.350278575002449,8.101211871995474,,,,,,,,
130,0.7791993082282715,0.6750986156985164,,8.018958503002068,7.768752793002932,,,,,,,,
131,0.7630597522947937,0.6785256590228528,,8.753696259002027,7.393061513997964,,,,,,,,
132,0.7904848023608793,0.6785220105666667,,2.350304850995599,8.079996838001534,,,,,,,,
133,0.7250702303135768,0.6945398543030024,,11.672549276001519,8.309487465994607,,,,,,,,
134,0.6776390920977065,0.7086489906068891,,4.059073738004372,8.008852879000187,,,,,,,,
135,0.7071072306716815,0.7129394635558128,,0.0003744730056496337,9.317461086000549,,,,,,,,
136,0.6586370419099694,0.7217567879706621,,0.00034631100425031036,18.47977020300459,,,,,,,,
137,0.7676814066298903,0.6833632527850568,,0.00023361800413113087,9.52847489299893,,,,,,,,
138,0.631444804937928,0.7294181014876813,,0.00019682700076373294,23.8860336430007,,,,,,,,
139,0.7416282474296167,0.6829061424359679,,0.00018408200412523001,15.89317692899931,,,,,,,,
140,0.6608935836356977,0.7117314268834889,,0.0003023200042662211,31.540811611004756,,,,,,,,
141,0.7491355239471886,0.6760023348033428,,0.0001873239962151274,11.865543004001665,,,,,,,,
142,0.7512697883503279,0.6750146336853504,,0.0004132210015086457,9.98690863000229,,,,,,,,
143,0.6413418096490204,0.7293399272020906,,0.0003345869990880601,10.473956251997151,,,,,,,,
144,0.7144959784272942,0.6900839023292065,,0.00020223699539201334,29.23903095100104,,,,,,,,
145,0.8332635833357926,0.6673112525604665,,0.0002210180027759634,8.864935778001382,,,,,,,,
146,0.7088509895838797,0.6843547059688717,,0.00021385000582085922,10.867281406004622,,,,,,,,
147,0.6903510939735042,0.7137931017205119,,0.0004183260025456548,16.568478820001474,,,,,,,,
148,0.7022448307761806,0.6900081634521484,,0.0003341960036777891,19.115671539999312,,,,,,,,
149,0.8060048811894376,0.6570913475006819,,0.00017932499758899212,18.677950149001845,,,,,,,,
150,,,,,,,0.013736876969536146,0.6929368376731873,-1.0173447367780447e-07,6.115455667177836,-0.04528477042913437,0.6114773750305176,0.656762145459652
150,0.7934971239883453,0.6651005365420133,,0.00030082899320404977,10.650082644002396,,,,,,,,
151,0.6359933558269404,0.73371292790398,,0.0003071129976888187,13.288880343003257,,,,,,,,
152,0.7604211280122399,0.6867284001782537,,0.0003053339969483204,21.176534953003284,,,,,,,,
153,0.7840237975178752,0.6818020569626242,,0.00028140199719928205,29.511100553005235,,,,,,,,
154,0.9104166678444017,0.6383101881947368,,0.0002752720029093325,8.076293654004985,,,,,,,,
155,0.6074495938955806,0.7517361151985824,,0.00021407799795269966,8.536532127996907,,,,,,,,
156,0.7437618194567222,0.6941083378624171,,0.0003776699959416874,13.284576952995849,,,,,,,,
157,0.7971510191855486,0.65954728750512,,0.0060311650013318285,9.393622266004968,,,,,,,,
158,0.7090081394126173,0.692101376131177,,0.00020744000357808545,9.153714450992993,,,,,,,,
159,0.6180919603648363,0.7394749859813601,,0.0003605819947551936,26.837798299005954,,,,,,,,
160,0.7231063348444877,0.6932106765452772,,0.0002933630021288991,15.670871700000134,,,,,,,,
161,0.757542746636318,0.683245297987014,,0.00020948999735992402,17.265175107000687,,,,,,,,
162,0.6070675451246643,0.7523971693590283,,0.0006211950021679513,9.4545786420058,,,,,,,,
163,0.6254366607108359,0.7402686323039234,,0.3432447650047834,10.057198554000934,,,,,,,,
164,0.6594876613235101,0.7258877521380782,,11.802795113006141,8.67823418899934,,,,,,,,
165,0.7466968500193616,0.683502197265625,,15.778873602001113,8.975524624998798,,,,,,,,
166,0.6970956848526839,0.7135625351220369,,2.681485563000024,8.229958582000108,,,,,,,,
167,0.7466275626793504,0.6871572858653963,,6.10323621200223,8.520000315998914,,,,,,,,
168,0.6991568199591711,0.6941810350399464,,22.541965641998104,8.273811758001102,,,,,,,,
169,0.7066772913822206,0.7151333787478507,,0.0003481419989839196,8.078081366002152,,,,,,,,
170,0.8326736443850677,0.6440598019398749,,2.4536437099959585,7.392021355000907,,,,,,,,
171,0.7977463813731447,0.6681134134996682,,0.30248297399521107,7.705551207000099,,,,,,,,
172,0.6411568026669556,0.7255234906915575,,4.6252940019985544,7.409439791001205,,,,,,,,
173,0.6845627340007923,0.7059962968342006,,1.7385077990038553,7.412653785002476,,,,,,,,
174,0.6582279441936407,0.7253967365249991,,3.771952571005386,16.87708174799627,,,,,,,,
175,0.610692098915024,0.7492292178794742,,11.875194334999833,9.030006241999217,,,,,,,,
176,0.762268675112864,0.6726618874818087,,12.049202099005925,13.140245062997565,,,,,,,,
177,0.7036993339720539,0.713958938838914,,0.00019361399608897045,12.217251850001048,,,,,,,,
178,0.6401826748042367,0.7242024801671505,,0.00023886700364528224,21.16813253199507,,,,,,,,
179,0.6937762186862528,0.7201832495629787,,13.698779154998192,9.629474143999687,,,,,,,,
180,0.6855504526683944,0.7176234838552773,,8.090057246001379,7.807623535998573,,,,,,,,
181,0.7426285804685904,0.6885156137868762,,0.06714696699782507,12.455522762000328,,,,,,,,
182,0.7018810621957527,0.6945482469163835,,5.9733712560046115,9.904658162995474,,,,,,,,
183,0.6695746195243828,0.720656985649839,,0.0003512249968480319,8.377804048999678,,,,,,,,
184,0.6928185893339105,0.6951618953607976,,20.12230870500207,8.88166467499832,,,,,,,,
185,0.7260276646557031,0.6965638801921159,,4.955071456999576,9.237459168005444,,,,,,,,
186,0.7358815783281898,0.6796555821783841,,1.4971053920016857,18.603782990998297,,,,,,,,
187,0.7328565216594143,0.6850041386205703,,6.948442947999865,13.465595221998228,,,,,,,,
188,0.7322117760625133,0.6812422077637166,,1.117804799003352,7.687541416999011,,,,,,,,
189,0.81311501710627,0.6636625186074525,,1.194071090001671,7.736669453006471,,,,,,,,
190,0.770357112691272,0.6716675874777138,,9.353406656002335,18.719215602002805,,,,,,,,
191,0.8379427079344168,0.6645738941151649,,0.00018061400623992085,9.288420622993726,,,,,,,,
192,0.8180356638522426,0.6619395492598414,,0.0001992050019907765,8.863240930004395,,,,,,,,
193,0.7318126779136946,0.6901807852555066,,0.00035705300251720473,22.146504201002244,,,,,,,,
194,0.6422839801766678,0.7151709944009781,,0.0003383309958735481,8.879339013998106,,,,,,,,
195,0.6559145218925551,0.7174912937916815,,0.0005212879987084307,31.850904878003348,,,,,,,,
196,0.7565739521523938,0.6749292248860002,,0.00021869999909540638,20.221803745000216,,,,,,,,
197,0.7984265756967943,0.6492745911236852,,0.00017425800615455955,8.535500833000697,,,,,,,,
198,0.7788481154420879,0.6628884491510689,,0.00021892199583817273,31.450468795999768,,,,,,,,
199,0.7524504694738425,0.6757177833933383,,0.0002814210020005703,18.934977436001645,,,,,,,,
200,,,,,,,0.013721666919688383,0.6929685473442078,-1.0312403918126545e-07,6.118793090184529,-0.045425139367580414,0.6113370060920715,0.656762145459652
200,0.8010612218204187,0.6780179867055267,,0.00034053699346259236,9.535171392999473,,,,,,,,
201,0.7240162898087874,0.6886346326209605,,0.0004086070039193146,8.784253172001627,,,,,,,,
202,0.843472523818491,0.644736846210435,,0.00023030499869491905,16.229298982005275,,,,,,,,
203,0.7017236465471797,0.7023207740858197,,0.0002020030005951412,8.944828931002121,,,,,,,,
204,0.7982106342387851,0.6718397424556315,,0.00033690800046315417,10.377400293000392,,,,,,,,
205,0.7280168463184964,0.7075371916871518,,0.000217036998947151,34.84189158299705,,,,,,,,
206,0.7371342807309702,0.6808855063281953,,0.0002017579972743988,8.542592755999067,,,,,,,,
207,0.7680001752269163,0.6739991949871182,,0.0003478359940345399,9.905718054993486,,,,,,,,
208,0.7420382639829768,0.6939218023326248,,3.311325994996878,9.164372849001666,,,,,,,,
209,0.764420913415961,0.68395916512236,,6.321047431003535,10.796798891002254,,,,,,,,
210,0.7000624006177532,0.7109926231205463,,0.00033628199889790267,18.096741075001773,,,,,,,,
211,0.8702632890708628,0.6281022273469716,,0.00017701400065561756,23.391726766996726,,,,,,,,
212,0.8508191659348086,0.6471283955033869,,0.00036151500535197556,19.570451810999657,,,,,,,,
213,0.6550360822438961,0.7321283824276179,,0.00020437999774003401,24.90261199399538,,,,,,,,
214,0.8618458066775929,0.6559161636978388,,0.00028053099958924577,9.996829044997867,,,,,,,,
215,0.567139752136427,0.7509705084376037,,0.00035158300306648016,9.761189350996574,,,,,,,,
216,0.9220326406793902,0.6322175322566181,,0.00021411199850263074,22.81944412300072,,,,,,,,
217,0.7119434584319606,0.6934884069487453,,0.00020978899556212127,27.917569301003823,,,,,,,,
218,0.7731143882629112,0.6637620271649212,,0.00017847400158643723,22.07189208800264,,,,,,,,
219,0.8144480010378174,0.654791013803333,,0.0001760039958753623,11.476600353998947,,,,,,,,
220,0.7396150179411052,0.6809318973682821,,0.00023406700347550213,22.310033312998712,,,,,,,,
221,0.6780544242155884,0.7019002677407116,,0.00031963500077836215,11.81279565099976,,,,,,,,
222,0.7211410421223263,0.7042796155437827,,0.00019328299822518602,8.936446602005162,,,,,,,,
223,0.7226168264751323,0.6898148043546826,,0.00019854299898725003,9.945974449998175,,,,,,,,
224,0.6859381187823601,0.7118723611347377,,0.0002130249995389022,7.797564795000653,,,,,,,,
225,0.6743813125780846,0.7069338457658887,,0.0002112119982484728,12.312785480004095,,,,,,,,
226,0.675442496110918,0.7036830652505159,,0.00020976999803679064,21.443976302994997,,,,,,,,
227,0.666978599401773,0.7091733634006232,,0.00032203799491981044,21.913705008999386,,,,,,,,
228,0.7825962958158925,0.6722152372822165,,0.0002108289991156198,11.684514372995181,,,,,,,,
229,0.785449200833682,0.6782340044155717,,0.0003715659986482933,29.270762200001627,,,,,,,,
230,0.5941004573833197,0.7444252409040928,,0.0003457810016698204,12.181661919996259,,,,,,,,
231,0.5800566081888974,0.7435800593812019,,0.000417941999330651,13.67848268400121,,,,,,,,
232,0.7471123991454078,0.6855113450437784,,0.0005347260012058541,15.536487720994046,,,,,,,,
233,0.7022749962634407,0.7054652785882354,,0.00020029400184284896,9.52277082100045,,,,,,,,
234,0.8383893159225408,0.6572401011362672,,0.007442412999807857,24.753932961997634,,,,,,,,
235,0.7970551459457056,0.6640815816354007,,0.00024479800049448386,16.263267047004774,,,,,,,,
236,0.6925892018759319,0.6977698027621955,,6.742828294998617,9.384406136006874,,,,,,,,
237,0.7266520495104487,0.6874520746059716,,17.197646376997,9.638932298999862,,,,,,,,
238,0.6153588677316293,0.7432854243088514,,8.925135124998633,8.126211691000208,,,,,,,,
239,0.7359970257166424,0.6784953707829118,,9.118536254994979,8.341868800001976,,,,,,,,
240,0.6740094395499909,0.7202479764819145,,16.27278098699753,7.80441829800111,,,,,,,,
241,0.69155332983064,0.7131419479846954,,0.00038572100311284885,9.734446786998888,,,,,,,,
242,0.6555996851893724,0.7089605140499771,,20.427674603000924,8.622871407002094,,,,,,,,
243,0.8290234628366306,0.6527838602196425,,11.273253047002072,8.839709931999096,,,,,,,,
244,0.7984257137359236,0.6717452511657029,,9.716162482996879,8.599094238001271,,,,,,,,
245,0.8220072949775385,0.6622883696109056,,0.00034301000414416194,9.607486280998273,,,,,,,,
246,0.597184780461248,0.7375395765993744,,0.3056986150040757,9.53454850900016,,,,,,,,
247,0.7562877850577934,0.6855706661008298,,8.899941708004917,8.042114286996366,,,,,,,,
248,0.7153524757741252,0.703125030035153,,11.131134462993941,8.008395420001762,,,,,,,,
249,0.7776076916998136,0.6879280575085431,,14.133419283003605,8.081510588999663,,,,,,,,
250,,,,,,,0.013714848086237907,0.692963699499766,-1.0106353235678443e-07,6.118300716082255,-0.046211086213588715,0.6105510592460632,0.656762145459652
250,0.7750443464028649,0.6694250362925231,,14.300064595001459,8.481792502003373,,,,,,,,
251,0.6995582501508579,0.7024440665263683,,0.7209074720012723,7.835173915002088,,,,,,,,
252,0.6881774479361464,0.7081602101679891,,10.506848539997009,9.251466788999096,,,,,,,,
253,0.7497243244069978,0.6734414400998503,,15.093245813004614,8.69626343199343,,,,,,,,
254,0.9175818170479033,0.6129171680659056,,1.3253607919978094,7.5625334799988195,,,,,,,,
255,0.8176534223894123,0.6533368672244251,,0.9234478450016468,9.19755863899627,,,,,,,,
256,0.7665823894785717,0.6763937345240265,,10.573266458995931,8.000086438005383,,,,,,,,
257,0.7309323754598154,0.6866267586592585,,16.126349060999928,9.899425352996332,,,,,,,,
258,0.7752891189447837,0.6664117085747421,,0.0003899289949913509,9.721561541999108,,,,,,,,
259,0.7561874013626948,0.6964911080431193,,0.00023492499894928187,8.508421749000263,,,,,,,,
260,0.681744804453956,0.7126092847902328,,7.678182315001322,9.547732527003973,,,,,,,,
261,0.7282041709549958,0.6917121321894228,,6.342669638004736,8.42462555700331,,,,,,,,
262,0.8578599494649097,0.6460480000823736,,12.790313447003427,8.503632116997323,,,,,,,,
263,0.7525924162558013,0.6816196208819747,,5.298373363002611,7.993710690003354,,,,,,,,
264,0.766514335937245,0.68317019357346,,13.793021782999858,7.919629987998633,,,,,,,,
265,0.7127140521697584,0.6890595126897097,,14.567555936002464,8.357318808994023,,,,,,,,
266,0.7999078438442666,0.664783125044778,,23.617711926002812,7.687178168998798,,,,,,,,
267,0.7738680697511882,0.6663194759748876,,0.4619840250015841,8.286792061997403,,,,,,,,
268,0.7282501695772226,0.7000673436559737,,12.319426540001587,8.675261691998458,,,,,,,,
269,0.6413995948969387,0.7074087178334594,,8.688949690003938,7.987154007001664,,,,,,,,
270,0.7725105599820381,0.6614046159666032,,0.00024222399952122942,7.5206281099963235,,,,,,,,
271,0.729779101384338,0.6848735166713595,,2.309358100996178,7.916696571999637,,,,,,,,
272,0.6548953292967781,0.713982250308618,,0.4233225619973382,7.249999699997716,,,,,,,,
273,0.7605177827063017,0.6854071833658963,,21.923497274998226,8.843498299997009,,,,,,,,
274,0.7132104348274879,0.6982246716506779,,16.81983360999584,9.199224222000339,,,,,,,,
275,0.6129237855784595,0.7424394923727959,,0.0003820100027951412,7.3115445590010495,,,,,,,,
276,0.6884983873023884,0.709747314453125,,6.18022590399778,8.070040806996985,,,,,,,,
277,0.7522934974113014,0.6995967498514801,,19.799276837002253,9.807961725004134,,,,,,,,
278,0.7341515686712228,0.6938442317768931,,5.206875137002498,7.937781050000922,,,,,,,,
279,0.6901407801778987,0.7162415566854179,,13.486574469003244,8.475896397001634,,,,,,,,
280,0.7607927631761413,0.6613088776357472,,8.340869013001793,7.4747293290056405,,,,,,,,
281,0.6876447235117666,0.7031381840351969,,9.427197860997694,7.908586648001801,,,,,,,,
282,0.8103210543122259,0.68206787109375,,6.916707536001923,7.533909739002411,,,,,,,,
283,0.6930000080610625,0.7014477434568107,,2.9129702689970145,7.492255846002081,,,,,,,,
284,0.5289029242630932,0.7779247644357383,,9.285485985004925,7.80319470899849,,,,,,,,
285,0.7543749284232035,0.6804482764564455,,1.1077040589952958,8.41864114299824,,,,,,,,
286,0.6939313999027945,0.7099426896311343,,15.557202477997635,9.103346304997103,,,,,,,,
287,0.6759980997885577,0.7121740295551717,,3.2961577780006337,8.139365104005265,,,,,,,,
288,0.6787397087500722,0.7116389605216682,,6.046385025001655,9.528581932005181,,,,,,,,
289,0.7800087686337065,0.6723626728635281,,4.177982096996857,7.36342392199731,,,,,,,,
290,0.6424408979801228,0.7333287140354514,,3.3054586500002188,7.109304919998976,,,,,,,,
291,0.76455402438296,0.6770878019742668,,12.836493727998459,9.337484023999423,,,,,,,,
292,0.7672032709087944,0.6675435977522284,,6.952107785000408,8.896957651006232,,,,,,,,
