dataset_id,dataset_name,n_folds,accuracy_n,accuracy_mean,accuracy_std,f1_macro_n,f1_macro_mean,f1_macro_std,f1_micro_n,f1_micro_mean,f1_micro_std,precision_macro_n,precision_macro_mean,precision_macro_std,recall_macro_n,recall_macro_mean,recall_macro_std,roc_auc_n,roc_auc_mean,roc_auc_std,log_loss_n,log_loss_mean,log_loss_std,fit_seconds_n,fit_seconds_mean,fit_seconds_std,predict_seconds_n,predict_seconds_mean,predict_seconds_std
188,eucalyptus,10,10,0.699666790077749,0.03228859408247582,10,0.6769207692592722,0.04154705831531149,10,0.699666790077749,0.03228859408247582,10,0.6937822281951707,0.04000043591095314,10,0.6782126762126762,0.04470303493212857,10,0.9303093660984143,0.01150994683701768,10,0.6801998447155004,0.07202490697064029,10,0.5080395193072036,0.007404970360172112,10,0.1898584584065247,0.002300518157838357
458,analcatdata_authorship,10,10,0.9964425770308123,0.005728121998811069,10,0.9975644401290413,0.003921786839524903,10,0.9964425770308123,0.005728121998811069,10,0.9976026392961878,0.003864361155261971,10,0.9976041666666667,0.0038602616971353354,10,1.0,0.0,10,0.013530098984379324,0.01731437450595328,10,0.6326678953075315,0.10603757005172142,10,0.3732554267044179,0.01694465656253423
469,analcatdata_dmft,10,10,0.20837025316455696,0.048409013607977905,10,0.2037977877848452,0.046992297666928244,10,0.20837025316455696,0.048409013607977905,10,0.2270579836885867,0.0717207826200095,10,0.20806929181929176,0.04652359178076153,10,0.5764780001459459,0.03558326648359395,10,1.8117596526141195,0.07118661295093193,10,0.4846459495951422,0.006243244339921108,10,0.14717532109352754,0.0005470919921526387
1049,pc4,10,10,0.9286679263108173,0.01746234164390323,10,0.8207727646242506,0.04478401806047292,10,0.9286679263108173,0.01746234164390323,10,0.8502559996210197,0.05039386410729894,10,0.7995353349673202,0.04650818964132226,10,0.9614047181372548,0.016570861821102796,10,0.16649514546730856,0.038785020925557516,10,0.5551997461065185,0.047949715543160944,10,0.3771227113029454,0.012476407089092888
1050,pc3,10,10,0.8989098481136697,0.009928585968423756,10,0.5633500259352979,0.05261192271858043,10,0.8989098481136697,0.009928585968423756,10,0.6994127312543751,0.14143952034100252,10,0.5505509118541034,0.03213303697032121,10,0.869555154508612,0.0447529752791086,10,0.24320941677777225,0.028110803338483325,10,0.6425792076042853,0.09967660546038712,10,0.4097768040082883,0.018213708699146552
1053,jm1,10,10,0.817086557419111,0.006230517274645947,10,0.5532726315622606,0.017235276676110006,10,0.817086557419111,0.006230517274645947,10,0.7313835855029469,0.04172635014276458,10,0.5543667383680779,0.011138688745985685,10,0.7508144263212436,0.017089224238173904,10,0.4282373701855759,0.009780391881051521,10,0.6131022936024237,0.011449322602848092,10,2.10703109879978,0.0019509830962026078
1063,kc2,10,10,0.8524310595065311,0.05727229026847335,10,0.7484043532719841,0.09930903335680502,10,0.8524310595065311,0.05727229026847335,10,0.7898444607894122,0.10763779224522205,10,0.7313103157005597,0.0988032993015518,10,0.8280989335867384,0.09777798256819943,10,0.3875653873362167,0.12363573422272492,10,0.5431887464015744,0.06851705124164734,10,0.1751763719017617,0.013364494805741714
1067,kc1,10,10,0.8677070638682013,0.014583760838674128,10,0.6590483196536366,0.05028451773632464,10,0.8677070638682013,0.014583760838674128,10,0.7761276473334819,0.06196845356366045,10,0.6282906112154119,0.042675215512610755,10,0.8489579380443694,0.031962064825433685,10,0.31714624659059765,0.027750471111831033,10,0.5274530593072996,0.03379860990775688,10,0.38617796480539257,0.002559129031392698
1068,pc1,10,10,0.9413841113841114,0.015478516022464054,10,0.6655328725269329,0.11036429348435706,10,0.9413841113841114,0.015478516022464054,10,0.7986684458694233,0.1823393026852648,10,0.6247066040755361,0.08164211180679325,10,0.9062173263629573,0.03542749912860523,10,0.1652453560658634,0.024530462218311483,10,0.5327040871023201,0.04990778103146939,10,0.24468767119687979,0.01386808190843639
1461,bank-marketing,10,10,0.9012851667401847,0.0053446315911208474,10,0.7007980461046824,0.02032980504699742,10,0.9012851667401847,0.0053446315911208474,10,0.7798024122166136,0.020126376081037855,10,0.6640309990762481,0.01834709648207679,10,0.91480195889744,0.006298792997311219,10,0.2199471933761749,0.0064167440615052794,10,1.0011397439870051,0.062054191638858086,10,12.973817627498647,0.02308349015395
1462,banknote-authentication,10,10,1.0,0.0,10,1.0,0.0,10,1.0,0.0,10,1.0,0.0,10,1.0,0.0,10,1.0,0.0,10,0.00010774765934245555,0.00023003045780069787,10,0.48809097811463287,0.010609306617934345,10,0.0921997884055599,0.0008270759160624178
1464,blood-transfusion-service-center,10,10,0.7914234234234234,0.021256883551959944,10,0.6514407601565133,0.04540930128350137,10,0.7914234234234234,0.021256883551959944,10,0.7168808502272482,0.053720030450655584,10,0.635294117647059,0.0402350333983929,10,0.7481768145854832,0.04185625160904919,10,0.48324206558077804,0.03359344928992796,10,0.4959269389975816,0.034993992082663475,10,0.072984503803309,0.0003275427307933088
1475,first-order-theorem-proving,10,10,0.6075508381203,0.013684190361861937,10,0.4846366902678742,0.019164939782340507,10,0.6075508381203,0.013684190361861937,10,0.5361088613232421,0.025852493910244762,10,0.4645388707695418,0.016677445369835227,10,0.8426970235286015,0.007569232492552704,10,1.0853788527571944,0.023144619410327232,10,0.6832803900004365,0.03845938802656694,10,1.9138951406930573,0.08988490262607192
1480,ilpd,10,10,0.7101987142022209,0.05578207665468814,10,0.5690882707927842,0.07256747548875246,10,0.7101987142022209,0.05578207665468814,10,0.6259071639082914,0.10409367889563448,10,0.5699107996857279,0.060326595639987796,10,0.7641875042700008,0.06842599787884339,10,0.5011961211873447,0.05769769235556797,10,0.495525704883039,0.011018074627953293,10,0.153130370011786,0.0019821747340282928
1485,madelon,10,10,0.6107692307692308,0.03584244872821857,10,0.6100647311047763,0.03664394469460202,10,0.6107692307692308,0.03584244872821857,10,0.6112945339729473,0.035545206610218275,10,0.6107692307692308,0.03584244872821858,10,0.6587958579881656,0.03873143317852692,10,0.6653528463821383,0.006771731842295679,10,1.7132080096867868,0.2534346858459234,10,8.008485159697011,0.3813852106232442
1486,nomao,10,10,0.9613522049588992,0.0031907873442162627,10,0.9524458929048654,0.003942790720590013,10,0.9613522049588992,0.0031907873442162627,10,0.9544454134998096,0.004471712346329233,10,0.9505730401044878,0.004744700156264665,10,0.9926266951493767,0.0008119212685687713,10,0.0981696913606682,0.0049721230413298225,10,2.74899387639598,0.2829308080035977,10,23.17073791520088,0.3312226496190067
1487,ozone-level-8hr,10,10,0.9486975195294264,0.010016812095575011,10,0.7060126460125804,0.06625440146611515,10,0.9486975195294264,0.010016812095575011,10,0.8313961845213715,0.09067617541254026,10,0.657868400524767,0.05720692715063642,10,0.9397516443286176,0.020686680602441092,10,0.13517419088748114,0.0194714189811727,10,0.6254344300949015,0.05776312300351574,10,1.0225649470055942,0.06552169553403031
1489,phoneme,10,10,0.9098890942698705,0.016157223594970373,10,0.8900938264673481,0.02044707707917636,10,0.9098890942698705,0.016157223594970373,10,0.8945986003492667,0.017882512410453605,10,0.8865023822058944,0.02424004520150339,10,0.9666568694837215,0.007719617843458728,10,0.2128654584628938,0.024849550920604032,10,0.5314683172036894,0.04597517418151266,10,0.42319170529954137,0.002974931225089609
1494,qsar-biodeg,10,10,0.8730098831985625,0.029900685657408242,10,0.8554798536192543,0.03446687555761826,10,0.8730098831985625,0.029900685657408242,10,0.8631914020777629,0.03424824334048765,10,0.8505124223602485,0.037355161010462636,10,0.9404263202865687,0.03872399711503524,10,0.30415601492048705,0.10216106855267829,10,0.5482136598031502,0.03977145911816676,10,0.31769356870208865,0.001563728496638756
1497,wall-robot-navigation,10,10,0.9657247034311254,0.007829019347431016,10,0.9636224710814908,0.009980334163927108,10,0.9657247034311254,0.007829019347431016,10,0.9656373810768792,0.01266133738023984,10,0.9620200075645149,0.009081242666319298,10,0.9983124026333036,0.0004274132253216104,10,0.08664707592871715,0.012075831458947446,10,0.6081852854869794,0.08811206633186577,10,1.0650063150911593,0.0048099769993008475
1501,semeion,10,10,0.9491705974842768,0.0133056153581859,10,0.9488865779550772,0.013321459826693902,10,0.9491705974842768,0.0133056153581859,10,0.9513495073467982,0.013033525117274564,10,0.949063725490196,0.013183949872438368,10,0.997984800640698,0.0009035795965471868,10,0.17692282407881493,0.03452651203839236,10,0.878763009904651,0.053536890643966994,10,2.0598713695071638,0.0019121832327219583
1510,wdbc,10,10,0.9824248120300754,0.016540806183619344,10,0.9812217655475889,0.017710561972463942,10,0.9824248120300754,0.016540806183619344,10,0.9816505278347382,0.016732005507253157,10,0.9812481962481963,0.019175643866146095,10,0.9957792207792208,0.00742481930635882,10,0.06454553906883173,0.05325487410963824,10,0.5164293329115026,0.007018156311881587,10,0.19814642900018953,0.0013360662328008239
1590,adult,10,10,0.8490847980203149,0.004087770646725187,10,0.7783617576618689,0.005958908457971864,10,0.8490847980203149,0.004087770646725187,10,0.802431654551938,0.006727716755956147,10,0.7616293846751387,0.0058876008402833765,10,0.905174855506956,0.0046478918507718075,10,0.32069240115649295,0.007192209176331806,10,0.949344526603818,0.024100719117480362,10,14.210530646902043,0.04441594337590779
4534,PhishingWebsites,10,10,0.9644514904306416,0.005037803248124364,10,0.9639150154413321,0.005118243065867733,10,0.9644514904306416,0.005037803248124364,10,0.9649427022721394,0.0051275090042479255,10,0.9630759667802751,0.005181572508194127,10,0.9954313158774782,0.0008365687953424923,10,0.08921352437547353,0.006440186348138255,10,0.7139953600824811,0.004370279806697782,10,2.6050739867961967,0.05122866774156891
