bootstrap_id,auc_mean,auc_std,n_train_pretrain,n_train_cc18
61,0.95,0.039711051265266153,60,60
62,0.9680555555555556,0.04125958549309153,60,60
63,0.9583333333333333,0.03739697782732295,60,60
64,0.9722222222222221,0.0430891446041349,60,60
65,0.9736111111111111,0.03159531435021482,60,60
66,0.9791666666666666,0.03220006422047121,60,60
67,0.9680555555555556,0.030900827029565276,60,60
68,0.9597222222222221,0.0397110512652661,60,60
69,0.9541666666666666,0.04381058415440972,60,60
70,0.976388888888889,0.034583054438857605,60,60
71,0.9777777777777779,0.025703827115724644,60,60
72,0.9666666666666666,0.032720052748304834,60,60
73,0.9736111111111111,0.05136072801972388,60,60
74,0.9736111111111111,0.036217791140014714,60,60
75,0.9708333333333334,0.036217791140014714,60,60
76,0.976388888888889,0.030900827029565276,60,60
77,0.9680555555555556,0.03167153958608719,60,60
78,0.9625,0.030110393595387232,60,60
79,0.975,0.0485118033238138,60,60
80,0.9708333333333334,0.0466881564276989,60,60
81,0.9694444444444443,0.03279366375865998,60,60
82,0.9569444444444445,0.04031368131583329,60,60
83,0.9638888888888889,0.033086470137698894,60,60
84,0.976388888888889,0.034583054438857605,60,60
85,0.9680555555555556,0.03527340305333416,60,60
86,0.9666666666666666,0.035545788589082604,60,60
87,0.9666666666666666,0.03520497737676825,60,60
88,0.9736111111111111,0.040013500808022066,60,60
89,0.9736111111111111,0.036217791140014714,60,60
90,0.9722222222222221,0.05079423207752707,60,60
91,0.976388888888889,0.039160756055199177,60,60
92,0.9680555555555553,0.03885166869638715,60,60
93,0.9708333333333332,0.033807392901772454,60,60
94,0.9666666666666666,0.04206980897461379,60,60
95,0.9541666666666666,0.04699701198802395,60,60
96,0.976388888888889,0.026715811196765808,60,60
97,0.9819444444444445,0.03315926773975925,60,60
98,0.976388888888889,0.03661507312906687,60,60
99,0.9680555555555556,0.043256698617770685,60,60
100,0.9777777777777779,0.032349485274589224,60,60
101,0.9694444444444444,0.03279366375866002,60,60
102,0.9736111111111111,0.034860834438919824,60,60
103,0.9666666666666666,0.040313681315833294,60,60
104,0.951388888888889,0.05126674673692152,60,60
105,0.9694444444444444,0.042127085800286394,60,60
106,0.9638888888888889,0.062384151892988036,60,60
107,0.9666666666666666,0.03588336300767724,60,60
108,0.9652777777777779,0.03928371006591932,60,60
109,0.9694444444444444,0.03628430688225867,60,60
110,0.975,0.04851180332381381,60,60
111,0.9680555555555556,0.04900632990104821,60,60
112,0.9736111111111111,0.03451326011052548,60,60
113,0.9819444444444443,0.036615073129066866,60,60
114,0.9652777777777779,0.058514928980391345,60,60
115,0.9625,0.04699701198802396,60,60
116,0.9777777777777776,0.03380739290177248,60,60
117,0.9722222222222221,0.022502571869471733,60,60
118,0.976388888888889,0.034583054438857605,60,60
119,0.9625,0.03492993427766469,60,60
120,0.9722222222222221,0.04019387813468828,60,60
121,0.9736111111111111,0.04061164310337073,60,60
122,0.9597222222222224,0.06775728287583593,60,60
123,0.9708333333333332,0.034162149656246796,60,60
124,0.975,0.03352088440596437,60,60
125,0.9777777777777779,0.042355418561047,60,60
126,0.975,0.0372677996249965,60,60
127,0.9805555555555555,0.02880061299073298,60,60
128,0.975,0.03726779962499653,60,60
129,0.9805555555555555,0.03234948527458923,60,60
130,0.9652777777777779,0.043645156562418526,60,60
131,0.9569444444444445,0.056715324969709456,60,60
132,0.9819444444444445,0.04037344959374626,60,60
133,0.9694444444444444,0.04462852503627672,60,60
134,0.9694444444444444,0.03167153958608716,60,60
135,0.9708333333333332,0.0319746234256148,60,60
136,0.9708333333333332,0.04061164310337073,60,60
137,0.9666666666666668,0.030030205986721768,60,60
138,0.9625,0.03885166869638711,60,60
139,0.9694444444444444,0.030110393595387242,60,60
140,0.9805555555555555,0.028800612990732978,60,60
141,0.9736111111111111,0.04001350080802202,60,60
142,0.9652777777777779,0.05726535591135643,60,60
143,0.9708333333333334,0.03816286573342808,60,60
144,0.9736111111111111,0.036217791140014714,60,60
145,0.9694444444444444,0.03694287799519557,60,60
146,0.9722222222222223,0.028208466682763764,60,60
147,0.9791666666666666,0.03897559777889521,60,60
148,0.9736111111111111,0.041201102706087046,60,60
149,0.9736111111111111,0.04770990010366021,60,60
150,0.9666666666666668,0.027516128827998552,60,60
151,0.9680555555555556,0.04516559039308085,60,60
152,0.9680555555555556,0.03492993427766475,60,60
153,0.9722222222222221,0.03928371006591931,60,60
154,0.9736111111111111,0.04001350080802202,60,60
155,0.9555555555555555,0.06242279181734513,60,60
156,0.9791666666666666,0.03897559777889526,60,60
157,0.975,0.04125958549309156,60,60
158,0.9680555555555556,0.035950497515402184,60,60
159,0.9708333333333334,0.031974623425614856,60,60
160,0.9777777777777779,0.031211395908672553,60,60
161,0.9722222222222221,0.03257233166544051,60,60
162,0.9805555555555555,0.03588336300767726,60,60
163,0.9583333333333334,0.039283710065919304,60,60
164,0.9708333333333334,0.04001350080802208,60,60
165,0.9638888888888889,0.03847748660331964,60,60
166,0.9736111111111111,0.028800612990732978,60,60
167,0.976388888888889,0.028463752127665578,60,60
168,0.9472222222222222,0.06376043850632242,60,60
169,0.976388888888889,0.03527340305333415,60,60
170,0.9694444444444443,0.039467422884396725,60,60
171,0.9597222222222221,0.0432009194860994,60,60
172,0.976388888888889,0.03527340305333416,60,60
173,0.9805555555555555,0.028378912141253557,60,60
174,0.9777777777777779,0.030822695862739117,60,60
175,0.9541666666666666,0.04776041351124835,60,60
176,0.9722222222222221,0.0340206908719886,60,60
177,0.9680555555555556,0.03854010257086556,60,60
178,0.9749999999999999,0.03726779962499653,60,60
179,0.975,0.03352088440596437,60,60
180,0.9680555555555556,0.04241230967945132,60,60
181,0.9736111111111111,0.04061164310337072,60,60
182,0.975,0.03423265984407287,60,60
183,0.9763888888888888,0.03758991278534547,60,60
184,0.975,0.052106476339733525,60,60
185,0.9625,0.04925173118471427,60,60
186,0.9777777777777776,0.034513260110525495,60,60
187,0.975,0.034583054438857605,60,60
188,0.9708333333333332,0.034860834438919824,60,60
189,0.9722222222222221,0.030270131552365794,60,60
190,0.9652777777777779,0.04553776752987502,60,60
191,0.9652777777777779,0.054680610236193125,60,60
192,0.976388888888889,0.05279604946874504,60,60
193,0.9625,0.037589912785345486,60,60
194,0.9527777777777778,0.05343162239353149,60,60
195,0.9680555555555556,0.040966336677090646,60,60
196,0.9694444444444444,0.0456963441010058,60,60
197,0.9736111111111111,0.03654915935261328,60,60
198,0.961111111111111,0.037267799624996496,60,60
199,0.9652777777777779,0.040193878134688325,60,60
