dataset,collapse_sa_top1,collapse_ea_top1,collapse_sa_top5,collapse_ea_top5,mean_cos_sa,mean_cos_ea,cka_sa_ea,neff_sa_mean,neff_sa_std,neff_ea_mean,neff_ea_std,purity_sa_top1,purity_sa_topk,purity_ea_top1,purity_ea_topk,m_mean_sa,m_mean_ea,m_cv_sa,m_cv_ea,seed
bank-marketing,0.22842250360136826,0.19669221174954593,0.62042883076174,0.5994107329235394,0.6144224418303667,0.6486430454432605,0.9281662475564805,7404.681596206957,4450.598600099754,14541.307120347965,5081.118675124951,0.10770761915293597,0.1117107154705297,0.11666482362047993,0.11717350436801945,,0.4108135402202606,,0.4187923638055905,44
electricity,0.35013820712726956,0.32229126589335827,0.7906837811634221,0.7642547642917833,0.4726855844537819,0.5587664462082531,0.9786583382137178,10498.567206892787,5905.226231839521,13672.934933950843,5904.967527035095,0.171687079333554,0.16950237228290854,0.2589650226194417,0.2614807458898819,,0.4855276942253113,,0.33545231820607496,44
nomao,0.34905054100615945,0.3097817423860835,0.7181937540967743,0.6806451649070105,0.4570303284584153,0.6357461144716922,0.8777487425158802,3253.8949407070863,2391.839126181839,10037.464912692365,4235.645571765866,0.04323226461627738,0.04471202669374728,0.08022631655302481,0.09319599593790802,,0.4313139319419861,,0.40644946890287187,44
madelon,0.10811716174914987,0.127631801964675,0.3061845161905796,0.38002364730383803,0.9119303007303274,0.9046397727520409,0.4114037159790502,1951.1972447321966,90.49981146717835,1815.0727481548602,157.47729893262434,0.5288461538461539,0.5296153846153846,0.49615384615384617,0.5011538461538461,,0.39177417755126953,,0.4513761471379365,44
haberman,0.2506574829227581,0.3068741726321533,0.8276880841347846,0.8745871517736141,0.36413489824118295,0.38375852567353014,0.9541990851738398,118.05708959025722,39.907256379562604,136.0535540426931,41.76115004442132,0.5806451612903226,0.6032258064516128,0.27419354838709675,0.3806451612903226,,0.408339262008667,,0.415137014735222,44
churn,0.14676003695600856,0.1288330192538999,0.5293789545291728,0.5296880386197681,0.7000575343432957,0.7075952344941613,0.9408315403455648,1363.5619474792481,724.6678210148875,2442.059314025879,722.192726609152,0.067,0.0824,0.149,0.14339999999999997,,0.4020256996154785,,0.43011012662656906,44
sick,0.3124264222734528,0.28192295614996726,0.7741027802505992,0.7779703155454548,0.6204486232780189,0.6659176252527764,0.9145846739771601,1368.21328125,538.7860050382554,2181.0024138393783,627.2827542189801,0.026490066225165563,0.22278145695364238,0.045033112582781455,0.06622516556291391,,0.3413199186325073,,0.5516008492598663,44
ozone-level-8hr,0.4328883897019252,0.46918378468242444,0.7662487173641379,0.7978704401736676,0.5640765652176868,0.539117900066001,0.9727227121958929,724.4481578879572,202.24004255317644,1068.6788208489352,267.9104914207846,0.0631163708086785,0.10256410256410256,0.0631163708086785,0.07455621301775148,,0.32779690623283386,,0.5137012424449081,44
kr-vs-kp,0.14403507462620485,0.1566586911847432,0.530222927625517,0.5437419152292357,0.8125779935439432,0.8171519968736592,0.9316501589767194,740.7892737388611,188.3273274381944,703.533425450325,209.01897480920945,0.2,0.5740624999999999,0.2421875,0.24718749999999998,,0.4817848801612854,,0.36357667051960474,44
car,0.18145431626914077,0.15437283561694135,0.7244805488527413,0.6734641616129359,0.5102225181593646,0.6018747725096927,0.9706014891085942,558.5809877208203,313.93656188337127,670.3453541573762,286.58816710771697,0.37283236994219654,0.4184971098265896,0.4046242774566474,0.4878612716763006,,0.38197314739227295,,0.41749212679641834,44
optdigits,0.1484883396354686,0.16325371127395105,0.5528553806623678,0.5461890206608336,0.6815389847926427,0.7381904105020486,0.8713594449094498,365.1713200905145,130.27215398104798,633.011063830284,369.85555109378686,0.47153024911032027,0.5980427046263346,0.19572953736654805,0.4396797153024911,,0.5637623071670532,,0.25717362583500186,44
pendigits,0.27804492049720564,0.29765410316264435,0.7465384411766419,0.764773202528255,0.594388647840858,0.6127988376506261,0.9789554869483545,627.8515790364264,333.7614291343702,1258.5507780927699,833.2054366063726,0.3278763074124602,0.6170986812187358,0.3633469758981355,0.6073669849931786,,0.5350861549377441,,0.2558122158931415,44
