task_id,dataset_id,dataset_name,n_valid_folds,task_type,n_rows,n_features,n_classes,imbalance_ratio,accuracy_mean,accuracy_std,f1_macro_mean,f1_macro_std,f1_micro_mean,f1_micro_std,precision_macro_mean,precision_macro_std,recall_macro_mean,recall_macro_std,roc_auc_mean,roc_auc_std,log_loss_mean,log_loss_std,fit_seconds_mean,fit_seconds_std,predict_seconds_mean,predict_seconds_std,n_train_mean,n_train_std,n_test_mean,n_test_std,seed,error
3,3,kr-vs-kp,10,Binary,3196,36,2,1.0929927963326784,0.9906132445141067,0.00531406532696197,0.990597808234455,0.005317221600673053,0.9906132445141067,0.00531406532696197,0.9905995720173282,0.005380984142429923,0.9907043988291339,0.005149476812180118,0.9994701158688255,0.0004412130883368145,0.03586393088158789,0.009939987052355992,0.6457834845408797,0.2124242207007931,0.6840322681702673,0.003775396183884549,2876.4,0.5163977794943223,319.6,0.5163977794943223,42.0,
6,6,letter,0,,20000,16,26,1.1076294277929155,,,,,,,,,,,,,,,,,,,,,,,,"Dataset has 26 classes, exceeds limit of 10"
11,11,balance-scale,10,Multiclass,625,4,3,5.877551020408164,0.9487455197132615,0.0225348718805097,0.9007685850444871,0.035648984593920206,0.9487455197132615,0.0225348718805097,0.8734848484848484,0.0360952591491251,0.9629310344827585,0.01623117848132877,0.9960457177426324,0.004015281904071806,0.10893341298880901,0.03412905246914818,0.453448102157563,0.0034700067832513655,0.1089571968652308,0.00027976284252531787,562.5,0.5270462766947299,62.5,0.5270462766947299,42.0,
12,12,mfeat-factors,10,Multiclass,2000,216,10,1.0,0.9824999999999999,0.0088975652100261,0.9825097241226896,0.008897863691671505,0.9824999999999999,0.0088975652100261,0.9833398268398268,0.008543226947541725,0.9824999999999999,0.008897565210026093,0.9997444444444445,0.0003682345825949976,0.05587315014955413,0.026563532587523846,0.825114582479,0.14062066472439536,1.8415685310494154,0.018995361458464134,1800.0,0.0,200.0,0.0,42.0,
14,14,mfeat-fourier,10,Multiclass,2000,76,10,1.0,0.827,0.0372827037646145,0.8260476927448666,0.037025208305849926,0.827,0.0372827037646145,0.8339163605163444,0.03468834412716944,0.827,0.03728270376461452,0.9807722222222223,0.0052631343314034655,0.4681572332502104,0.06907477892016763,0.6145475850440562,0.10315471994690567,0.7293184200767427,0.012428116796193699,1800.0,0.0,200.0,0.0,42.0,
15,15,breast-w,10,Binary,699,9,2,1.900414937759336,0.9685300207039338,0.021076021528365924,0.9656737211088522,0.022939226035455257,0.9685300207039338,0.021076021528365924,0.9618936784854917,0.02539145105718843,0.9710084541062802,0.02063438088188018,0.9955718196457326,0.0050864866617992095,0.08171010586405428,0.04827283203978643,0.4701137213036418,0.028948346519356512,0.13268766957335174,0.0005724284321227263,629.1,0.31622776601683794,69.9,0.31622776601683794,42.0,
16,16,mfeat-karhunen,10,Multiclass,2000,64,10,1.0,0.9824999999999999,0.009789450103725618,0.9824663572500544,0.009886564258067781,0.9824999999999999,0.009789450103725618,0.9833762816131237,0.00925525872375283,0.9824999999999999,0.009789450103725596,0.9997416666666666,0.00023572044659669124,0.06504178855362537,0.02285550271526852,0.5658988676499576,0.05104340912792619,0.6371572175528855,0.012199069911546756,1800.0,0.0,200.0,0.0,42.0,
18,18,mfeat-morphological,10,Multiclass,2000,6,10,1.0,0.7335,0.026251984052003914,0.7297985860678171,0.026558871603567683,0.7335,0.026251984052003914,0.7348671946021353,0.02891247013883517,0.7335,0.026251984052003907,0.9673194444444444,0.006456489515108827,0.6008987959575602,0.10063880602936566,0.5295603717677295,0.12415411374973806,0.23447556621395052,0.018357568488924267,1800.0,0.0,200.0,0.0,42.0,
22,22,mfeat-zernike,10,Multiclass,2000,47,10,1.0,0.8160000000000001,0.029702225879927262,0.8118023624616726,0.029666157160162958,0.8160000000000001,0.029702225879927262,0.8102540461923624,0.02964430589962489,0.8160000000000001,0.02970222587992727,0.9801472222222223,0.0018294032885939123,0.29943938672421017,0.04157320009889975,0.5446792875882238,0.03016884196119076,0.5113807745277882,0.00048295607644533524,1800.0,0.0,200.0,0.0,42.0,
23,23,cmc,10,Multiclass,1473,9,3,1.8888888888888888,0.5628378378378379,0.03927090479863497,0.5437659429427599,0.039201731481320105,0.5628378378378379,0.03927090479863497,0.5502290142573608,0.04023831033261883,0.5415751389660308,0.03935077023129062,0.7455375176311339,0.03326034763100446,0.8978333483849663,0.054879665964742384,0.4883007003460079,0.0293326798356151,0.19357729149051012,0.00031963402922691506,1325.7,0.48304589153964794,147.3,0.48304589153964794,42.0,
28,28,optdigits,10,Multiclass,5620,64,10,1.032490974729242,0.992526690391459,0.004655140420011523,0.992559191616951,0.004629330298150513,0.992526690391459,0.004655140420011523,0.9927385201916408,0.004485919673954019,0.992533561568498,0.0046814103232264755,0.9999523491392572,4.2328506827411344e-05,0.024369351938128253,0.010806182926912471,0.6526352286804468,0.002637834967958032,1.739694755524397,0.00037989815234797586,5058.0,0.0,562.0,0.0,42.0,
29,29,credit-approval,10,Binary,690,15,2,1.247557003257329,0.8826086956521738,0.049004655663442545,0.8811498636107707,0.04939912734441068,0.8826086956521738,0.049004655663442545,0.8818125441132914,0.04981932596494294,0.8810528492446998,0.048879507013172736,0.9355218899191733,0.03162212205262962,0.325596730414343,0.09266588932709793,0.49798763934522866,0.03383898452782383,0.15007789358496665,0.0002204772282492434,621.0,0.0,69.0,0.0,42.0,
