task_id,dataset_id,dataset_name,n_valid_folds,task_type,n_rows,n_features,n_classes,imbalance_ratio,accuracy_mean,accuracy_std,f1_macro_mean,f1_macro_std,f1_micro_mean,f1_micro_std,precision_macro_mean,precision_macro_std,recall_macro_mean,recall_macro_std,roc_auc_mean,roc_auc_std,log_loss_mean,log_loss_std,fit_seconds_mean,fit_seconds_std,predict_seconds_mean,predict_seconds_std,n_train_mean,n_train_std,n_test_mean,n_test_std,seed,error
2074,182,satimage,10,Multiclass,6430,36,6,2.4496,0.9276827371695179,0.011051843237598684,0.9114668392369157,0.014829185185777367,0.9276827371695179,0.011051843237598684,0.9197618003348088,0.014311445125394489,0.9069517509116329,0.015156264052822157,0.9936754172473183,0.001507690773131949,0.1759167975099177,0.017704346105771464,0.5864473856985569,0.0642480605739517,1.4443735612556339,0.007778324025514795,5787.0,0.0,643.0,0.0,42.0,
2079,188,eucalyptus,10,Multiclass,736,19,5,2.038095238095238,0.7119215105516475,0.03574884845076902,0.6855443258412732,0.04660849822665144,0.7119215105516475,0.03574884845076902,0.7166664733229339,0.048948485949454286,0.6818579198579199,0.041566521452593604,0.9354305262191275,0.013949019907318436,0.6304816177372202,0.04377236080343026,0.4936639193445444,0.04912355163609721,0.19924329528585077,0.011572687679597295,662.4,0.5163977794943223,73.6,0.5163977794943222,42.0,
3021,38,sick,10,Binary,3772,29,2,15.329004329004329,0.9856841115461806,0.004872648529769168,0.9344631307591559,0.02404079390156178,0.9856841115461806,0.004872648529769168,0.955803493315434,0.020686352112387736,0.9177079635761016,0.03989143441205166,0.9972054454788998,0.0016769114068891221,0.03265711722151977,0.007820792686699725,0.54851147942245,0.06460272436414814,0.7073522450402379,0.008623249800327039,3394.8,0.4216370213557839,377.2,0.4216370213557839,42.0,
3022,307,vowel,0,,990,12,11,1.0,,,,,,,,,,,,,,,,,,,,,,,,"Dataset has 11 classes, exceeds limit of 10"
3481,300,isolet,0,,7797,617,26,1.0067114093959733,,,,,,,,,,,,,,,,,,,,,,,,"Dataset has 617 features, exceeds limit of 500"
3549,458,analcatdata_authorship,10,Multiclass,841,70,4,5.763636363636364,0.9976330532212885,0.004990071141497015,0.9983711015914405,0.0034341399576119807,0.9976330532212885,0.004990071141497015,0.9984090909090909,0.0033586807915496355,0.9983854166666667,0.003406053553628472,1.0,0.0,0.002864724698821936,0.004822424163296905,0.5209989907220006,0.04712116754849702,0.34461509361863135,0.011233535590182442,756.9,0.31622776601683794,84.1,0.31622776601683794,42.0,
3560,469,analcatdata_dmft,10,Multiclass,797,4,6,1.2601626016260163,0.20710443037974682,0.03700212723639223,0.19867085437994522,0.029782985642411858,0.20710443037974682,0.03700212723639223,0.21529305351540287,0.029956549345779286,0.20925061050061053,0.03773059439030221,0.5971046655393303,0.03789894084421428,1.7519231508023154,0.026008216138591802,0.40767893111333253,0.003645101582657211,0.139224926289171,0.0011889275318461804,717.3,0.48304589153964794,79.7,0.48304589153964794,42.0,
3573,554,mnist_784,0,,70000,784,10,1.2477427530492635,,,,,,,,,,,,,,,,,,,,,,,,"Dataset has 784 features, exceeds limit of 500"
3902,1049,pc4,10,Binary,1458,37,2,7.191011235955056,0.9190647142182333,0.01609178763077764,0.7975289868197202,0.036735879090368434,0.9190647142182333,0.01609178763077764,0.8277169708489718,0.04567051111902047,0.7790900735294117,0.041410781153243426,0.960202205882353,0.017992578895528306,0.1639253760119935,0.033783157995269916,0.47094347309321166,0.033189666118284826,0.3535683223977685,0.003569680288649041,1312.2,0.4216370213557839,145.8,0.4216370213557839,42.0,
3903,1050,pc3,10,Binary,1563,37,2,8.76875,0.900191899395721,0.009620355802908345,0.5549097787557183,0.053410157757422035,0.900191899395721,0.009620355802908345,0.7997867175173747,0.18476011966688013,0.5457294832826748,0.035387164400217955,0.8734853090172239,0.0408459565535047,0.24031204526332245,0.024174196195897262,0.4621231393888593,0.002846919002241062,0.37076237006112933,0.0007602970521426442,1406.7,0.48304589153964794,156.3,0.48304589153964794,42.0,
3904,1053,jm1,10,Binary,10885,21,2,4.168566001899335,0.826273513882137,0.006092807473449493,0.6057824814029216,0.019829132103522103,0.826273513882137,0.006092807473449493,0.7510898403756574,0.024557345787793776,0.5894810389103629,0.014090093107144819,0.7852849773448556,0.016019700999559284,0.40395610206062627,0.011829999960595538,0.5511197983287275,0.008003492928368893,1.9286644051782786,0.00800473131755421,9796.5,0.5270462766947299,1088.5,0.5270462766947299,42.0,
3913,1063,kc2,10,Binary,522,21,2,3.878504672897196,0.8391509433962263,0.041143400113101115,0.708690068281433,0.06948147293691724,0.8391509433962263,0.041143400113101115,0.7917633667329442,0.113664765175904,0.6839446732129659,0.06291455753568985,0.8307496568472178,0.10010472270193191,0.37887088682279574,0.10900247106221313,0.4262610563077033,0.004979143157980059,0.1654600110836327,0.0047351104049438006,469.8,0.4216370213557839,52.2,0.4216370213557839,42.0,
3917,1067,kc1,10,Binary,2109,21,2,5.469325153374233,0.8700789889415482,0.013824283403741838,0.6668856772738254,0.04287636248073503,0.8700789889415482,0.013824283403741838,0.785614613150235,0.054116621294235126,0.6336330366704519,0.035591649091013255,0.8565738011034327,0.02660495336871655,0.3097374908686212,0.024223802482696757,0.4420421480201185,0.006676001537937393,0.366346743889153,0.00017031998284548582,1898.1,0.31622776601683794,210.9,0.31622776601683794,42.0,
3918,1068,pc1,10,Binary,1109,21,2,13.402597402597403,0.9386814086814086,0.0157848016562983,0.6407027663357568,0.11304597543701121,0.9386814086814086,0.0157848016562983,0.7681890426745952,0.2088222977476882,0.6050590792702443,0.0800267800777907,0.9041675557452257,0.043111761024838983,0.16208084659292749,0.02903711358515057,0.4405366754159331,0.03453983672283243,0.23317359043285252,0.0003906009421905625,998.1,0.31622776601683794,110.9,0.31622776601683794,42.0,
7592,1590,adult,10,Binary,48842,14,2,3.179173440574998,0.8593422845009334,0.004470020560080666,0.7945794964255282,0.006634807616202281,0.8593422845009334,0.004470020560080666,0.817400923505527,0.007330434062371692,0.7781654820471218,0.006863926624845331,0.9144936047297858,0.004626130032309933,0.30515167881447003,0.007423926269208392,0.9164908739738167,0.0276567629870543,13.475894298683851,0.026824477762528654,43957.8,0.4216370213557839,4884.2,0.4216370213557839,42.0,
9910,4134,Bioresponse,0,,3751,1776,2,1.1846243447874198,,,,,,,,,,,,,,,,,,,,,,,,"Dataset has 1776 features, exceeds limit of 500"
9946,1510,wdbc,10,Binary,569,30,2,1.6839622641509433,0.9754385964912281,0.025084924666113707,0.9736260215506677,0.026796349101961138,0.9754385964912281,0.025084924666113707,0.9758345495187599,0.025980182730311652,0.9718722943722943,0.02784448101488488,0.9957768157768158,0.007423771458881921,0.0667144677232606,0.059899328269128735,0.5124245256185531,0.05210692887460286,0.2026328665204346,0.015034064966215446,512.1,0.31622776601683794,56.9,0.31622776601683794,42.0,
9952,1489,phoneme,10,Binary,5404,5,2,2.407313997477932,0.9230245772574793,0.013823532037696542,0.9061912215667205,0.017670475687180446,0.9230245772574793,0.013823532037696542,0.910359349657986,0.014239048352817972,0.9027983438347352,0.021772189193299103,0.9768035718225875,0.0068905061720203765,0.17797203365934672,0.026109033194662234,0.5083512502722443,0.06176348341484528,0.41000805161893367,0.007503252497518437,4863.6,0.5163977794943222,540.4,0.5163977794943223,42.0,
9957,1494,qsar-biodeg,10,Binary,1055,41,2,1.9634831460674158,0.8749236298292903,0.030008191154347327,0.8567949384328202,0.03546423193415316,0.8749236298292903,0.030008191154347327,0.8673008934161242,0.03416356821837821,0.8505624568668047,0.039709394199944174,0.9439869860987873,0.03596545302061321,0.28506400640618573,0.08483840185034579,0.5175925569608808,0.05578924872372461,0.3070956118404865,0.011813066969443356,949.5,0.5270462766947299,105.5,0.5270462766947299,42.0,
9960,1497,wall-robot-navigation,10,Multiclass,5456,24,4,6.722560975609756,0.9811214168094903,0.006173615535859083,0.9789903247041754,0.007064767430204785,0.9811214168094903,0.006173615535859083,0.9795569944845465,0.006761121550567864,0.9786126982702321,0.008187031758515052,0.999596885190851,0.00015830652488482713,0.04214076248720207,0.007689949327922586,0.5056307729333639,0.0361373967609454,0.9699085912667215,0.01626187797974529,4910.4,0.5163977794943222,545.6,0.5163977794943223,42.0,
9964,1501,semeion,10,Multiclass,1593,256,10,1.0451612903225806,0.965499213836478,0.013565998317262037,0.965420703763691,0.01341598445650443,0.965499213836478,0.013565998317262037,0.9674158496732026,0.013193707274846993,0.9654436274509803,0.01342440070196541,0.9990051084511835,0.000696430432183384,0.11427171746887399,0.039995224567610885,0.942455686442554,0.07332945647234898,1.8512047663331033,0.01040667416404539,1433.7,0.48304589153964794,159.3,0.48304589153964794,42.0,
9971,1480,ilpd,10,Binary,583,10,2,2.4910179640718564,0.7033898305084745,0.06563511224020101,0.5343282494627071,0.0808896088283615,0.7033898305084745,0.06563511224020101,0.6275788039189815,0.16151821468512909,0.5451849337295893,0.06604085638784675,0.7762630662020906,0.06657687608814024,0.4862860024989203,0.06090812555437157,0.4150717440992594,0.022498501655668815,0.14831607835367322,0.0015751402436163262,524.7,0.48304589153964794,58.3,0.4830458915396479,42.0,
9976,1485,madelon,10,Binary,2600,500,2,1.0,0.6476923076923076,0.031204190618618056,0.6467769023123923,0.03146082407650122,0.6476923076923076,0.031204190618618056,0.6491525883789525,0.03105646726643383,0.6476923076923077,0.03120419061861804,0.7152514792899408,0.03648609254726561,0.6403979275844162,0.00838508038447983,1.746385413315147,0.07501634726403811,7.6915971577167515,0.00553594010217895,2340.0,0.0,260.0,0.0,42.0,
9977,1486,nomao,10,Binary,34465,118,2,2.5011174319382365,0.9724358627898357,0.002514096581177407,0.9662000156072021,0.0030572744381780243,0.9724358627898357,0.002514096581177407,0.966632344466287,0.0037074945908971498,0.9658003106306501,0.0031325633716371344,0.9960281374989085,0.0005905074652748207,0.0711447334281123,0.005082150471678365,2.854450522735715,0.33801822315194785,20.354358419682832,0.0041855735151919895,31018.5,0.5270462766947299,3446.5,0.5270462766947299,42.0,
9978,1487,ozone-level-8hr,10,Binary,2534,72,2,14.8375,0.949091220316828,0.010285516338706736,0.7109581453593986,0.06888830343000843,0.949091220316828,0.010285516338706736,0.8322608855256404,0.0901442978772591,0.6639065436301104,0.06167458741208461,0.939962282381307,0.01936519639390396,0.13327977170193078,0.017491615750555377,0.5663334257900715,0.047763577635679635,0.8941616884432733,0.006565314160300313,2280.6,0.5163977794943223,253.4,0.5163977794943222,42.0,
9981,1468,cnae-9,0,,1080,856,9,1.0,,,,,,,,,,,,,,,,,,,,,,,,"Dataset has 856 features, exceeds limit of 500"
9985,1475,first-order-theorem-proving,10,Multiclass,6118,51,6,5.255144032921811,0.6338660505118577,0.017550345513043318,0.5241665259301528,0.024619574901496823,0.6338660505118577,0.017550345513043318,0.5566589837397214,0.022807977698254177,0.5082786311632568,0.0238220929348892,0.862322092234629,0.008900678855033768,1.0148767499454228,0.03221099425047086,0.6234996784478426,0.04470489781313043,1.6917261675931514,0.008754014129806092,5506.2,0.4216370213557839,611.8,0.4216370213557839,42.0,
10093,1462,banknote-authentication,10,Binary,1372,4,2,1.2491803278688525,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0004439765699618064,0.0012878400911292308,0.417751404363662,0.012146457069188429,0.09037138121202588,0.0007261049532682987,1234.8,0.42163702135578396,137.2,0.4216370213557839,42.0,
10101,1464,blood-transfusion-service-center,10,Binary,748,4,2,3.202247191011236,0.7887747747747748,0.032520850447396527,0.6305588813270664,0.07638531971705306,0.7887747747747748,0.032520850447396527,0.7054978161579825,0.09389891188808377,0.618171654626763,0.059633127771699074,0.7503841302602912,0.05191355265120962,0.4777402918636905,0.03632741577611473,0.4238746607676148,0.03563678984116185,0.06995906801894307,0.00034578996263667105,673.2,0.4216370213557839,74.8,0.4216370213557839,42.0,
14952,4534,PhishingWebsites,10,Binary,11055,30,2,1.2570436913025724,0.9780192778182354,0.004670087833751426,0.9776944095394715,0.004756695689893443,0.9780192778182354,0.004670087833751426,0.9785063127200729,0.00443169653922288,0.9770102740401045,0.00502765581411928,0.9984007384036067,0.000753547595301206,0.04978512751282581,0.012120177794425513,0.6950467650778591,0.06871905079135253,2.3441920170560477,0.009155144387925685,9949.5,0.5270462766947299,1105.5,0.5270462766947299,42.0,
14954,6332,cylinder-bands,10,Binary,540,37,2,1.368421052631579,0.8351851851851851,0.033184395199297806,0.8268479055268333,0.03531727593537641,0.8351851851851851,0.033184395199297806,0.8417246562834798,0.03701828042051453,0.8216450975392069,0.03466815364354708,0.9239261921458626,0.03691411395454099,0.3493732656463001,0.07207464155854724,0.4594192744232714,0.015732382558867813,0.1972599569708109,0.004129907947493836,486.0,0.0,54.0,0.0,42.0,
14965,1461,bank-marketing,10,Binary,45211,16,2,7.548118737001324,0.9101546314750537,0.00465535621136181,0.7596197527764993,0.013014197804874643,0.9101546314750537,0.00465535621136181,0.7924435413866899,0.01439052571390674,0.735731924419132,0.013081170241603936,0.9404709866479852,0.00638280554144772,0.18932760408179308,0.009104366401927973,0.9448892877437174,0.011612954060390826,12.233346450608224,0.017510445086339855,40689.9,0.3162277660168379,4521.1,0.31622776601683794,42.0,
14969,4538,GesturePhaseSegmentationProcessed,10,Multiclass,9873,32,5,2.9559118236472948,0.7885121970228354,0.016267332130967132,0.7677883206174434,0.016261386576209277,0.7885121970228354,0.016267332130967132,0.7897282545220164,0.016779194060850527,0.7541542682289364,0.017666078170883837,0.9514318978224716,0.005401852498756286,0.5892460776313528,0.027172382176934455,0.6103893680498004,0.031475128472521666,2.1144412067718803,0.0084655224735874,8885.7,0.4830458915396479,987.3,0.48304589153964794,42.0,
14970,1478,har,0,,10299,561,6,1.3826458036984353,,,,,,,,,,,,,,,,,,,,,,,,"Dataset has 561 features, exceeds limit of 500"
125920,23381,dresses-sales,10,Binary,500,12,2,1.380952380952381,0.612,0.04442221666388714,0.5298387828742056,0.05738262777460743,0.612,0.04442221666388714,0.6115681345308998,0.07627140437233104,0.5604269293924466,0.046143195376685965,0.6223316912972086,0.08478378090919923,0.662120808840298,0.02639288812615966,0.5200103653594852,0.032331803076585224,0.17439019242301584,0.00847383668504377,450.0,0.0,50.0,0.0,42.0,
125922,40499,texture,0,,5500,40,11,1.0,,,,,,,,,,,,,,,,,,,,,,,,"Dataset has 11 classes, exceeds limit of 10"
146195,40668,connect-4,10,Multiclass,67557,42,3,6.896107923709102,0.837618604993604,0.0033302927801222306,0.6393656012471474,0.005963179896110211,0.837618604993604,0.0033302927801222306,0.7448412153995212,0.012323810971673099,0.6290379227131534,0.0042730427631890765,0.9259732185662376,0.003367229862932508,0.4025357491491067,0.006559559349550133,2.7057670962996783,0.21839538756103677,29.61454877220094,0.021935658484188145,60801.3,0.48304589153964794,6755.7,0.48304589153964794,42.0,
146800,40966,MiceProtein,10,Multiclass,1080,77,8,1.4285714285714286,0.999074074074074,0.0029280348705262907,0.9991379310344828,0.0027261014311796253,0.999074074074074,0.0029280348705262907,0.9991666666666668,0.00263523138347364,0.9991666666666668,0.00263523138347364,1.0,0.0,0.0007373120139446182,0.0022710503764919007,0.5296643204055727,0.0560343146152323,0.448215151950717,0.010867020494747638,972.0,0.0,108.0,0.0,42.0,
146817,40982,steel-plates-fault,10,Multiclass,1941,27,7,12.236363636363636,0.8238065027755749,0.025541111941395266,0.8383387525901869,0.02136220957251658,0.8238065027755749,0.025541111941395266,0.8449680108761172,0.020735298274098625,0.8418332977220665,0.024432253499095644,0.9727271729942129,0.004426408157728332,0.4485781529788662,0.038143751935728915,0.4626653302460909,0.046121118045002026,0.38350690472871063,0.00017238597591303395,1746.9,0.31622776601683794,194.1,0.31622776601683794,42.0,
146819,40994,climate-model-simulation-crashes,10,Binary,540,18,2,10.73913043478261,0.9203703703703704,0.019617590842062597,0.6182985972717555,0.08311364595728248,0.9203703703703704,0.019617590842062597,0.7606386493639545,0.20687219530173645,0.5914183673469386,0.05709540972326449,0.9293061224489796,0.06415769926755936,0.17197929415248187,0.045603923388935576,0.4238365483470261,0.007829401881329953,0.16270347069948912,0.005209419959762256,486.0,0.0,54.0,0.0,42.0,
146820,40983,wilt,10,Binary,4839,5,2,17.54022988505747,0.9888421196721591,0.004153518293297172,0.9435874890991647,0.02202489255797223,0.9888421196721591,0.004153518293297172,0.9544272942554602,0.01695332916756123,0.9344588436788375,0.034096065933182054,0.9959972405618972,0.005090636266616863,0.03236975108064387,0.011937377494829194,0.4217724921181798,0.005103492607915155,0.355453051161021,0.00026222685753622476,4355.1,0.31622776601683794,483.9,0.31622776601683794,42.0,
146821,40975,car,10,Multiclass,1728,6,4,18.615384615384617,0.987854550342788,0.011051368094425612,0.9741061223468075,0.029035029659124554,0.987854550342788,0.011051368094425612,0.9716095719019535,0.034550654934544116,0.9790429068539117,0.023229566831327934,0.9996738122786792,0.0004535179666736482,0.03331927431138269,0.016962194777804713,0.4229599183425307,0.007856460542035551,0.21594497980549932,0.00024651690444545696,1555.2,0.4216370213557839,172.8,0.4216370213557839,42.0,
146822,40984,segment,10,Multiclass,2310,16,7,1.0,0.9506493506493507,0.011758469718593564,0.9504992191956287,0.011756254355375716,0.9506493506493507,0.011758469718593564,0.9517728598053667,0.011609074490954701,0.9506493506493507,0.01175846971859356,0.9975534566443658,0.0009379851966188185,0.12855323104797034,0.03558628505378275,0.4389740997925401,0.03622139371776308,0.36203484032303096,0.00027474703529829406,2079.0,0.0,231.0,0.0,42.0,
146824,40979,mfeat-pixel,10,Multiclass,2000,240,10,1.0,0.9854999999999998,0.005502524673073064,0.9855513204889268,0.005452726844926142,0.9854999999999998,0.005502524673073064,0.9861631846414454,0.00524407686298525,0.9855,0.005502524673073064,0.9996999999999998,0.00031448784763486563,0.06181505527705559,0.023214512404453987,0.8712289333343506,0.024674158182616524,2.0421102224849164,0.0015108177219587782,1800.0,0.0,200.0,0.0,42.0,
146825,40996,Fashion-MNIST,0,,70000,784,10,1.0,,,,,,,,,,,,,,,,,,,,,,,,"Dataset has 784 features, exceeds limit of 500"
167119,41027,jungle_chess_2pcs_raw_endgame_complete,10,Multiclass,44819,6,3,5.3199538638985,0.8685601689158877,0.005922246619202757,0.821433649700533,0.006596106529482805,0.8685601689158877,0.005922246619202757,0.845924281153931,0.006235244555831528,0.8041462254987719,0.007701145933179862,0.9788557489193215,0.0015292267490117,0.2281546966821301,0.007912509897701725,0.589210700802505,0.09352364821176813,10.524783544521778,0.0479745287510419,40337.1,0.31622776601683794,4481.9,0.31622776601683794,42.0,
