task_id,dataset_id,dataset_name,n_valid_folds,task_type,n_rows,n_features,n_classes,imbalance_ratio,accuracy_mean,accuracy_std,f1_macro_mean,f1_macro_std,f1_micro_mean,f1_micro_std,precision_macro_mean,precision_macro_std,recall_macro_mean,recall_macro_std,roc_auc_mean,roc_auc_std,log_loss_mean,log_loss_std,fit_seconds_mean,fit_seconds_std,predict_seconds_mean,predict_seconds_std,n_train_mean,n_train_std,n_test_mean,n_test_std,seed,error
28,28,optdigits,10,Multiclass,5620,64,10,1.032490974729242,0.9941281138790034,0.002227162912872877,0.9941444180968831,0.0022162553264317305,0.9941281138790034,0.002227162912872877,0.9942831428033448,0.002159943665197308,0.9941254841649577,0.0022323230244838204,0.9999793040467303,2.7454660638119722e-05,0.018142474504412413,0.011005615374394867,0.6542828205041588,0.021421132474261844,1.745258352998644,0.0003640921660486878,5058.0,0.0,562.0,0.0,42.0,
29,29,credit-approval,10,Binary,690,15,2,1.247557003257329,0.8782608695652174,0.03995376449881222,0.8768305238318963,0.039938723272953836,0.8782608695652174,0.03995376449881222,0.8776875538422908,0.041130748934500846,0.876808367071525,0.03879228083878507,0.9430061091521192,0.03396075181658557,0.3069524843390083,0.09377268397393973,0.5350665660575032,0.13523522961113427,0.17471752110868694,0.030997014574127815,621.0,0.0,69.0,0.0,42.0,
31,31,credit-g,10,Binary,1000,20,2,2.3333333333333335,0.76,0.03333333333333334,0.6807983458108412,0.046518178026153954,0.76,0.03333333333333334,0.7235102473478808,0.058242802104628545,0.6695238095238096,0.043161762796480777,0.7995714285714286,0.037346781132683145,0.48703985361833196,0.03558189063663637,0.500925878342241,0.09123257108273121,0.21584925297647714,0.025840420375580715,900.0,0.0,100.0,0.0,42.0,
32,32,pendigits,10,Multiclass,10992,16,10,1.0843601895734598,0.9970891719745223,0.00175633112503559,0.997077615558433,0.0017471041633875426,0.9970891719745223,0.00175633112503559,0.9971208350964516,0.001718304711473642,0.9970617540570046,0.0017623453195717864,0.9998324530790459,0.00031143462983072786,0.011625055604234677,0.008765127453395109,0.5141263784840703,0.0021589166336692155,1.738209208380431,0.0026235578701102233,9892.8,0.4216370213557839,1099.2,0.42163702135578396,42.0,
37,37,diabetes,10,Binary,768,8,2,1.8656716417910448,0.7773069036226932,0.04782605411644643,0.7391732807237286,0.06114787659705359,0.7773069036226932,0.04782605411644643,0.7638596207048358,0.0589299392723718,0.7311025641025641,0.06123447518780144,0.841945868945869,0.04849470043992241,0.46977580560621546,0.07067100371454556,0.4387038187123835,0.0009174062467787406,0.14444083953276277,0.00017795521312353698,691.2,0.4216370213557839,76.8,0.4216370213557839,42.0,
43,44,spambase,10,Binary,4601,57,2,1.5377826806398236,0.9637055550315949,0.009821717598991338,0.9620131086721166,0.010207918877541376,0.9637055550315949,0.009821717598991338,0.9622082905913831,0.01097881700431304,0.9620524068366756,0.00966027548072044,0.991487077787305,0.005718905082131601,0.1118924257322182,0.04074801652017465,0.5924848831258714,0.039291875819034656,1.3374144204892218,0.001081033720754442,4140.9,0.31622776601683794,460.1,0.31622776601683794,42.0,
45,46,splice,10,Multiclass,3190,60,3,2.1577574967405475,0.958307210031348,0.007826534299299494,0.9539154521816415,0.008174655806557228,0.958307210031348,0.007826534299299494,0.9507781526542599,0.0074136006183173325,0.9576109724841493,0.01017559172396175,0.993717904893167,0.0032221666385722895,0.12466156820790579,0.02940784924254418,0.6305277104489505,0.008086806582338882,0.9767207819037139,0.0024876356120583074,2871.0,0.0,319.0,0.0,42.0,
49,50,tic-tac-toe,10,Binary,958,9,2,1.8855421686746987,0.9833004385964912,0.012229255798515306,0.9812423142728072,0.013917053241754405,0.9833004385964912,0.012229255798515306,0.9876756015025604,0.008831616437550838,0.9759358288770053,0.01772102589662119,1.0,0.0,0.03521094460779258,0.020064530429838617,0.45474726194515824,0.02998544974603653,0.16334619857370852,0.00024566794530004346,862.2,0.4216370213557839,95.8,0.4216370213557839,42.0,
53,54,vehicle,10,Multiclass,846,18,4,1.0954773869346734,0.8581792717086835,0.025327664384253233,0.8583885744211424,0.02588971596770352,0.8581792717086835,0.025327664384253233,0.8605826763339636,0.0262945636150054,0.8599512987012987,0.025468597981292727,0.9744783059042851,0.006036188223773404,0.2496728057848232,0.03171588983208685,0.451271188352257,0.006049161069187853,0.18018324552103876,0.0004559244893643248,761.4,0.5163977794943223,84.6,0.5163977794943222,42.0,
219,151,electricity,10,Binary,45312,8,2,1.3554608306908562,0.9062279992122522,0.003956387330168292,0.903886967647001,0.004028142529146561,0.9062279992122522,0.003956387330168292,0.9046259909238336,0.004238491648869959,0.9032557077533252,0.003977074977360805,0.9705428586490203,0.001578917506229966,0.21720761612603656,0.005785967875960424,0.6737564780749381,0.03410635309751087,10.97907882751897,0.03810136684211741,40780.8,0.4216370213557839,4531.2,0.4216370213557839,42.0,
2074,182,satimage,10,Multiclass,6430,36,6,2.4496,0.9261275272161742,0.01211889033443334,0.9092090945889643,0.016093491507475185,0.9261275272161742,0.01211889033443334,0.9172513379623608,0.015832293674538367,0.9050613611503409,0.015752638124652742,0.9936224814939303,0.0015711085704259312,0.17614936065601805,0.018439550904528316,0.5420301614329219,0.002946815838093425,1.4152092695236207,0.0009460121569595505,5787.0,0.0,643.0,0.0,42.0,
2079,188,eucalyptus,10,Multiclass,736,19,5,2.038095238095238,0.7173084042947057,0.030062120193252186,0.6913586495790429,0.037754552830783925,0.7173084042947057,0.030062120193252186,0.7261074169140362,0.03824611112994003,0.6871914751914752,0.0352182441053843,0.9366891631807797,0.014706196036934316,0.6226177427929629,0.04193933456708431,0.46412207167595626,0.03228030493498663,0.17349691912531853,9.211354912086166e-05,662.4,0.5163977794943223,73.6,0.5163977794943222,42.0,
3021,38,sick,10,Binary,3772,29,2,15.329004329004329,0.9870096697682904,0.005369809512125434,0.9417005277665937,0.02496367782208898,0.9870096697682904,0.005369809512125434,0.9560293245367241,0.029521770495427035,0.9306101988991182,0.0363370077539395,0.9975241271999474,0.001468920630918557,0.03054065289541998,0.007215766214337088,0.5193106791004538,0.0037390743556064555,0.6933679587207735,0.004461591476101073,3394.8,0.4216370213557839,377.2,0.4216370213557839,42.0,
3022,307,vowel,0,,990,12,11,1.0,,,,,,,,,,,,,,,,,,,,,,,,"Dataset has 11 classes, exceeds limit of 10"
3481,300,isolet,0,,7797,617,26,1.0067114093959733,,,,,,,,,,,,,,,,,,,,,,,,"Dataset has 617 features, exceeds limit of 500"
3549,458,analcatdata_authorship,10,Multiclass,841,70,4,5.763636363636364,0.9988235294117647,0.0037203266590216093,0.9991916558018253,0.002556208799614588,0.9988235294117647,0.0037203266590216093,0.9992424242424243,0.002395664894066952,0.9991666666666668,0.00263523138347364,1.0,0.0,0.0033964728865507913,0.0057913317457027194,0.5974752292968333,0.15563278811204762,0.3396376481279731,0.028838778235318163,756.9,0.31622776601683794,84.1,0.31622776601683794,42.0,
3560,469,analcatdata_dmft,10,Multiclass,797,4,6,1.2601626016260163,0.1983386075949367,0.04703897750642174,0.1735503336990332,0.04138108560865615,0.1983386075949367,0.04703897750642174,0.1857900853560655,0.05928364325862598,0.1957753357753358,0.04614350682313431,0.5945101219159835,0.03662851280281772,1.7536080676904355,0.025415519932583102,0.43900318825617435,0.02814102140307246,0.1307098793797195,0.00018847183643234253,717.3,0.48304589153964794,79.7,0.48304589153964794,42.0,
3573,554,mnist_784,0,,70000,784,10,1.2477427530492635,,,,,,,,,,,,,,,,,,,,,,,,"Dataset has 784 features, exceeds limit of 500"
3902,1049,pc4,10,Binary,1458,37,2,7.191011235955056,0.9197638167217761,0.017058184732302268,0.7990700652135584,0.03347396124573032,0.9197638167217761,0.017058184732302268,0.8310517363415618,0.050065555335546186,0.7775837418300654,0.030530237588033905,0.961108558006536,0.016617170093453044,0.16277638474127518,0.032297584554517624,0.5434074379503727,0.12318309139263525,0.35778741501271727,0.03205904558816935,1312.2,0.4216370213557839,145.8,0.4216370213557839,42.0,
3903,1050,pc3,10,Binary,1563,37,2,8.76875,0.8976400457292177,0.006599686290240706,0.5298957112999899,0.03931428096024865,0.8976400457292177,0.006599686290240706,0.7350106618796002,0.20567318010232488,0.5304616261398177,0.024080717138983857,0.8724122973657549,0.03976064262038012,0.24175360147323036,0.02245677824313846,0.4835532035678625,0.029291537459830933,0.3561669045127928,0.00032782184442790803,1406.7,0.48304589153964794,156.3,0.48304589153964794,42.0,
3904,1053,jm1,10,Binary,10885,21,2,4.168566001899335,0.8263657632474477,0.0061505648314400235,0.6045146755071839,0.017595481487666174,0.8263657632474477,0.0061505648314400235,0.75356223410474,0.026377993487673265,0.588456677871889,0.012482763791619755,0.7825177793460238,0.015165016035254773,0.405703683279173,0.010897120813634007,0.5509025262668729,0.0028310952634167806,1.9064294217154383,0.000340810262099442,9796.5,0.5270462766947299,1088.5,0.5270462766947299,42.0,
3913,1063,kc2,10,Binary,522,21,2,3.878504672897196,0.8391872278664732,0.050708562273780566,0.7052186689841902,0.09336304531369488,0.8391872278664732,0.050708562273780566,0.786192554432064,0.12904230710651576,0.6810442403125331,0.08342725083704432,0.833140639847957,0.09987849311024279,0.3787384353384817,0.10668435269502759,0.47629932500422,0.08570190480122528,0.1677814621478319,0.02931477558375861,469.8,0.4216370213557839,52.2,0.4216370213557839,42.0,
3917,1067,kc1,10,Binary,2109,21,2,5.469325153374233,0.8724486571879936,0.009636564541779618,0.6754600022351989,0.028875330607046227,0.8724486571879936,0.009636564541779618,0.7952702032933738,0.045502874039084,0.6400234593597769,0.024343341108275973,0.8541505341215812,0.029171107408815723,0.3115874200266375,0.024917222274546093,0.5207056514918804,0.13276872165643275,0.35757949156686664,0.015184501696674386,1898.1,0.31622776601683794,210.9,0.31622776601683794,42.0,
3918,1068,pc1,10,Binary,1109,21,2,13.402597402597403,0.9377805077805077,0.019672849363796204,0.6452896082994208,0.12635290845744757,0.9377805077805077,0.019672849363796204,0.7519041626646874,0.2214581219519128,0.6103382054838364,0.09018065098522769,0.9056878800810841,0.041406031474246235,0.16293207731481174,0.029439619976523567,0.4425681228749454,0.0028099701435421423,0.21746215401217342,0.00021248215301527791,998.1,0.31622776601683794,110.9,0.31622776601683794,42.0,
7592,1590,adult,10,Binary,48842,14,2,3.179173440574998,0.8592399513126228,0.004025938141314426,0.794122932552616,0.005821537907598641,0.8592399513126228,0.004025938141314426,0.8176089756548777,0.006908268645593499,0.7773651549644842,0.00599132914410181,0.9142784654255938,0.004576739897973292,0.3051991377386054,0.007201552911071447,0.8776163648813963,0.029730123046027315,13.431848395615816,0.04065114727747878,43957.8,0.4216370213557839,4884.2,0.4216370213557839,42.0,
9910,4134,Bioresponse,0,,3751,1776,2,1.1846243447874198,,,,,,,,,,,,,,,,,,,,,,,,"Dataset has 1776 features, exceeds limit of 500"
9946,1510,wdbc,10,Binary,569,30,2,1.6839622641509433,0.982456140350877,0.02188103734955523,0.9812381214956749,0.02335605189798909,0.982456140350877,0.02188103734955523,0.9815849630811269,0.02314539673372343,0.9811796536796538,0.02369644518770232,0.9960413660413661,0.006885359431372532,0.06564096439548699,0.061086381956578846,0.5368676559999586,0.13203564960987488,0.18937951615080237,0.02956651583388971,512.1,0.31622776601683794,56.9,0.31622776601683794,42.0,
9952,1489,phoneme,10,Binary,5404,5,2,2.407313997477932,0.9222855480249196,0.014219756036761911,0.9054466871252498,0.017837277154840264,0.9222855480249196,0.014219756036761911,0.9089892074591889,0.015512846426901298,0.9024563686943626,0.02090473996629159,0.9759705552761861,0.007287984970144706,0.18163425845149403,0.027905198017655293,0.45327186612412335,0.028045994805940073,0.38576434208080174,0.000790251819529882,4863.6,0.5163977794943222,540.4,0.5163977794943223,42.0,
9957,1494,qsar-biodeg,10,Binary,1055,41,2,1.9634831460674158,0.8749236298292903,0.029676823241190527,0.8567633514341754,0.03519708827893214,0.8749236298292903,0.029676823241190527,0.8673830999694949,0.03360923727356315,0.8505624568668047,0.039693969541773864,0.9434371323408591,0.036593488084645576,0.28759642504522576,0.08549629659994219,0.48851581597700716,0.04651142944222715,0.28252879260107877,0.0003558200720968516,949.5,0.5270462766947299,105.5,0.5270462766947299,42.0,
9960,1497,wall-robot-navigation,10,Multiclass,5456,24,4,6.722560975609756,0.9824044762576873,0.004337724351562708,0.9806140568952308,0.004566875410045876,0.9824044762576873,0.004337724351562708,0.9805761522840785,0.004579568329821227,0.980843872030061,0.005566430882174196,0.999623562738263,0.0001364920991560667,0.04048993527121952,0.007142951799174215,0.5072320888750255,0.002757857471142926,0.9486033705063164,0.000555413473887316,4910.4,0.5163977794943222,545.6,0.5163977794943223,42.0,
9964,1501,semeion,10,Multiclass,1593,256,10,1.0451612903225806,0.9636124213836478,0.012049479542358426,0.963496083817961,0.011705462489523838,0.9636124213836478,0.012049479542358426,0.9658684640522877,0.011719787647500491,0.9635269607843139,0.01178614632408731,0.9989659405384879,0.0007365779421238068,0.11594969723141609,0.03904359438073592,0.8768436321057379,0.0425024989520786,1.8185757663100959,0.0006301814276859067,1433.7,0.48304589153964794,159.3,0.48304589153964794,42.0,
9971,1480,ilpd,10,Binary,583,10,2,2.4910179640718564,0.7085037989479837,0.05676579664253021,0.5404424058414553,0.06742662905140684,0.7085037989479837,0.05676579664253021,0.6375068311318312,0.1456174942248509,0.5505360985857758,0.05431125424246805,0.7758773783903805,0.06577400108987677,0.4862768315959908,0.058270354368778726,0.45341528942808507,0.03938984528368659,0.13560209656134248,0.0007042399944398438,524.7,0.48304589153964794,58.3,0.4830458915396479,42.0,
9976,1485,madelon,10,Binary,2600,500,2,1.0,0.6492307692307692,0.02543507029258923,0.6477669431646631,0.026021624011718602,0.6492307692307692,0.02543507029258923,0.6515761546470132,0.024843828826815684,0.6492307692307692,0.02543507029258923,0.7160502958579882,0.02906519359378414,0.6353103111178158,0.008090992567605903,1.5299438139423729,0.176031230943232,7.68506019860506,0.006270585617055542,2340.0,0.0,260.0,0.0,42.0,
9977,1486,nomao,10,Binary,34465,118,2,2.5011174319382365,0.9723197693419345,0.0018958191948513098,0.9660530963923051,0.0022936701515575337,0.9723197693419345,0.0018958191948513098,0.9665520443771987,0.003217525353980865,0.9655966706401786,0.002557810198052699,0.9959213081287659,0.0005806877863269074,0.07205071873353226,0.005036018928948014,2.635483200289309,0.20164467917580592,20.298428133223204,0.0034579534260497646,31018.5,0.5270462766947299,3446.5,0.5270462766947299,42.0,
9978,1487,ozone-level-8hr,10,Binary,2534,72,2,14.8375,0.951059724253836,0.010421422084748805,0.7222883189579161,0.07444734773840454,0.951059724253836,0.010421422084748805,0.8403377115515775,0.07959942624277819,0.6737034845583804,0.06643334759581064,0.940934918271106,0.019326914025203958,0.13196147897504296,0.017603674081270337,0.5590362939983606,0.00631241241247761,0.8800525544211268,0.000434468232722829,2280.6,0.5163977794943223,253.4,0.5163977794943222,42.0,
9981,1468,cnae-9,0,,1080,856,9,1.0,,,,,,,,,,,,,,,,,,,,,,,,"Dataset has 856 features, exceeds limit of 500"
9985,1475,first-order-theorem-proving,10,Multiclass,6118,51,6,5.255144032921811,0.63468304397591,0.018511091671440712,0.5269203172125029,0.02556954328196414,0.63468304397591,0.018511091671440712,0.5619755033937597,0.027078218634808787,0.5097438156908398,0.023863819928927207,0.8594471647893392,0.009712563328865728,1.0253878621969892,0.03600652409971064,0.6305136114358902,0.029354650943588294,1.6701178652234376,0.0007453234750605192,5506.2,0.4216370213557839,611.8,0.4216370213557839,42.0,
10093,1462,banknote-authentication,10,Binary,1372,4,2,1.2491803278688525,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.00029070366475244494,0.0007996395222848199,0.433144836127758,0.0008406022163773254,0.08432505195960402,6.534089378397654e-05,1234.8,0.42163702135578396,137.2,0.4216370213557839,42.0,
10101,1464,blood-transfusion-service-center,10,Binary,748,4,2,3.202247191011236,0.7874594594594594,0.03212199329250467,0.6338599662936926,0.07526238671419748,0.7874594594594594,0.03212199329250467,0.7002329809000825,0.09254103272338554,0.6212590299277605,0.05834186959886592,0.7538413026029125,0.0498156737484266,0.4756357329589177,0.036674880820648924,0.43502660319209097,0.006929455626984099,0.06646179035305977,0.00048006051419930356,673.2,0.4216370213557839,74.8,0.4216370213557839,42.0,
14952,4534,PhishingWebsites,10,Binary,11055,30,2,1.2570436913025724,0.9774766186903193,0.005694404800171406,0.9771425927489263,0.005795864137532807,0.9774766186903193,0.005694404800171406,0.9779742853479151,0.005489808347684677,0.9764397945117947,0.006044639174908659,0.9982243581974496,0.0008477309096594976,0.051811923841138086,0.012204494431453767,0.6739751813933254,0.027980421491402483,2.321561183128506,0.0015878786624018706,9949.5,0.5270462766947299,1105.5,0.5270462766947299,42.0,
14954,6332,cylinder-bands,10,Binary,540,37,2,1.368421052631579,0.8277777777777778,0.0381019737333604,0.8180329712925213,0.04066608436547025,0.8277777777777778,0.0381019737333604,0.836922978198133,0.04301918812992378,0.8122896213183729,0.040310142212973764,0.9189940472395767,0.04281776728029863,0.35459252104312244,0.07727312448199296,0.47313944036141037,0.0008126914458597988,0.18549066539853812,0.0005092365813407793,486.0,0.0,54.0,0.0,42.0,
14965,1461,bank-marketing,10,Binary,45211,16,2,7.548118737001324,0.9108845389166739,0.004592715815305395,0.7641927242895046,0.012845692428544149,0.9108845389166739,0.004592715815305395,0.7931129831123597,0.013719680222044452,0.7423783577099771,0.013092160520131506,0.9403906636629259,0.006454534406200322,0.1891463876446653,0.009096300490627466,0.9227440467104315,0.037149053457471604,12.20382449897006,0.033230881337176804,40689.9,0.3162277660168379,4521.1,0.31622776601683794,42.0,
14969,4538,GesturePhaseSegmentationProcessed,10,Multiclass,9873,32,5,2.9559118236472948,0.7854751444897021,0.013958733738063566,0.763639464672474,0.014340864491378962,0.7854751444897021,0.013958733738063566,0.7884484465849265,0.015266660545376969,0.7489411347175585,0.015273251210732858,0.9515002671796526,0.005657159595207235,0.5914298910717559,0.02806947485978849,0.6111427007243038,0.0027578747673331705,2.096292654518038,0.0008370720257688699,8885.7,0.4830458915396479,987.3,0.48304589153964794,42.0,
14970,1478,har,0,,10299,561,6,1.3826458036984353,,,,,,,,,,,,,,,,,,,,,,,,"Dataset has 561 features, exceeds limit of 500"
125920,23381,dresses-sales,10,Binary,500,12,2,1.380952380952381,0.6020000000000001,0.04661902329879224,0.5139572643076818,0.053371072384855785,0.6020000000000001,0.04661902329879224,0.5992906937948658,0.08618202082988896,0.5485221674876848,0.04575894083919324,0.6144499178981938,0.09032624988962207,0.6665374917416622,0.03010834452806795,0.5608147351071239,0.1618083640458537,0.16509538991376757,0.037228164489580017,450.0,0.0,50.0,0.0,42.0,
125922,40499,texture,0,,5500,40,11,1.0,,,,,,,,,,,,,,,,,,,,,,,,"Dataset has 11 classes, exceeds limit of 10"
146195,40668,connect-4,10,Multiclass,67557,42,3,6.896107923709102,0.8386991829835496,0.004226218476642437,0.6406323395752084,0.008475780767552725,0.8386991829835496,0.004226218476642437,0.7437888376910675,0.019102819496503998,0.6302130741042776,0.006184831507013141,0.9270283392327225,0.003393442556024187,0.3991062542684788,0.006497161759283992,2.4123766682110728,0.06768763203584093,29.56106808865443,0.03509907508457679,60801.3,0.48304589153964794,6755.7,0.48304589153964794,42.0,
146800,40966,MiceProtein,10,Multiclass,1080,77,8,1.4285714285714286,0.999074074074074,0.0029280348705262907,0.9991379310344828,0.0027261014311796253,0.999074074074074,0.0029280348705262907,0.9991666666666668,0.00263523138347364,0.9991666666666668,0.00263523138347364,1.0,0.0,0.0013219001537787308,0.004085881981771991,0.5239291387610138,0.03351141960671085,0.4257382499985397,0.0005397610416540597,972.0,0.0,108.0,0.0,42.0,
146817,40982,steel-plates-fault,10,Multiclass,1941,27,7,12.236363636363636,0.8227782183452286,0.029130970301370393,0.837538445671151,0.02460697338950808,0.8227782183452286,0.029130970301370393,0.8436994007427925,0.023923147061250424,0.8414934071280864,0.02794839327394779,0.9726178769189453,0.004390818187861529,0.45546843802496434,0.042526275362790834,0.4739371773786843,0.00957471987251562,0.3706259997561574,0.0001233260406814447,1746.9,0.31622776601683794,194.1,0.31622776601683794,42.0,
146819,40994,climate-model-simulation-crashes,10,Binary,540,18,2,10.73913043478261,0.9277777777777778,0.03646680367343684,0.7179417354318521,0.09181416274259563,0.9277777777777778,0.03646680367343684,0.8425463018298757,0.14049827376298832,0.6773367346938776,0.08117764989641192,0.9369795918367346,0.05258970242673729,0.15729219326567528,0.055730986235967075,0.44208866972476246,0.0009689987468616873,0.15062821032479407,0.00010828068116131881,486.0,0.0,54.0,0.0,42.0,
146820,40983,wilt,10,Binary,4839,5,2,17.54022988505747,0.9884288965316633,0.0042660940445719275,0.9415926636714091,0.022450300861907992,0.9884288965316633,0.0042660940445719275,0.9524905235879203,0.020281319284894437,0.9324265964500835,0.03311100029472378,0.9956869831089872,0.005243971066264303,0.03230496762348682,0.011169773809194256,0.44816171703860164,0.005416055486533368,0.3481501406058669,0.013064950466359998,4355.1,0.31622776601683794,483.9,0.31622776601683794,42.0,
146821,40975,car,10,Multiclass,1728,6,4,18.615384615384617,0.9924821884661916,0.00773034606375857,0.9867460585035186,0.020059195598796,0.9924821884661916,0.00773034606375857,0.9837292442098701,0.023252234854720766,0.9912415335860313,0.0143341323505053,0.9998499460711718,0.00023092819567328493,0.025158839718526855,0.013821611529806722,0.5049704728648067,0.11629072922503905,0.21196457399055363,0.01997013240441937,1555.2,0.4216370213557839,172.8,0.4216370213557839,42.0,
146822,40984,segment,10,Multiclass,2310,16,7,1.0,0.9497835497835497,0.013567283432661656,0.9496042544558387,0.01358433853596351,0.9497835497835497,0.013567283432661656,0.9506927596989374,0.013322249906491841,0.9497835497835497,0.013567283432661633,0.9973282609646246,0.0010398360347811497,0.13295884521406745,0.03711329082753091,0.4641212051734328,0.02856001941650156,0.3498849019408226,0.00010609416374380964,2079.0,0.0,231.0,0.0,42.0,
146824,40979,mfeat-pixel,10,Multiclass,2000,240,10,1.0,0.985,0.0052704627669473035,0.9850513204889267,0.005212537630493882,0.985,0.0052704627669473035,0.9856631846414455,0.004949552011094415,0.985,0.0052704627669473035,0.9997472222222221,0.00027884055948368034,0.057160489569119934,0.02147079582088101,0.8675261871889234,0.044969271815811514,2.014805386867374,0.004832938904314386,1800.0,0.0,200.0,0.0,42.0,
146825,40996,Fashion-MNIST,0,,70000,784,10,1.0,,,,,,,,,,,,,,,,,,,,,,,,"Dataset has 784 features, exceeds limit of 500"
167119,41027,jungle_chess_2pcs_raw_endgame_complete,10,Multiclass,44819,6,3,5.3199538638985,0.8700773537254476,0.005782722537884909,0.8225797854670169,0.006458193309969533,0.8700773537254476,0.005782722537884909,0.8494806949940086,0.007240431974815147,0.8036736025880524,0.00692262587181023,0.9793276104497058,0.0015382736417597811,0.2259654232767295,0.00739332811891172,0.6277864085510373,0.11357020145852213,10.52386579150334,0.04284497053254449,40337.1,0.31622776601683794,4481.9,0.31622776601683794,42.0,
