dataset,condition,param_type,param_value,rotation_seed,rotation_cols_hash,p_cell,n_test,acc_sa,acc_ea,f1_sa,f1_ea,nll_sa,nll_ea,ece_sa,ece_ea,seed,n_estimators,use_hierarchical,sa_checkpoint,ea_checkpoint
bank-marketing,feature_rotation_kdim_context,k_subspace,7.0,530644.0,701496.0,,9043,0.8588963839433816,0.8569058940617051,0.5356372599363254,0.5450492755245974,0.39467594198671974,0.3744129608748058,0.06088740541174863,0.039064573045986,42,32,True,checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,checkpoints_mini_tabicl_stage2_ea_icl_only/step-1000.ckpt
bank-marketing,uninformative_features_shuffled,n_add,50.0,,,,9043,0.8894172287957536,0.8894172287957536,0.626058515329492,0.6128919025359154,0.25323147460669804,0.2596626206907536,0.016759600850790465,0.0158619604503029,42,32,True,checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,checkpoints_mini_tabicl_stage2_ea_icl_only/step-1000.ckpt
bank-marketing,label_poison,frac,0.1,,,,9043,0.9022448302554462,0.8969368572376424,0.7118096022560292,0.6948667403691282,0.25725459315153393,0.26462684461969593,0.05857526457152855,0.056627122883668536,42,32,True,checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,checkpoints_mini_tabicl_stage2_ea_icl_only/step-1000.ckpt
bank-marketing,context_poison,frac,0.05,,,,9043,0.9050093995355524,0.9005860886873825,0.7183162806568781,0.7007166794244786,0.2156650176304174,0.22526317592371886,0.010922109917256097,0.013626543568336206,42,32,True,checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,checkpoints_mini_tabicl_stage2_ea_icl_only/step-1000.ckpt
bank-marketing,context_poison,frac,0.1,,,,9043,0.9054517306203693,0.9018024991706293,0.72258631184478,0.7098903519039717,0.21469517508259797,0.2204725353300683,0.011090564777876703,0.011150570493428326,42,32,True,checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,checkpoints_mini_tabicl_stage2_ea_icl_only/step-1000.ckpt
electricity,clean,none,0.0,,,,9063,0.8517047335319431,0.8464084740152268,0.8468661490877196,0.8413066982464219,0.33828045871943235,0.3498160087617308,0.017328859802693514,0.019967963834162997,42,32,True,checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,checkpoints_mini_tabicl_stage2_ea_icl_only/step-1000.ckpt
electricity,cell_outliers_tabpfn_test,outlier_factor,5.0,,,0.02,9063,0.829636985545625,0.8254441134282247,0.8255511866976171,0.8211331524912199,0.38020118233304334,0.38993986122690405,0.010051386082499926,0.011312257581944636,42,32,True,checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,checkpoints_mini_tabicl_stage2_ea_icl_only/step-1000.ckpt
electricity,cell_outliers_tabpfn_test,outlier_factor,10.0,,,0.02,9063,0.8310713891647358,0.8284232594063776,0.8269900220454274,0.8241673358193511,0.3828316475998246,0.39392282708872417,0.018185257109324556,0.021127983051381288,42,32,True,checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,checkpoints_mini_tabicl_stage2_ea_icl_only/step-1000.ckpt
electricity,cell_outliers_tabpfn_test,outlier_factor,50.0,,,0.02,9063,0.8250027584684982,0.8213615800507558,0.8207311010041709,0.8168398246150774,0.392763049685771,0.40358801836475594,0.017453640018697987,0.019108844555780383,42,32,True,checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,checkpoints_mini_tabicl_stage2_ea_icl_only/step-1000.ckpt
electricity,feature_rotation_pairs_both,angle_deg,45.0,690820.0,,,9063,0.8507116848725588,0.8465188127551584,0.845921507321193,0.8413491151869283,0.3459250441996083,0.3516444401240965,0.01663154021643729,0.022504464970720957,42,32,True,checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,checkpoints_mini_tabicl_stage2_ea_icl_only/step-1000.ckpt
electricity,feature_rotation_kdim_both,k_subspace,7.0,975281.0,539960.0,,9063,0.8471808451947479,0.8454154253558425,0.8420204285637423,0.8402085624564246,0.3537003438654857,0.35726842966700273,0.018464564520778954,0.021539129873360145,42,32,True,checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,checkpoints_mini_tabicl_stage2_ea_icl_only/step-1000.ckpt
electricity,feature_rotation_kdim_context,k_subspace,7.0,975281.0,539960.0,,9063,0.5063444775460664,0.5073375262054507,0.49884043731202743,0.5028400726458069,0.8446691488890876,0.8309914929453297,0.19514061781687408,0.19053023907570837,42,32,True,checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,checkpoints_mini_tabicl_stage2_ea_icl_only/step-1000.ckpt
electricity,feature_rotation_kdim_both,k_subspace,7.0,7461.0,982982.0,,9063,0.8384640847401522,0.8407811982787157,0.8326519455422527,0.8351850983910094,0.3662803537374397,0.359725394036896,0.014905810579747984,0.017710003640548307,42,32,True,checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,checkpoints_mini_tabicl_stage2_ea_icl_only/step-1000.ckpt
electricity,feature_rotation_kdim_context,k_subspace,7.0,7461.0,982982.0,,9063,0.4718084519474788,0.4732428555665894,0.47170634094773983,0.4732374621133576,0.932771671133702,0.9884269350063563,0.2895917315021672,0.31054328425257044,42,32,True,checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,checkpoints_mini_tabicl_stage2_ea_icl_only/step-1000.ckpt
electricity,feature_rotation_kdim_both,k_subspace,7.0,123011.0,690408.0,,9063,0.8440913604766633,0.839898488359263,0.8387599340309271,0.8340883757349544,0.3578378422242937,0.3615259856805628,0.01775863449344388,0.018567325302560927,42,32,True,checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,checkpoints_mini_tabicl_stage2_ea_icl_only/step-1000.ckpt
electricity,feature_rotation_kdim_context,k_subspace,7.0,123011.0,690408.0,,9063,0.48085622862186916,0.4670638861304204,0.47827074023694216,0.46583330185023947,0.998385228835825,1.0373705475767134,0.2860921669990222,0.3069196780443744,42,32,True,checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,checkpoints_mini_tabicl_stage2_ea_icl_only/step-1000.ckpt
electricity,uninformative_features_shuffled,n_add,50.0,,,,9063,0.7646474677259185,0.7633234028467395,0.7490715433225373,0.7472424163597614,0.4844815911247712,0.4917510316786186,0.011296977333105479,0.019404456793808155,42,32,True,checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,checkpoints_mini_tabicl_stage2_ea_icl_only/step-1000.ckpt
