dataset_id,dataset_name,n_folds,accuracy_n,accuracy_mean,accuracy_std,f1_macro_n,f1_macro_mean,f1_macro_std,f1_micro_n,f1_micro_mean,f1_micro_std,precision_macro_n,precision_macro_mean,precision_macro_std,recall_macro_n,recall_macro_mean,recall_macro_std,roc_auc_n,roc_auc_mean,roc_auc_std,log_loss_n,log_loss_mean,log_loss_std,fit_seconds_n,fit_seconds_mean,fit_seconds_std,predict_seconds_n,predict_seconds_mean,predict_seconds_std
44,spambase,10,10,0.953056682071112,0.009925840323657913,10,0.9504963114486749,0.010571466473419892,10,0.953056682071112,0.009925840323657913,10,0.9541243305725808,0.010062633834548217,10,0.9476715921236192,0.011535993441930946,10,0.9867831846692423,0.005423229561939456,10,0.15396943535385327,0.021885568177111958,10,3.801716956787277,0.16224066723546196,10,1.516443018108839,0.030414429662192495
46,splice,10,10,0.8730407523510971,0.023423732258578796,10,0.8571322607527423,0.02821963542813645,10,0.8730407523510971,0.023423732258578796,10,0.9056000960073558,0.017267958354433715,10,0.8305837521880642,0.03216496466820448,10,0.9763043081839307,0.00930338787943242,10,0.547576051716449,0.012756807388369413,10,3.8120408286049496,0.12437178123913105,10,1.0831402226816862,0.003547010544559193
50,tic-tac-toe,10,10,0.996875,0.0070307141428182654,10,0.9964933184433675,0.007899291328234435,10,0.996875,0.0070307141428182654,10,0.9976802884615384,0.005205882682822749,10,0.9954545454545455,0.010226493298644775,10,1.0,0.0,10,0.06646865820295834,0.013374789095307942,10,3.656912014895352,0.20617731738652997,10,0.25859963410184716,0.007817041648501496
54,vehicle,10,10,0.829873949579832,0.044409419089579204,10,0.8298901435177048,0.045057271849752216,10,0.829873949579832,0.044409419089579204,10,0.8326066280715292,0.04555885539180633,10,0.8317307473228525,0.044811364427373865,10,0.9627701856322067,0.008440708552130614,10,0.8326812819412297,0.015121530370972946,10,3.655576454399852,0.11557609749833267,10,0.2696734916069545,0.002793039303013187
151,electricity,10,10,0.8381885804625699,0.003842412286625566,10,0.8330421637170001,0.003933623321413963,10,0.8381885804625699,0.003842412286625566,10,0.8366258856048743,0.0041897463422617435,10,0.8306278044762729,0.003955619701722502,10,0.9163458496250205,0.0031827750594445423,10,0.3687194035971809,0.0056849957733815125,10,3.921543786395341,0.2648424153914453,10,17.23159805419855,0.3025517177800641
182,satimage,10,10,0.853343701399689,0.005488713709721691,10,0.7499011074511428,0.00606672831972642,10,0.853343701399689,0.005488713709721691,10,0.7661811714235184,0.04999860677676771,10,0.7676997411542217,0.00740439610145725,10,0.9896369276358618,0.0027247900737639883,10,1.099748484449619,0.005207546872409074,10,3.8942155607102906,0.1355224755218102,10,1.6645125198818278,0.04506273365404246
188,eucalyptus,10,10,0.6819881525360978,0.023477551546844957,10,0.6110231326039595,0.033470374769121625,10,0.6819881525360978,0.023477551546844957,10,0.7401802069871292,0.05098474917221631,10,0.6040592740592741,0.025006624640341358,10,0.9189275595028551,0.018278121610475286,10,1.1128430394963282,0.01898482943501162,10,3.7164974531857298,0.07982288892988508,10,0.2536445059988182,0.002893598163711115
458,analcatdata_authorship,10,10,0.9286694677871148,0.007777573211469397,10,0.7236728417135179,0.0045392058740588,10,0.9286694677871148,0.007777573211469397,10,0.7052579048025123,0.005163345799273677,10,0.7446109068627451,0.006164655061773991,10,0.9996998293720903,0.00054578844471851,10,0.574251258721724,0.01630109673840439,10,3.7113325284037275,0.13649745311250194,10,0.436155889404472,0.005615013781056081
469,analcatdata_dmft,10,10,0.2359335443037974,0.029420590488135112,10,0.1910277519469808,0.02995409051791983,10,0.2359335443037974,0.029420590488135112,10,0.3040841641066187,0.09081183436352751,10,0.2195032051282051,0.026938872936511524,10,0.573389318770684,0.040263306261267555,10,1.7667067107238417,0.02217998656890204,10,3.5832825514895377,0.4384506455080199,10,0.20173193070804696,0.004531384638932345
1049,pc4,10,10,0.918398677373642,0.023114022353487796,10,0.8326396462862637,0.04108139454721902,10,0.918398677373642,0.023114022353487796,10,0.8053927009506456,0.04817466851493321,10,0.8758195465686276,0.040562459506095036,10,0.9602456086601308,0.01655557222689614,10,0.18882170495985218,0.02864709940344454,10,3.7198016692011153,0.11638469247180472,10,0.44816727719153276,0.0054393917754981935
