dataset,condition,param_type,param_value,rotation_seed,rotation_cols_hash,p_cell,n_test,acc_sa,acc_ea,f1_sa,f1_ea,nll_sa,nll_ea,ece_sa,ece_ea,seed,n_estimators,use_hierarchical,sa_checkpoint,ea_checkpoint
bank-marketing,cell_outliers_tabpfn_test,outlier_factor,10.0,,,0.02,9043,0.8948357845847617,0.8948357845847617,0.7067813620413863,0.6959154178918452,0.2291236958033736,0.2316447303421554,0.012440381344870393,0.011165268789228341,43,32,True,checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,checkpoints_mini_tabicl_stage2_ea_row_icl/step-1000.ckpt
bank-marketing,cell_outliers_tabpfn_test,outlier_factor,50.0,,,0.02,9043,0.8865420767444432,0.884662169633971,0.6960442486851903,0.682484843643332,0.23686855960835354,0.2396500655959079,0.01683836702776866,0.015533976246136599,43,32,True,checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,checkpoints_mini_tabicl_stage2_ea_row_icl/step-1000.ckpt
bank-marketing,feature_rotation_pairs_both,angle_deg,45.0,548730.0,,,9043,0.9018024991706293,0.900364923144974,0.7129373012234668,0.7042277346937834,0.21882073888420117,0.2223486535728092,0.015012250284857023,0.01041104525153016,43,32,True,checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,checkpoints_mini_tabicl_stage2_ea_row_icl/step-1000.ckpt
bank-marketing,feature_rotation_kdim_both,k_subspace,7.0,300249.0,404859.0,,9043,0.9016919163994249,0.8998120092889528,0.7103330844864885,0.696568888733504,0.22174893217723207,0.22428677786741413,0.013695400108954148,0.011700702902622978,43,32,True,checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,checkpoints_mini_tabicl_stage2_ea_row_icl/step-1000.ckpt
bank-marketing,feature_rotation_kdim_context,k_subspace,7.0,300249.0,404859.0,,9043,0.7678867632422869,0.8114563750967599,0.4820137360969263,0.49034011284812173,0.5549362481914256,0.5236390206524724,0.06484767505582897,0.0931712837658479,43,32,True,checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,checkpoints_mini_tabicl_stage2_ea_row_icl/step-1000.ckpt
bank-marketing,feature_rotation_kdim_both,k_subspace,7.0,381608.0,270102.0,,9043,0.9014707508570164,0.9002543403737697,0.7093735036626281,0.6995544729361352,0.22133881327191246,0.2237286754926546,0.01368532179599707,0.010152305542176936,43,32,True,checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,checkpoints_mini_tabicl_stage2_ea_row_icl/step-1000.ckpt
bank-marketing,feature_rotation_kdim_context,k_subspace,7.0,381608.0,270102.0,,9043,0.855910649120867,0.8597810461130156,0.548962000783257,0.5462497071691328,0.5066044159014809,0.49644081690935143,0.09855211683439102,0.10266897804399881,43,32,True,checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,checkpoints_mini_tabicl_stage2_ea_row_icl/step-1000.ckpt
bank-marketing,feature_rotation_kdim_both,k_subspace,7.0,125426.0,192410.0,,9043,0.9025765785690589,0.9009178370009953,0.7144511864392321,0.698595461564535,0.22093932978279282,0.224873648937085,0.011176103236835287,0.01314996766079108,43,32,True,checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,checkpoints_mini_tabicl_stage2_ea_row_icl/step-1000.ckpt
bank-marketing,feature_rotation_kdim_context,k_subspace,7.0,125426.0,192410.0,,9043,0.7772862987946478,0.8154373548601128,0.5031719886867064,0.5201182550145523,0.4653477512296284,0.42968865869641787,0.033775884856247565,0.048767753048411355,43,32,True,checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,checkpoints_mini_tabicl_stage2_ea_row_icl/step-1000.ckpt
bank-marketing,uninformative_features_shuffled,n_add,50.0,,,,9043,0.8912971359062258,0.8858785801172178,0.6284466962955682,0.5336602577017913,0.2517383980704449,0.26316368707882193,0.01455961777997019,0.022791525299380642,43,32,True,checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,checkpoints_mini_tabicl_stage2_ea_row_icl/step-1000.ckpt
bank-marketing,label_poison,frac,0.1,,,,9043,0.9014707508570164,0.8971580227800509,0.7112099967279862,0.6764129957004816,0.26007302486997996,0.2657940126376153,0.05693327383988199,0.05824760622542136,43,32,True,checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,checkpoints_mini_tabicl_stage2_ea_row_icl/step-1000.ckpt
bank-marketing,context_poison,frac,0.05,,,,9043,0.9031294924250802,0.9002543403737697,0.7135062060585018,0.6982393466852885,0.21841997512531577,0.22395970716659194,0.011181625844788145,0.010961825890073381,43,32,True,checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,checkpoints_mini_tabicl_stage2_ea_row_icl/step-1000.ckpt
bank-marketing,context_poison,frac,0.1,,,,9043,0.9031294924250802,0.9019130819418335,0.7153225966427215,0.7100629590777381,0.21727223249835462,0.22076634407208615,0.01202222701262202,0.0102825789513293,43,32,True,checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,checkpoints_mini_tabicl_stage2_ea_row_icl/step-1000.ckpt
electricity,clean,none,0.0,,,,9063,0.8435396667770054,0.8392364559196734,0.8384477519088591,0.8344053764114406,0.34549829599513093,0.3510045386850932,0.012510434675990108,0.013289772206737547,43,32,True,checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,checkpoints_mini_tabicl_stage2_ea_row_icl/step-1000.ckpt
electricity,cell_outliers_tabpfn_test,outlier_factor,5.0,,,0.02,9063,0.8194858214719188,0.8145205781749972,0.8149494221536089,0.8103371882664563,0.39139393202585293,0.39731413133752996,0.012820877770273744,0.011964346252897232,43,32,True,checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,checkpoints_mini_tabicl_stage2_ea_row_icl/step-1000.ckpt
electricity,cell_outliers_tabpfn_test,outlier_factor,10.0,,,0.02,9063,0.8213615800507558,0.8174997241531502,0.8169690495011068,0.8135627711636362,0.391917973503447,0.39699649489250227,0.013193467706951604,0.010210281621669287,43,32,True,checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,checkpoints_mini_tabicl_stage2_ea_row_icl/step-1000.ckpt
electricity,cell_outliers_tabpfn_test,outlier_factor,50.0,,,0.02,9063,0.8158446430541764,0.8127551583360918,0.8117037282187454,0.8089563234735966,0.4050941064200012,0.4095481203165969,0.01556171077141945,0.015774715825394137,43,32,True,checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,checkpoints_mini_tabicl_stage2_ea_row_icl/step-1000.ckpt
electricity,feature_rotation_pairs_both,angle_deg,45.0,756646.0,,,9063,0.8397881496193313,0.8311817279046674,0.8343575879732175,0.8254738529778514,0.3558831157230022,0.3722204932955689,0.00922890851451088,0.012197356895935853,43,32,True,checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,checkpoints_mini_tabicl_stage2_ea_row_icl/step-1000.ckpt
electricity,feature_rotation_kdim_both,k_subspace,7.0,810921.0,727765.0,,9063,0.8378020523005627,0.8373606973408364,0.8319517647712958,0.8316514604068475,0.3608199627218124,0.36028464301715885,0.0084216684796854,0.013186379213226837,43,32,True,checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,checkpoints_mini_tabicl_stage2_ea_row_icl/step-1000.ckpt
electricity,feature_rotation_kdim_context,k_subspace,7.0,810921.0,727765.0,,9063,0.43098311817279045,0.42458347125675827,0.4252649013222984,0.4203337790557823,0.8894410204885701,0.9308981552684517,0.2651969363564992,0.2802935295332271,43,32,True,checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,checkpoints_mini_tabicl_stage2_ea_row_icl/step-1000.ckpt
electricity,feature_rotation_kdim_both,k_subspace,7.0,320288.0,909186.0,,9063,0.8365883261613153,0.8336091801831623,0.8306725713533045,0.8276076607313702,0.3638060631702753,0.37030792796554335,0.008198793546314018,0.010200141058396402,43,32,True,checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,checkpoints_mini_tabicl_stage2_ea_row_icl/step-1000.ckpt
electricity,feature_rotation_kdim_context,k_subspace,7.0,320288.0,909186.0,,9063,0.48361469712015887,0.4788701313031005,0.4624824924381019,0.4599582347320396,0.9558264307533304,0.957047036066484,0.2594465243688788,0.2634900402814942,43,32,True,checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,checkpoints_mini_tabicl_stage2_ea_row_icl/step-1000.ckpt
electricity,feature_rotation_kdim_both,k_subspace,7.0,1288.0,615202.0,,9063,0.8330574864835043,0.8361469712015889,0.8270875960139927,0.8303163531487746,0.366694942340858,0.36756484547401147,0.009707493871749656,0.00974766644212988,43,32,True,checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,checkpoints_mini_tabicl_stage2_ea_row_icl/step-1000.ckpt
electricity,feature_rotation_kdim_context,k_subspace,7.0,1288.0,615202.0,,9063,0.3379675604104601,0.3368641730111442,0.33714634884147743,0.3361416130992073,1.1457613867826433,1.2281894374279263,0.40313724340698553,0.425776717626771,43,32,True,checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,checkpoints_mini_tabicl_stage2_ea_row_icl/step-1000.ckpt
electricity,uninformative_features_shuffled,n_add,50.0,,,,9063,0.7619993379675604,0.7586891757696127,0.7447813940381964,0.7416109821382397,0.49034408837216525,0.5021681278820395,0.015557629402065525,0.018441559179826476,43,32,True,checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,checkpoints_mini_tabicl_stage2_ea_row_icl/step-1000.ckpt
electricity,label_poison,frac,0.1,,,,9063,0.833940196402957,0.8278715657067196,0.8281181154559131,0.8224266950014695,0.39215413677546485,0.4010561768567999,0.059355325195340286,0.06460530413547966,43,32,True,checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,checkpoints_mini_tabicl_stage2_ea_row_icl/step-1000.ckpt
electricity,context_poison,frac,0.05,,,,9063,0.8373606973408364,0.8361469712015889,0.8318478544576602,0.8313013429040115,0.3558523825482742,0.35753787725286057,0.008475692806477489,0.01300946184831992,43,32,True,checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,checkpoints_mini_tabicl_stage2_ea_row_icl/step-1000.ckpt
electricity,context_poison,frac,0.1,,,,9063,0.8366986649012468,0.8346022288425466,0.8310370504063654,0.8296053901914184,0.36015708987456607,0.3630964834322057,0.006264801472869362,0.012010182356263555,43,32,True,checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,checkpoints_mini_tabicl_stage2_ea_row_icl/step-1000.ckpt
nomao,clean,none,0.0,,,,6893,0.9628608733497751,0.9602495285071811,0.9543590504408059,0.9511799535384441,0.09719215826814923,0.0986861976482221,0.005304037789621904,0.006445763791816281,43,32,True,checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,checkpoints_mini_tabicl_stage2_ea_row_icl/step-1000.ckpt
nomao,cell_outliers_tabpfn_test,outlier_factor,5.0,,,0.02,6893,0.9511098215581024,0.9551719135354708,0.9384921292153523,0.9442049684037537,0.12839515487391273,0.11336738982345251,0.013069579783915156,0.010895148246083904,43,32,True,checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,checkpoints_mini_tabicl_stage2_ea_row_icl/step-1000.ckpt
nomao,cell_outliers_tabpfn_test,outlier_factor,10.0,,,0.02,6893,0.943420861743798,0.9500942985637604,0.9284742536367508,0.937431024015253,0.13791616841639254,0.12139377887219227,0.011645928697559756,0.010539895293502691,43,32,True,checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,checkpoints_mini_tabicl_stage2_ea_row_icl/step-1000.ckpt
nomao,cell_outliers_tabpfn_test,outlier_factor,50.0,,,0.02,6893,0.9390686203394748,0.9476280284346439,0.9221011743509104,0.9340681163448064,0.1477347696108488,0.13022105301255474,0.010077860823013813,0.010448489664048136,43,32,True,checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,checkpoints_mini_tabicl_stage2_ea_row_icl/step-1000.ckpt
nomao,feature_rotation_pairs_both,angle_deg,45.0,284174.0,,,6893,0.9617002756419556,0.9617002756419556,0.952903759848079,0.9529472482283,0.09865372185201463,0.09805968465524648,0.0034673378772976543,0.004676844002148038,43,32,True,checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,checkpoints_mini_tabicl_stage2_ea_row_icl/step-1000.ckpt
nomao,feature_rotation_kdim_both,k_subspace,8.0,856731.0,517457.0,,6893,0.9628608733497751,0.9632960974902075,0.9543590504408059,0.9549561989315454,0.09604380010447841,0.09585119364907196,0.003404207721116924,0.005054502741062214,43,32,True,checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,checkpoints_mini_tabicl_stage2_ea_row_icl/step-1000.ckpt
nomao,feature_rotation_kdim_context,k_subspace,8.0,856731.0,517457.0,,6893,0.9202089075874075,0.9062817350935732,0.9003844781036352,0.8778622114144826,0.23682365899002084,0.24503911002087453,0.07161601023319132,0.05110448585891003,43,32,True,checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,checkpoints_mini_tabicl_stage2_ea_row_icl/step-1000.ckpt
nomao,feature_rotation_kdim_both,k_subspace,8.0,995673.0,120680.0,,6893,0.9624256492093428,0.9618453503554331,0.9538312994829187,0.9531758115375353,0.0980466663475503,0.09942311457059284,0.005233506393349634,0.006534194654016197,43,32,True,checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,checkpoints_mini_tabicl_stage2_ea_row_icl/step-1000.ckpt
nomao,feature_rotation_kdim_context,k_subspace,8.0,995673.0,120680.0,,6893,0.845350355433048,0.7593210503409256,0.772258819807228,0.5754910516693553,0.3442526049931496,0.5057722083512436,0.04118225146633578,0.12157061746638242,43,32,True,checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,checkpoints_mini_tabicl_stage2_ea_row_icl/step-1000.ckpt
nomao,feature_rotation_kdim_both,k_subspace,8.0,777042.0,829017.0,,6893,0.9611199767880458,0.9618453503554331,0.9521754267368019,0.9531326826981905,0.09988757306363932,0.10047896569276739,0.005619650549109026,0.0040869520863375496,43,32,True,checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,checkpoints_mini_tabicl_stage2_ea_row_icl/step-1000.ckpt
nomao,feature_rotation_kdim_context,k_subspace,8.0,777042.0,829017.0,,6893,0.8370810967648339,0.7245031191063398,0.7794310582061375,0.5303401675407886,0.3652040018064819,0.5386767525663544,0.04061860615709393,0.11344060651556975,43,32,True,checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,checkpoints_mini_tabicl_stage2_ea_row_icl/step-1000.ckpt
nomao,uninformative_features_shuffled,n_add,50.0,,,,6893,0.9470477295807341,0.9524154939793994,0.9341354015688212,0.9413413816063669,0.1301303522821092,0.11970592475774966,0.012414384533320279,0.01144132610849834,43,32,True,checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,checkpoints_mini_tabicl_stage2_ea_row_icl/step-1000.ckpt
nomao,label_poison,frac,0.1,,,,6893,0.9583635572319744,0.9577832583780647,0.9485856546540694,0.9478201117261758,0.1785958936965795,0.1770966276166331,0.08736523820270252,0.08449870752662214,43,32,True,checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,checkpoints_mini_tabicl_stage2_ea_row_icl/step-1000.ckpt
nomao,context_poison,frac,0.05,,,,6893,0.96315102277673,0.9618453503554331,0.9547434605794336,0.9531758115375353,0.09285252669270044,0.09711372204633215,0.0036648107287535732,0.004451784818832759,43,32,True,checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,checkpoints_mini_tabicl_stage2_ea_row_icl/step-1000.ckpt
nomao,context_poison,frac,0.1,,,,6893,0.9625707239228203,0.9624256492093428,0.9540166289503842,0.9538312994829187,0.09366739320718971,0.09759127453282922,0.005714980867281524,0.0037390907582430318,43,32,True,checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,checkpoints_mini_tabicl_stage2_ea_row_icl/step-1000.ckpt
madelon,clean,none,0.0,,,,520,0.6384615384615384,0.6115384615384616,0.6384401443872418,0.6110724388690592,0.6436534290668141,0.6521180586624988,0.08265128685877872,0.057248546985479536,43,32,True,checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,checkpoints_mini_tabicl_stage2_ea_row_icl/step-1000.ckpt
madelon,cell_outliers_tabpfn_test,outlier_factor,5.0,,,0.02,520,0.6019230769230769,0.5865384615384616,0.5806958018939585,0.5740611629882771,0.6672351772811771,0.669179583385273,0.05109104789220373,0.03371830720167891,43,32,True,checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,checkpoints_mini_tabicl_stage2_ea_row_icl/step-1000.ckpt
madelon,cell_outliers_tabpfn_test,outlier_factor,10.0,,,0.02,520,0.5865384615384616,0.5634615384615385,0.5620340735923783,0.5463472188594115,0.6701218723540647,0.6730760702064146,0.03546625192348773,0.03596385109883088,43,32,True,checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,checkpoints_mini_tabicl_stage2_ea_row_icl/step-1000.ckpt
madelon,cell_outliers_tabpfn_test,outlier_factor,50.0,,,0.02,520,0.5711538461538461,0.5653846153846154,0.5420926476569565,0.5426240737281275,0.6702619663965276,0.673284406314661,0.03391909691003651,0.02129276520930805,43,32,True,checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,checkpoints_mini_tabicl_stage2_ea_row_icl/step-1000.ckpt
madelon,feature_rotation_pairs_both,angle_deg,45.0,89982.0,,,520,0.6346153846153846,0.6153846153846154,0.6346099794375657,0.6148148148148148,0.6435591349986427,0.651731801501132,0.09443620535043573,0.05182532622263982,43,32,True,checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,checkpoints_mini_tabicl_stage2_ea_row_icl/step-1000.ckpt
madelon,feature_rotation_kdim_both,k_subspace,8.0,618816.0,981361.0,,520,0.65,0.6192307692307693,0.6499792887153086,0.6188699360341151,0.6425922346129543,0.6528442099074215,0.0878829498703663,0.0471839375220812,43,32,True,checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,checkpoints_mini_tabicl_stage2_ea_row_icl/step-1000.ckpt
madelon,feature_rotation_kdim_context,k_subspace,8.0,618816.0,981361.0,,520,0.6346153846153846,0.6153846153846154,0.6346099794375657,0.6150201374081972,0.6429537795541094,0.6523962234577151,0.089033168554306,0.051545209036423595,43,32,True,checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,checkpoints_mini_tabicl_stage2_ea_row_icl/step-1000.ckpt
madelon,feature_rotation_kdim_both,k_subspace,8.0,521090.0,533817.0,,520,0.6423076923076924,0.6230769230769231,0.6422865258299308,0.6226247426650277,0.6415497970217516,0.6518787262115626,0.0770153983281209,0.05071806987890831,43,32,True,checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,checkpoints_mini_tabicl_stage2_ea_row_icl/step-1000.ckpt
madelon,feature_rotation_kdim_context,k_subspace,8.0,521090.0,533817.0,,520,0.65,0.6134615384615385,0.6499792887153086,0.6128300964220492,0.6421387660616897,0.6520208183936123,0.08411374264038524,0.06728909336603603,43,32,True,checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,checkpoints_mini_tabicl_stage2_ea_row_icl/step-1000.ckpt
madelon,feature_rotation_kdim_both,k_subspace,8.0,36403.0,557017.0,,520,0.6365384615384615,0.6038461538461538,0.636504854368932,0.603635071931798,0.6492565167719176,0.6577843113586753,0.0776943672161836,0.05558077796147422,43,32,True,checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,checkpoints_mini_tabicl_stage2_ea_row_icl/step-1000.ckpt
madelon,feature_rotation_kdim_context,k_subspace,8.0,36403.0,557017.0,,520,0.6384615384615384,0.6153846153846154,0.6384561901803281,0.6151796814871826,0.6534454833306925,0.6636435416321504,0.08676749353225416,0.06720375143564661,43,32,True,checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,checkpoints_mini_tabicl_stage2_ea_row_icl/step-1000.ckpt
madelon,uninformative_features_shuffled,n_add,50.0,,,,520,0.6019230769230769,0.5769230769230769,0.6014971622777303,0.5760199240986716,0.6561404685005913,0.6711812255035556,0.03651295166749224,0.06033339420190222,43,32,True,checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,checkpoints_mini_tabicl_stage2_ea_row_icl/step-1000.ckpt
madelon,label_poison,frac,0.1,,,,520,0.6326923076923077,0.6269230769230769,0.6315463405043051,0.624702380952381,0.6542876001879243,0.6594877833723768,0.09171505180689007,0.06439659469402753,43,32,True,checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,checkpoints_mini_tabicl_stage2_ea_row_icl/step-1000.ckpt
madelon,context_poison,frac,0.05,,,,520,0.5846153846153846,0.6057692307692307,0.5843940560061571,0.6055927393545188,0.6841199884871981,0.6739532651359494,0.0625863194465637,0.06849300769659188,43,32,True,checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,checkpoints_mini_tabicl_stage2_ea_row_icl/step-1000.ckpt
madelon,context_poison,frac,0.1,,,,520,0.5788461538461539,0.5961538461538461,0.5788445963187734,0.5961000724948589,0.6843076432395044,0.6824669149959555,0.058817195892333946,0.07460845983945409,43,32,True,checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,checkpoints_mini_tabicl_stage2_ea_row_icl/step-1000.ckpt
haberman,clean,none,0.0,,,,62,0.6935483870967742,0.6774193548387096,0.45538603791030974,0.48333333333333334,0.5876261969294572,0.7070089199708006,0.15023554428931205,0.20415120163271505,43,32,True,checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,checkpoints_mini_tabicl_stage2_ea_row_icl/step-1000.ckpt
haberman,cell_outliers_tabpfn_test,outlier_factor,5.0,,,0.02,62,0.6935483870967742,0.6935483870967742,0.45538603791030974,0.4928971157985364,0.5814272892858241,0.6981175288386773,0.15288921133164435,0.19291316886102,43,32,True,checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,checkpoints_mini_tabicl_stage2_ea_row_icl/step-1000.ckpt
haberman,cell_outliers_tabpfn_test,outlier_factor,10.0,,,0.02,62,0.6935483870967742,0.6612903225806451,0.45538603791030974,0.47393939393939394,0.5940181522035177,0.7180743880375382,0.13937279774296668,0.1958367190053386,43,32,True,checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,checkpoints_mini_tabicl_stage2_ea_row_icl/step-1000.ckpt
haberman,cell_outliers_tabpfn_test,outlier_factor,50.0,,,0.02,62,0.6935483870967742,0.6774193548387096,0.45538603791030974,0.48333333333333334,0.6002477613200334,0.7201315384518394,0.1474910791843168,0.19443908429914905,43,32,True,checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,checkpoints_mini_tabicl_stage2_ea_row_icl/step-1000.ckpt
haberman,feature_rotation_pairs_both,angle_deg,45.0,733069.0,,,62,0.7419354838709677,0.7096774193548387,0.48008385744234805,0.5349999999999999,0.5320478183024745,0.773978759687797,0.11168514913128272,0.18346993961641866,43,32,True,checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,checkpoints_mini_tabicl_stage2_ea_row_icl/step-1000.ckpt
haberman,feature_rotation_kdim_both,k_subspace,2.0,29973.0,220958.0,,62,0.7096774193548387,0.7096774193548387,0.4634615384615384,0.5349999999999999,0.6005195826240997,0.669184178690912,0.1203543024678384,0.16541792788813192,43,32,True,checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,checkpoints_mini_tabicl_stage2_ea_row_icl/step-1000.ckpt
haberman,feature_rotation_kdim_context,k_subspace,2.0,29973.0,220958.0,,62,0.6129032258064516,0.6129032258064516,0.4464285714285714,0.4464285714285714,0.6575792114503225,0.7337909740128844,0.1028571782573577,0.2190945004263232,43,32,True,checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,checkpoints_mini_tabicl_stage2_ea_row_icl/step-1000.ckpt
haberman,feature_rotation_kdim_both,k_subspace,2.0,110166.0,447507.0,,62,0.7419354838709677,0.6774193548387096,0.48008385744234805,0.5133437990580848,0.5527994445100934,0.689020531520745,0.08891469144052078,0.2158758294197821,43,32,True,checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,checkpoints_mini_tabicl_stage2_ea_row_icl/step-1000.ckpt
haberman,feature_rotation_kdim_context,k_subspace,2.0,110166.0,447507.0,,62,0.7419354838709677,0.6935483870967742,0.42592592592592593,0.5502100038182512,0.6392311724252702,0.7270165072825719,0.21656780473647577,0.2079631926551942,43,32,True,checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,checkpoints_mini_tabicl_stage2_ea_row_icl/step-1000.ckpt
haberman,feature_rotation_kdim_both,k_subspace,2.0,340657.0,220958.0,,62,0.7580645161290323,0.6774193548387096,0.4887300714678395,0.48333333333333334,0.544873692136071,0.678170811223457,0.10671379585419931,0.16026098497452276,43,32,True,checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,checkpoints_mini_tabicl_stage2_ea_row_icl/step-1000.ckpt
haberman,feature_rotation_kdim_context,k_subspace,2.0,340657.0,220958.0,,62,0.7419354838709677,0.6612903225806451,0.42592592592592593,0.5028636884306987,0.6045353693608665,0.7266557544033422,0.13802348221501995,0.1269322403015629,43,32,True,checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,checkpoints_mini_tabicl_stage2_ea_row_icl/step-1000.ckpt
haberman,uninformative_features_shuffled,n_add,50.0,,,,62,0.7419354838709677,0.7419354838709677,0.48008385744234805,0.42592592592592593,0.7554243028063903,0.7338083828967145,0.184773346108775,0.1807924297548109,43,32,True,checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,checkpoints_mini_tabicl_stage2_ea_row_icl/step-1000.ckpt
haberman,label_poison,frac,0.1,,,,62,0.6451612903225806,0.6129032258064516,0.46467817896389324,0.4723404255319149,0.6551888057422032,0.8355756768570721,0.1517562529733104,0.20779857520134218,43,32,True,checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,checkpoints_mini_tabicl_stage2_ea_row_icl/step-1000.ckpt
haberman,context_poison,frac,0.05,,,,62,0.7096774193548387,0.6935483870967742,0.4634615384615384,0.4928971157985364,0.5971658563876148,0.6703821208574392,0.15887238517884286,0.147074451369624,43,32,True,checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,checkpoints_mini_tabicl_stage2_ea_row_icl/step-1000.ckpt
haberman,context_poison,frac,0.1,,,,62,0.6774193548387096,0.6774193548387096,0.447415329768271,0.447415329768271,0.6217212621277035,0.5966185000585504,0.17685428165620376,0.14945153267152847,43,32,True,checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,checkpoints_mini_tabicl_stage2_ea_row_icl/step-1000.ckpt
churn,clean,none,0.0,,,,1000,0.944,0.945,0.877019299185692,0.8755630770762302,0.17138833067017065,0.1673574225422817,0.019248221158981286,0.01390087544918056,43,32,True,checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,checkpoints_mini_tabicl_stage2_ea_row_icl/step-1000.ckpt
churn,cell_outliers_tabpfn_test,outlier_factor,5.0,,,0.02,1000,0.907,0.915,0.8140561550411776,0.8229753060965221,0.22910061621498562,0.21599140530298072,0.019719214081764237,0.016785893023014052,43,32,True,checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,checkpoints_mini_tabicl_stage2_ea_row_icl/step-1000.ckpt
churn,cell_outliers_tabpfn_test,outlier_factor,10.0,,,0.02,1000,0.916,0.921,0.8266167983553365,0.8303406716361816,0.22480160279663397,0.21172764708261008,0.016133887946605658,0.010732788264751414,43,32,True,checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,checkpoints_mini_tabicl_stage2_ea_row_icl/step-1000.ckpt
churn,cell_outliers_tabpfn_test,outlier_factor,50.0,,,0.02,1000,0.909,0.916,0.8138202649480846,0.8255813953488371,0.23716684463551763,0.22721938125210564,0.030076156258583037,0.035710712969303164,43,32,True,checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,checkpoints_mini_tabicl_stage2_ea_row_icl/step-1000.ckpt
