task_id,dataset_id,dataset_name,n_valid_folds,task_type,n_rows,n_features,n_classes,imbalance_ratio,accuracy_mean,accuracy_std,f1_macro_mean,f1_macro_std,f1_micro_mean,f1_micro_std,precision_macro_mean,precision_macro_std,recall_macro_mean,recall_macro_std,roc_auc_mean,roc_auc_std,log_loss_mean,log_loss_std,fit_seconds_mean,fit_seconds_std,predict_seconds_mean,predict_seconds_std,n_train_mean,n_train_std,n_test_mean,n_test_std,seed,error
28,28,optdigits,10,Multiclass,5620.0,64.0,10.0,1.032490974729242,0.9880782918149466,0.004362556476496634,0.9881190868322538,0.004332361456027641,0.9880782918149466,0.004362556476496634,0.988384437916112,0.004211360741539405,0.9880877310831938,0.004382309601262426,0.9998883889112165,9.21758598792565e-05,0.04068505080915308,0.01105288111835985,1.048965978063643,0.11757480682080207,1.9771367211826145,0.018308000440836834,5058.0,0.0,562.0,0.0,42.0,
29,29,credit-approval,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dataset contains missing values (TabPFN default benchmark does not impute)
31,31,credit-g,10,Binary,1000.0,20.0,2.0,2.3333333333333335,0.768,0.0257336787541584,0.6926610641245953,0.039006335903423686,0.768,0.0257336787541584,0.7354238941609919,0.04545793260236045,0.680952380952381,0.03642156795423417,0.7950476190476191,0.03850716444089208,0.4887176394261535,0.03362400843731725,0.18544507641345262,0.00188793607681689,0.24753923835232855,0.007853940781010378,900.0,0.0,100.0,0.0,42.0,
32,32,pendigits,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dataset has 10992 rows, exceeds limit of 10000"
37,37,diabetes,10,Binary,768.0,8.0,2.0,1.8656716417910448,0.7655502392344498,0.050563804220468224,0.7275130559127493,0.06470353669185633,0.7655502392344498,0.050563804220468224,0.7491085868364894,0.0614325958774904,0.721960113960114,0.06422838736518319,0.8472564102564103,0.04665625868341964,0.46308128251866865,0.06768306985653957,0.15499516492709517,0.002433875291371793,0.2292263670824468,0.0033895289208387236,691.2,0.4216370213557839,76.8,0.4216370213557839,42.0,
43,44,spambase,10,Binary,4601.0,57.0,2.0,1.5377826806398236,0.9610963878147695,0.010568772422531923,0.9592492037175481,0.011022016611497713,0.9610963878147695,0.010568772422531923,0.9596722339656363,0.011452890875642064,0.9590257774724247,0.010908451397877725,0.9907648069608965,0.00575670650047626,0.11460311218276613,0.030190297238171536,1.1066602312028408,0.12268931667433038,1.426304775569588,0.02153468500904906,4140.9,0.31622776601683794,460.1,0.31622776601683794,42.0,
45,46,splice,10,Multiclass,3190.0,60.0,3.0,2.1577574967405475,0.9699059561128527,0.009013107064931154,0.9667154031045474,0.009987013526676757,0.9699059561128527,0.009013107064931154,0.9665204379619915,0.010557986823873038,0.9671913445534244,0.009899950569303357,0.9950825294143602,0.00307031526235293,0.10197097586726936,0.021451596232194177,0.9598971982486546,0.030893210863816377,0.9849606348201633,0.04790937879537439,2871.0,0.0,319.0,0.0,42.0,
49,50,tic-tac-toe,10,Binary,958.0,9.0,2.0,1.8855421686746987,0.9822587719298246,0.014771581397269667,0.9801492780985701,0.016633269489590933,0.9822587719298246,0.014771581397269667,0.985353669961879,0.014124937770241052,0.9758636788048551,0.019197177165812786,0.9994227994227994,0.001195533229585177,0.07376931784728667,0.016073204670008515,0.17694358378648758,0.022866683877656564,0.24611030695959926,0.02106315187407243,862.2,0.4216370213557839,95.8,0.4216370213557839,42.0,
53,54,vehicle,10,Multiclass,846.0,18.0,4.0,1.0954773869346734,0.8782913165266107,0.013314082983984179,0.8792241738033093,0.013957148512174241,0.8782913165266107,0.013314082983984179,0.8811114249627172,0.013067076080914366,0.8797023809523811,0.013643864083600306,0.9745186522093924,0.005537626111524267,0.2519268064907724,0.023215075306310756,0.18823760747909546,0.019752568043663026,0.25864331386983397,0.02953549576490812,761.4,0.5163977794943223,84.6,0.5163977794943222,42.0,
219,151,electricity,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dataset has 45312 rows, exceeds limit of 10000"
