dataset_id,dataset_name,n_folds,accuracy_mean,accuracy_std,accuracy_ci_lower,accuracy_ci_upper,f1_macro_mean,f1_macro_std,f1_macro_ci_lower,f1_macro_ci_upper,f1_micro_mean,f1_micro_std,f1_micro_ci_lower,f1_micro_ci_upper,precision_macro_mean,precision_macro_std,precision_macro_ci_lower,precision_macro_ci_upper,recall_macro_mean,recall_macro_std,recall_macro_ci_lower,recall_macro_ci_upper,roc_auc_mean,roc_auc_std,roc_auc_ci_lower,roc_auc_ci_upper,log_loss_mean,log_loss_std,log_loss_ci_lower,log_loss_ci_upper,fit_seconds_mean,fit_seconds_std,fit_seconds_ci_lower,fit_seconds_ci_upper,predict_seconds_mean,predict_seconds_std,predict_seconds_ci_lower,predict_seconds_ci_upper
3.0,kr-vs-kp,10,0.9934277037617555,0.005203812920744098,0.990596958268025,0.9962421875,0.9934127420831642,0.005213944650752592,0.9905729489201234,0.9962330874704023,0.9934277037617555,0.005203812920744098,0.990596958268025,0.9962421875,0.9935951570131383,0.0051048539563794595,0.9906664905025322,0.9963314799368026,0.9933182783040729,0.0052592336085993145,0.990340845978322,0.9961837161590132,0.9994900493937957,0.0006892560860046996,0.9990930834471654,0.999838656874397,0.02811226036766497,0.013053360908021255,0.0210505943633245,0.03545720383463714,0.5264485347004666,0.07040362695839261,0.4930370531254812,0.5750909014849094,6.535533277299692,0.1559952740663156,6.442116774467504,6.614182223357347
11.0,balance-scale,10,0.9535586277521763,0.01782343178068691,0.9437525601638505,0.9633640552995393,0.9077317451878855,0.02973322924796761,0.8911598710743448,0.9250859637438585,0.9535586277521763,0.01782343178068691,0.9437525601638505,0.9633640552995393,0.8796296296296295,0.03157101964716587,0.8625661375661376,0.8992757936507937,0.9663793103448276,0.012853077901350011,0.9593185550082101,0.9734811165845647,0.9944948901850792,0.004618096098801669,0.9918050278999023,0.9969477743566766,0.12235089763533509,0.035462552436840794,0.10305322046126092,0.14305098987122847,0.3781984665991331,0.04345143808876715,0.3558339580816937,0.40554903303704126,0.27690234729889196,0.0035409706667420366,0.2749824551503844,0.27901820340417544
12.0,mfeat-factors,10,0.9804999999999999,0.009264628073124873,0.9754875,0.9855,0.9805309858813007,0.009239511737806067,0.9754746235926655,0.9855144149068733,0.9804999999999999,0.009264628073124873,0.9754875,0.9855,0.9814089125976997,0.008753811740427164,0.9765279313649737,0.9860639610389612,0.9804999999999999,0.009264628073124873,0.9754875,0.9855,0.9997111111111112,0.000390253338279644,0.9994665972222221,0.9998917361111113,0.06134913204437831,0.026154707264765195,0.04797332742620182,0.07806538707334305,0.6982984258000215,0.05446079036880833,0.6737945231050071,0.736245011319952,21.148220947000663,0.6158016409705233,20.88300179564627,21.557195926766763
15.0,breast-w,10,0.9713871635610767,0.022335696972936216,0.9585300207039337,0.982889751552795,0.9688736503317248,0.024321303752003854,0.954753378768402,0.9815697548526353,0.9713871635610767,0.022335696972936216,0.9585300207039337,0.982889751552795,0.9642224655376831,0.02640896445643192,0.9493138158942507,0.9788491993815363,0.975175120772947,0.021859392741134725,0.9621958031400968,0.9860685386473431,0.9952034621578099,0.004479805108790231,0.9925601449275362,0.9978099838969403,0.08142520625445888,0.04490024133163473,0.055228651605546054,0.10632195928988954,0.3953974374991958,0.020035376083068473,0.3839003414069157,0.407156114033387,0.46587889910078956,0.003771913217306977,0.46354815250861064,0.46803023658805615
18.0,mfeat-morphological,10,0.7329999999999999,0.021108186931983436,0.7209999999999999,0.7460125000000001,0.7276671787601423,0.021112472951547234,0.7155916831709267,0.7410877472092388,0.7329999999999999,0.021108186931983436,0.7209999999999999,0.7460125000000001,0.7334366584611358,0.02305078215240434,0.7197307837483997,0.7474344001330552,0.7329999999999999,0.021108186931983464,0.721,0.7460125000000001,0.9669805555555554,0.006445974834250095,0.9631738888888889,0.970844652777778,0.6015141245411849,0.09871978671100014,0.5469831621016775,0.6634693350597765,0.40913001669905497,0.04378191520165184,0.38783917397064216,0.43663145589074703,1.5696722777007381,0.006188028064768429,1.5666348143221696,1.573477912658418
22.0,mfeat-zernike,10,0.817,0.027608372321131516,0.8,0.8320000000000001,0.8132173169373068,0.028140944236003503,0.7959526293252038,0.8281471054216287,0.817,0.027608372321131516,0.8,0.8320000000000001,0.8116709856695555,0.028786878024171562,0.7937789328703015,0.8270113088070397,0.817,0.027608372321131527,0.8,0.8320000000000001,0.979938888888889,0.001423386386960443,0.9791083333333335,0.9808000694444444,0.29646872794705004,0.037937818728248814,0.27594754300506774,0.3200469664203871,0.46369269410060954,0.024366468920444525,0.4490282563111577,0.47767911596460183,4.5248849288997,0.04163757075585131,4.501355353403432,4.550211537197974
23.0,cmc,10,0.5601167494024637,0.03663243139195366,0.5401126126126126,0.5824600110314396,0.5413309481941815,0.036553824865075774,0.5211493595968818,0.5632439056595065,0.5601167494024637,0.03663243139195366,0.5401126126126126,0.5824600110314396,0.5479013489278125,0.03960419394773795,0.5264343609010292,0.5715485107336147,0.5400120050025173,0.03637407278768547,0.5197592875534052,0.5622804487486651,0.7444390269170629,0.03185748503471957,0.7273212698812751,0.7634632953074176,0.9000041768918831,0.0533995760484926,0.8689668042655744,0.9299753106598744,0.4168563229002757,0.0500043200368788,0.3913911913512493,0.449503797544985,1.1679626473007374,0.0029275807751850875,1.1662504826867008,1.1695869708472129
