topk,acc,macro_f1,weighted_f1,n_predicted_classes,pred_entropy_norm,pred_top1_frac,margin_median
,0.5893670886075949,0.3847807936299318,0.5074336279651036,4,0.5793824267963442,0.4962025316455696,0.18883390800144417
8.0,0.6840506329113925,0.6478693104449025,0.6757934705309777,5,0.8878761878830825,0.3508860759493671,0.8306296475804794
16.0,0.6830379746835443,0.6465880968790965,0.6743998303302754,5,0.8846306356073079,0.349873417721519,0.8272935524875903
32.0,0.6840506329113925,0.6473958406175637,0.6753299412277834,5,0.883386263706871,0.35037974683544304,0.8227520731656927
64.0,0.6845569620253165,0.6473631988046439,0.6755894981695946,5,0.8817840196058264,0.35240506329113924,0.8170619972273385
