anchor_index,anchor_label,weight
418,False,3.1375346e-06
508,False,1.8407052e-07
1411,False,1.3407261e-07
400,False,7.3298787e-07
1391,False,1.4084061e-06
1381,False,1.0592547e-06
1229,True,1.9323917e-07
342,False,3.3218973e-07
66,False,1.5257582e-05
1403,False,6.10892e-05
1116,False,9.833741e-07
524,False,1.0501154e-07
1017,False,4.90239e-07
640,False,2.2373999e-07
1477,False,2.5603157e-07
541,False,9.558369e-07
680,False,1.4892028e-06
1399,False,7.083207e-07
1500,True,1.9007082e-07
1107,False,2.7879687e-06
1183,False,2.7521065e-07
438,False,1.445121e-07
744,False,2.2922983e-07
1305,False,6.9643443e-06
318,False,3.551837e-07
259,False,1.0602224e-07
1163,False,5.98136e-07
1196,False,4.4445585e-07
8,False,1.2836996e-06
506,False,1.40213e-06
1265,False,1.6794685e-06
1525,False,4.0404262e-07
1350,False,2.1510544e-07
1070,False,3.051474e-07
88,False,1.9842633e-07
529,False,0.00020888411
661,False,3.9956853e-07
64,False,8.712439e-08
724,False,6.85852e-07
1510,False,2.370901e-07
1531,False,5.395961e-06
1520,False,4.261843e-07
407,False,4.653575e-06
566,False,1.2158397e-07
621,False,1.0781573e-06
1545,False,7.324728e-07
581,True,1.9286598e-07
582,False,2.3497546e-06
366,False,5.0732797e-07
281,False,1.9364596e-07
886,False,4.914388e-07
171,False,1.1969083e-06
663,False,9.979707e-07
634,False,8.151353e-07
1195,False,5.0710065e-07
794,False,8.5215606e-07
789,False,4.223643e-07
1091,False,4.5072323e-07
23,False,8.740552e-06
19,False,3.6394388e-07
852,True,1.9060212e-07
1137,True,1.9002388e-07
441,False,1.3145095e-07
1123,True,1.9157727e-07
538,False,2.6532206e-07
296,False,6.761216e-07
987,False,1.5243088e-06
902,False,1.6533203e-06
222,False,1.1175216e-06
443,False,1.7153734e-06
1296,False,2.0828007e-07
307,False,6.6177194e-07
554,False,3.7954105e-06
408,False,4.1291223e-06
709,False,1.1029438e-05
963,True,1.9049219e-07
1212,False,1.541391e-07
656,False,7.990399e-07
326,True,1.9344809e-07
1388,False,3.7351768e-07
620,True,1.9152411e-07
1491,False,1.0086694e-07
1502,True,1.9019448e-07
334,False,4.3619443e-07
1543,False,4.464716e-07
630,False,2.5621748e-07
1244,False,1.5277915e-06
934,False,4.135704e-06
507,False,4.08674e-07
243,True,1.9371966e-07
1181,False,3.2293478e-06
1251,False,4.9048975e-07
936,False,1.936853e-07
1222,False,3.6170584e-07
770,False,4.5439262e-07
568,False,2.9703172e-06
927,False,1.8903078e-06
1271,False,5.5192277e-07
949,False,1.11182324e-07
445,False,2.8954022e-07
797,False,2.769625e-06
637,False,1.8299077e-07
530,False,5.086496e-07
719,False,2.8598555e-07
725,False,1.9853444e-05
662,False,8.568565e-07
509,False,0.018288795
141,False,7.2248605e-07
144,False,4.0764678e-07
881,True,1.9115788e-07
392,False,4.567616e-06
447,False,4.109051e-07
1471,False,7.648872e-06
654,False,3.3308655e-07
487,False,5.8847655e-07
341,False,5.187273e-07
666,False,6.8064963e-07
364,False,3.0825556e-06
1105,False,3.4699742e-06
70,False,5.9423905e-07
117,False,4.404708e-07
1341,False,2.1149476e-06
1322,False,3.69159e-07
17,False,1.9494312e-06
268,False,1.8801416e-07
1460,False,2.1521882e-06
1071,False,2.2849996e-07
1401,False,3.765932e-06
1209,False,2.6743e-07
1146,False,4.302167e-06
737,False,1.3946558e-07
210,False,2.170295e-06
223,False,5.3855325e-07
106,False,4.3940344e-07
1353,False,1.9085732e-07
657,False,1.1577423e-06
