topk,acc,macro_f1,weighted_f1,n_predicted_classes,pred_entropy_norm,pred_top1_frac,margin_median
,0.892584681110772,0.6223894302143059,0.9048662834242478,2,0.45708188747062606,0.9037229173024107,0.40809736518525663
8.0,0.8994507171193165,0.6234973427845039,0.9085491620047095,2,0.4231606768083921,0.9139456820262435,0.43829684732832375
16.0,0.8997558742752517,0.6253728129416694,0.9089036069315861,2,0.42420003997781547,0.9136405248703082,0.43682961247500907
32.0,0.8992981385413488,0.6269364952708584,0.908830796055816,2,0.4288561814048639,0.9122673176685994,0.4347695600482091
64.0,0.8983826670735429,0.6257130803424432,0.9082287980209298,2,0.4319413616007306,0.9113518462007935,0.43224115298814675
