topk,acc,macro_f1,weighted_f1,n_predicted_classes,pred_entropy_norm,pred_top1_frac,margin_median
,0.9796836453344943,0.5680304761631843,0.9776030436172615,2,0.07700768361762518,0.9905674067624438,0.44621875505127534
8.0,0.9834566826295168,0.5286141180423878,0.9783498670129379,2,0.032266154327208155,0.9966623131620955,0.5381927063118683
16.0,0.9834566826295168,0.5286141180423878,0.9783498670129379,2,0.032266154327208155,0.9966623131620955,0.5361735730940166
32.0,0.9834566826295168,0.5361492024053018,0.9785651866140606,2,0.034634727656634494,0.9963720795240169,0.5338743417516951
64.0,0.9833115658104774,0.5357897049132313,0.9784831449051421,2,0.03580622906276362,0.9962269627049775,0.5310732929334843
