class,recall
Bumps,0.572139303482587
Dirtiness,0.8148148148148148
K_Scratch,0.9183673469387755
Other_Faults,0.7596439169139466
Pastry,0.620253164556962
Stains,0.8611111111111112
Z_Scratch,0.8842105263157894
