step,ce,bce,pdlc_tau,accuracy,lr,prior_time,train_time,pdlc_pos_weight,pdlc_pos_frac,pdlc_pair_logit_mean,pdlc_pair_logit_std,pdlc_pair_logit_pos_mean,pdlc_pair_logit_neg_mean,pdlc_logit_gap,pdlc_gamma_pos_mean,pdlc_gamma_neg_mean,pdlc_gamma_gap,pdlc_gamma_saturated_low,pdlc_gamma_saturated_high,pdlc_neff_mean,pdlc_neff_median,pdlc_entropy,pdlc_max_prob,pdlc_prob_gap,pdlc_prior_entropy,pdlc_entropy_reduction,probe/attn_kl_mean,probe/attn_entropy_mean,probe/delta_ce,probe/ce,probe/chance_entropy,row_L2_context_div,row_L2_sparsity,row_L2_scale_mean,row_L2_feat_velocity,row_L2_q_norm,row_L2_logit_mean,row_L12_context_div,row_L12_sparsity,row_L12_scale_mean,row_L12_feat_velocity,row_L12_q_norm,row_L12_logit_mean,icl_L2_context_div,icl_L2_sparsity,icl_L2_scale_mean,icl_L2_feat_velocity,icl_L2_q_norm,icl_L2_logit_mean,icl_L12_context_div,icl_L12_sparsity,icl_L12_scale_mean,icl_L12_feat_velocity,icl_L12_q_norm,icl_L12_logit_mean
244,0.8164172677788883,0.0,0.0,0.651089780498296,1.3573040000000005e-05,0.0004417002201080322,37.45662851072848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.10911163687705994,0.6016159057617188,0.8685775995254517,9.313653945922852,6.887807846069336,nan,0.18202100694179535,0.36494094133377075,0.7906481623649597,6.633172512054443,4.063298225402832
245,0.7409264207526576,0.0,0.0,0.6915394542738795,1.3550375000000002e-05,0.00398379098623991,34.33206906076521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.1227618157863617,0.5447016358375549,0.8575774431228638,8.974806785583496,6.236380100250244,nan,0.18860483169555664,0.322591632604599,0.7799437642097473,7.195527076721191,4.087105751037598
246,0.7726244718942326,0.0,0.0,0.6893239999189973,1.3527740000000002e-05,0.00042644795030355453,37.60473771393299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.10055726021528244,0.6330509185791016,0.8554093837738037,9.567466735839844,7.194211006164551,nan,0.1588815152645111,0.36141225695610046,0.9158666729927063,5.967801570892334,3.579080820083618
247,0.7547006241074996,0.0,0.0,0.6896077434066683,1.3505135000000003e-05,0.0005749622359871864,35.81063262652606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.13180972635746002,0.5939140915870667,0.8864306211471558,9.33797836303711,6.757195949554443,nan,0.16577453911304474,0.4492484927177429,0.7656423449516296,7.7584638595581055,5.765748977661133
248,0.7228288254118524,0.0,0.0,0.6865091051440686,1.3482560000000003e-05,0.00041770003736019135,36.89431193750352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.10814152657985687,0.5672917366027832,0.8123293519020081,8.955347061157227,6.429110050201416,nan,0.19643960893154144,0.3387778401374817,0.8074758052825928,6.689884662628174,3.810572385787964
249,0.8071187189780176,0.0,0.0,0.6671804815996438,1.3460015000000003e-05,0.0003193924203515053,37.08626786340028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.10618160665035248,0.6007882356643677,0.856082558631897,9.279168128967285,6.839407444000244,nan,0.18866479396820068,0.3686906397342682,0.765814483165741,6.748884677886963,4.078311920166016
250,0.7707995048040175,0.0,0.0,0.6705744622740895,1.3437500000000001e-05,0.00030401814728975296,38.33063069079071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.12110670655965805,0.6254870891571045,0.8724761009216309,9.460744857788086,7.12691593170166,nan,0.16680243611335754,0.3949955105781555,0.725555419921875,7.185744285583496,4.595683574676514
251,0.6910423802473815,0.0,0.0,0.6962809793185443,1.3415015e-05,0.0004713498055934906,35.46325905993581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.09793057292699814,0.6706118583679199,0.8682523369789124,9.692450523376465,7.332608699798584,nan,0.15501338243484497,0.5460032224655151,0.8924596905708313,7.105483055114746,5.613174915313721
252,0.8333982759904757,0.0,0.0,0.6514459021855146,1.3392560000000002e-05,0.0028323978185653687,35.90449925605208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.10478879511356354,0.6989980936050415,0.8027035593986511,10.289037704467773,8.383384704589844,nan,0.16936281323432922,0.49859631061553955,0.9112129807472229,6.286134719848633,4.419663906097412
253,0.7755600450182101,0.0,0.0,0.6818718235008419,1.3370135000000002e-05,0.0003820667043328285,36.61627059150487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.12162134051322937,0.5414102077484131,0.8434352874755859,8.535304069519043,5.780092239379883,nan,0.1860576570034027,0.32041382789611816,0.761419415473938,6.417624473571777,3.4563217163085938
254,0.7560552628492587,0.0,0.0,0.686932961223647,1.334774e-05,0.0002497360110282898,36.30348484031856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.10596615076065063,0.6250442266464233,0.881417989730835,9.507041931152344,7.230705261230469,nan,0.16082818806171417,0.4518284797668457,0.7851832509040833,8.690282821655273,6.7913923263549805
255,0.6997646172530949,0.0,0.0,0.690301576629281,1.3325375000000001e-05,0.00043701380491256714,37.010626872070134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.11083921045064926,0.6636452674865723,0.8771520256996155,9.920217514038086,7.76041841506958,nan,0.15535220503807068,0.5443975925445557,0.873975396156311,6.929775714874268,5.332041263580322
256,0.796937741106376,0.0,0.0,0.6630905186757445,1.330304e-05,0.00027472618967294693,35.59219960402697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.10402778536081314,0.6749932765960693,0.8657337427139282,9.954007148742676,7.711721420288086,nan,0.15907050669193268,0.592231035232544,0.8696143627166748,8.357170104980469,7.286857604980469
257,0.8797077402414288,0.0,0.0,0.6333953021094203,1.3280735000000002e-05,0.002032523974776268,35.75293685588986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.09043776988983154,0.6859467625617981,0.8377372026443481,9.962701797485352,7.823328018188477,nan,0.13650834560394287,0.5219184160232544,0.9720128178596497,5.88060188293457,4.175775527954102
258,0.6489563840736992,0.0,0.0,0.7129908688366413,1.3258459999999999e-05,0.0004518898203969002,36.49230474233627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.12229716777801514,0.630124032497406,0.8686538934707642,9.64341926574707,7.316987037658691,nan,0.15668050944805145,0.40557876229286194,0.7099899053573608,7.391637325286865,4.997375965118408
259,0.6173204326478299,0.0,0.0,0.7314420775510371,1.3236215000000001e-05,0.0004562940448522568,35.4456772049889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.12257897853851318,0.5708203315734863,0.8787639141082764,8.961310386657715,6.353968620300293,nan,0.1741553694009781,0.3653809428215027,0.7218925356864929,7.017483234405518,4.3994317054748535
260,0.7360515733307693,0.0,0.0,0.6842172499746084,1.3214000000000003e-05,0.011928845196962357,35.54096201341599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.10371503978967667,0.6576439738273621,0.8589872121810913,9.773853302001953,7.5620503425598145,nan,0.17584003508090973,0.3970695734024048,0.9168689250946045,6.412262439727783,4.222194671630859
261,0.7288828769014799,0.0,0.0,0.6903596064075828,1.3191815000000004e-05,0.007509801536798477,34.09380366373807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.14281822741031647,0.5853626132011414,0.8637332320213318,9.229583740234375,6.789721488952637,nan,0.18603722751140594,0.3520020842552185,0.7877697944641113,6.667179584503174,3.88590931892395
262,0.7878696163606946,0.0,0.0,0.6758092597592622,1.3169660000000003e-05,0.0003122510388493538,35.63764949981123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.17058417201042175,0.5114850401878357,0.8978211283683777,8.185648918151855,5.482572078704834,nan,0.16724376380443573,0.33296847343444824,0.7441422939300537,6.616814613342285,3.7517948150634766
263,0.7384054608246515,0.0,0.0,0.6727498371619731,1.3147535000000003e-05,0.005473730154335499,38.279860456474125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.10399413108825684,0.619862973690033,0.8599275350570679,9.440132141113281,7.150662422180176,nan,0.18009018898010254,0.40781986713409424,0.8943959474563599,6.196727752685547,3.8533990383148193
264,0.7268394427046587,0.0,0.0,0.6745641857851297,1.312544e-05,0.00012118648737668991,37.51981645170599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.1129230484366417,0.6003950238227844,0.8965720534324646,9.317109107971191,6.845940589904785,nan,0.18715505301952362,0.36829471588134766,0.7914828658103943,6.624155044555664,4.107990741729736
265,0.6997575731729739,0.0,0.0,0.6981695145368576,1.3103375000000002e-05,0.0003347853198647499,39.08617090154439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.1270553171634674,0.6196475028991699,0.9138062596321106,9.3484525680542,6.923720836639404,nan,0.16809463500976562,0.5138707160949707,1.0535883903503418,6.655999660491943,5.037145614624023
266,0.7033430204901379,0.0,0.0,0.6963448810856789,1.3081340000000002e-05,0.0005210321396589279,38.46535486727953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.12386836856603622,0.5414257049560547,0.8775766491889954,8.68908977508545,5.952890396118164,nan,0.18539750576019287,0.3487812280654907,0.7348660826683044,6.6933698654174805,3.930158853530884
267,0.7473723739130946,0.0,0.0,0.689157156040892,1.3059335000000001e-05,0.00022365059703588486,34.26057450287044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.1162605732679367,0.587796151638031,0.845556378364563,9.00058364868164,6.552804946899414,nan,0.16866645216941833,0.3863547444343567,0.8065502643585205,8.404581069946289,5.829846382141113
268,0.7135949494206386,0.0,0.0,0.6972350846044719,1.303736e-05,0.0004929453134536743,37.94797676149756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.12648549675941467,0.5208284854888916,0.8565453886985779,8.81855583190918,5.936359882354736,nan,0.152382031083107,0.3596561551094055,0.7935964465141296,8.025723457336426,5.729774475097656
269,0.5837404826761485,0.0,0.0,0.756753078661859,1.3015415000000002e-05,0.00036225467920303345,35.855834694579244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.10600657761096954,0.6002819538116455,0.8631049394607544,9.197334289550781,6.846691608428955,nan,0.18022873997688293,0.33555710315704346,0.7639941573143005,6.63758659362793,3.8650169372558594
270,0.8970860761473887,0.0,0.0,0.6156549900770187,1.2993500000000002e-05,0.00019132159650325775,37.41324050631374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.1268814504146576,0.5453073978424072,0.8599064350128174,8.895838737487793,6.104817867279053,nan,0.16458068788051605,0.33127322793006897,0.7687565088272095,7.200979709625244,4.876204013824463
271,0.6078690999711398,0.0,0.0,0.73037791531533,1.2971614999999999e-05,0.00043928343802690506,38.19022000208497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.14875391125679016,0.49692001938819885,0.9021164178848267,8.752124786376953,5.9233784675598145,nan,0.1819046437740326,0.3278357684612274,0.7499306797981262,6.810765266418457,3.9861578941345215
272,0.8965680412293295,0.0,0.0,0.6304774435702711,1.2949760000000002e-05,0.00033824238926172256,39.19323535449803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.14639049768447876,0.4821998178958893,0.8753358721733093,8.308730125427246,5.594837665557861,nan,0.14010554552078247,0.5049973130226135,0.841964840888977,9.880749702453613,8.451891899108887
273,0.7216775689157657,0.0,0.0,0.6939721840899438,1.2927935000000001e-05,0.00031814444810152054,36.00619089137763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.14590783417224884,0.5119293332099915,0.889474630355835,8.821992874145508,6.037334442138672,nan,0.18129445612430573,0.3649022579193115,0.7244072556495667,7.234381675720215,4.558481216430664
274,0.7666503799337079,0.0,0.0,0.6821975153870881,1.2906140000000001e-05,0.00034673139452934265,35.706873406656086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.10303422808647156,0.6437737345695496,0.8633190393447876,9.737887382507324,7.5945234298706055,nan,0.14892607927322388,0.4751760959625244,0.8292441964149475,9.259129524230957,7.507662773132324
275,0.7369883367937291,0.0,0.0,0.6924063966143876,1.2884375000000001e-05,0.0004022037610411644,37.70404134504497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.10118647664785385,0.5785785913467407,0.8560576438903809,9.084281921386719,6.470856666564941,nan,0.17295731604099274,0.39228910207748413,0.8971324563026428,6.143968105316162,3.753066062927246
276,0.6164715159466141,0.0,0.0,0.7334058962296695,1.2862639999999999e-05,0.0002713482826948166,34.84869315754622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.11279815435409546,0.6572912931442261,0.8226215839385986,9.851625442504883,7.530883312225342,nan,0.18994292616844177,0.40332287549972534,0.8320527076721191,6.242287635803223,3.921645402908325
277,0.641314255513862,0.0,0.0,0.7343272347934544,1.2840935000000002e-05,0.00045564956963062286,35.9220079574734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.11186164617538452,0.5438408851623535,0.8478081822395325,8.853042602539062,5.998114109039307,nan,0.18313220143318176,0.37030133605003357,0.7191791534423828,7.326473236083984,4.5617170333862305
278,0.6539123924449086,0.0,0.0,0.71519576292485,1.2819260000000002e-05,0.01514259073883295,37.52025499474257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.10333555191755295,0.6080472469329834,0.8871331214904785,9.260380744934082,6.8598527908325195,nan,0.18258482217788696,0.3717229962348938,0.7660146951675415,6.77696418762207,4.232139587402344
279,0.9231092960690148,0.0,0.0,0.6129475999623537,1.2797615e-05,0.0004569273442029953,37.11310174502432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.11064917594194412,0.5428590774536133,0.8844709396362305,8.59958267211914,5.983023643493652,nan,0.1727328598499298,0.3531085252761841,0.7921547293663025,7.667302131652832,4.98587703704834
280,0.722621637978591,0.0,0.0,0.7127339590806514,1.2776000000000001e-05,0.0003787325695157051,38.795280400663614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.11438644677400589,0.596286416053772,0.9313052296638489,9.446617126464844,7.008254528045654,nan,0.17665642499923706,0.5151532292366028,1.0000604391098022,6.864439487457275,5.263956546783447
281,0.8172764232440386,0.0,0.0,0.6561989914625883,1.2754415000000002e-05,0.00020219292491674423,36.625178509391844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.1561681479215622,0.5012785196304321,0.8201667070388794,8.398879051208496,5.627802848815918,nan,0.16755306720733643,0.4196149706840515,0.762688159942627,7.903935432434082,6.026256561279297
282,0.7149003624217585,0.0,0.0,0.7038643662817776,1.2732860000000002e-05,0.007538142614066601,37.58818396180868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.14002886414527893,0.5745058059692383,0.8757242560386658,8.957136154174805,6.394969463348389,nan,0.15521851181983948,0.42850708961486816,0.7506175637245178,8.469386100769043,6.145794868469238
283,0.8004873598838458,0.0,0.0,0.6745664793998003,1.2711335000000004e-05,0.00037014298141002655,37.98793330974877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.11641145497560501,0.6314455270767212,0.8645198941230774,9.6022367477417,7.128236770629883,nan,0.16242441534996033,0.47992509603500366,1.0413962602615356,6.302942752838135,4.462252616882324
284,0.7495429612172302,0.0,0.0,0.6840404425747693,1.2689840000000003e-05,0.0004088347777724266,37.344735246151686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.09613873064517975,0.6841378211975098,0.875691294670105,9.941356658935547,7.762049198150635,nan,0.15367913246154785,0.5658276081085205,1.0565601587295532,6.54605770111084,5.067286014556885
285,0.8684750892280135,0.0,0.0,0.6501031750813127,1.2668375000000004e-05,0.0002366676926612854,41.3616868276149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.1351780891418457,0.5320537090301514,0.8916151523590088,8.542268753051758,5.866950988769531,nan,0.18305790424346924,0.46135494112968445,0.7908650040626526,8.315324783325195,6.650686264038086
286,0.6747989105933812,0.0,0.0,0.7082131924107671,1.2646939999999999e-05,0.002011321485042572,34.01475568115711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.1157047301530838,0.6000570058822632,0.8438083529472351,9.079014778137207,6.490001201629639,nan,0.1830771565437317,0.366537868976593,0.8424451351165771,6.071445941925049,3.6714107990264893
287,0.6446878812930663,0.0,0.0,0.7283831243403256,1.2625535000000002e-05,0.038280487060546875,39.50876642856747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.11546196788549423,0.5354646444320679,0.8405012488365173,8.76399040222168,5.966843605041504,nan,0.1899704486131668,0.31464752554893494,0.7978659272193909,6.89702033996582,3.8193652629852295
288,0.7759292992996052,0.0,0.0,0.6863741045817733,1.2604160000000001e-05,0.00025032926350831985,38.06956768967211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.12113794684410095,0.5617206692695618,0.8532575964927673,8.674344062805176,5.971165180206299,nan,0.1936972439289093,0.32778701186180115,0.8276835083961487,6.8513007164001465,3.8368773460388184
289,0.6591817570952117,0.0,0.0,0.7218418212141842,1.2582815000000002e-05,0.0002793828025460243,35.166157107800245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.1169656440615654,0.5947930812835693,0.8644461035728455,9.320016860961914,6.801703453063965,nan,0.1822609305381775,0.3582681119441986,0.7628892660140991,6.508545398712158,3.867354154586792
290,0.8620844261167804,0.0,0.0,0.6562025775201619,1.2561500000000002e-05,0.02447962947189808,36.52123435679823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.10865777730941772,0.562490701675415,0.8499951362609863,8.994102478027344,6.202523231506348,nan,0.19093544781208038,0.35841837525367737,0.7199739813804626,7.042353630065918,4.186644554138184
291,0.7646934440854238,0.0,0.0,0.6852744766511023,1.2540215000000005e-05,0.0003246478736400604,36.92745781969279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.11408063769340515,0.56794273853302,0.8605338335037231,9.139992713928223,6.563088893890381,nan,0.19242075085639954,0.3735010027885437,0.7677844762802124,6.917301177978516,4.215977668762207
292,0.6252716798771871,0.0,0.0,0.7181524455081671,1.251896e-05,0.00035171397030353546,36.822165850549936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.11603166162967682,0.6521990299224854,0.888796865940094,9.581480979919434,7.296449661254883,nan,0.14922216534614563,0.44198423624038696,0.7466228008270264,7.872791767120361,5.779903888702393
293,0.7525625036596466,0.0,0.0,0.6634975816123188,1.2497735000000005e-05,0.003056018613278866,36.77078204974532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.10590266436338425,0.5982437133789062,0.8589561581611633,9.298765182495117,6.855277061462402,nan,0.18177591264247894,0.36812037229537964,0.7836790680885315,6.69462776184082,4.114663124084473
294,0.6470686648681294,0.0,0.0,0.7387496144510806,1.2476540000000001e-05,0.0004798406735062599,36.68538263067603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.12551307678222656,0.5202670097351074,0.8821647763252258,8.749198913574219,5.905781269073486,nan,0.1906469166278839,0.3391757905483246,0.7140114903450012,6.523501396179199,3.798755645751953
295,0.6979080618693843,0.0,0.0,0.7033550310879946,1.2455375000000003e-05,0.025509638711810112,35.67095950059593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.11662068963050842,0.6148402690887451,0.8428448438644409,9.189464569091797,6.687252044677734,nan,0.17246687412261963,0.3811427354812622,0.7633567452430725,7.0790205001831055,4.3647918701171875
296,0.8190531567088328,0.0,0.0,0.6585994446650147,1.243424e-05,0.00029010046273469925,40.414592100307345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.11339280009269714,0.6484649181365967,0.8741841316223145,9.437788009643555,7.058886528015137,nan,0.1631947159767151,0.39828914403915405,0.8120819330215454,6.936826705932617,4.744085788726807
297,0.773149934488174,0.0,0.0,0.6867417059838772,1.2413135000000002e-05,0.00028624385595321655,39.19126692228019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.11103169620037079,0.6257924437522888,0.8870159387588501,9.440583229064941,7.07558012008667,nan,0.17613276839256287,0.37774306535720825,0.7508019208908081,6.7275390625,4.2422051429748535
298,0.9099959703744389,0.0,0.0,0.6274472405202687,1.2392059999999998e-05,0.0004422888159751892,36.33566320221871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.12155640125274658,0.5859861373901367,0.8302552700042725,9.007537841796875,6.413716793060303,nan,0.15776947140693665,0.3715478777885437,0.6721500158309937,7.062110424041748,4.51396369934082
299,0.7614359026774764,0.0,0.0,0.6807860110420734,1.2371015000000002e-05,0.00020380597561597824,39.169981837272644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.11771152913570404,0.5752308368682861,0.8544653058052063,8.837023735046387,6.172255039215088,nan,0.16248752176761627,0.3528335690498352,0.7247123122215271,6.797121047973633,4.0909504890441895
300,0.7137421969673596,0.0,0.0,0.6956859135534614,1.235e-05,0.00021424517035484314,35.27522919327021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.10735638439655304,0.5903012752532959,0.8525693416595459,9.196309089660645,6.636053562164307,nan,0.17895828187465668,0.4013313949108124,0.7015751600265503,7.347896099090576,4.830533981323242
301,0.7931554629743403,0.0,0.0,0.6634952924214303,1.2329015000000003e-05,0.003551572561264038,36.65889955870807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.14250440895557404,0.4291461110115051,0.9496447443962097,8.241645812988281,5.155391693115234,nan,0.18192283809185028,0.3150063455104828,0.807035505771637,6.725124835968018,3.7452898025512695
302,0.8003571571362045,0.0,0.0,0.6667094507720321,1.2308059999999999e-05,0.0002946872264146805,36.90293460898101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.11979356408119202,0.5959144830703735,0.8355894088745117,9.073968887329102,6.477163314819336,nan,0.18030619621276855,0.3441920876502991,0.765353262424469,6.739664554595947,3.9468657970428467
303,0.7761178583750734,0.0,0.0,0.6574473413638771,1.2287135e-05,0.013375530950725079,36.62591219227761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.11342419683933258,0.5578147172927856,0.838329553604126,8.774775505065918,6.055092811584473,nan,0.1880841851234436,0.32432126998901367,0.7946740388870239,6.776377201080322,3.824686288833618
304,0.7997229550092015,0.0,0.0,0.6527744035702199,1.226624e-05,0.0004038996994495392,36.1973675256595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.11712221056222916,0.6631109714508057,0.8284583687782288,9.86817455291748,7.635392665863037,nan,0.15421226620674133,0.4598690867424011,0.7938238978385925,8.429495811462402,6.514033317565918
305,0.7429566500359215,0.0,0.0,0.6938068708404899,1.2245375000000003e-05,0.0009883195161819458,40.24164271261543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.0923614501953125,0.7525542974472046,0.8150522112846375,10.559913635253906,8.711852073669434,nan,0.149132639169693,0.5772978067398071,0.9536005258560181,6.1892900466918945,4.771844387054443
306,0.8118428148372914,0.0,0.0,0.6472980775870383,1.222454e-05,0.0002174321562051773,38.05968246888369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.11720068007707596,0.5753660202026367,0.8223099112510681,9.01618766784668,6.408181667327881,nan,0.18705984950065613,0.32751911878585815,0.780695378780365,6.589303970336914,3.647221088409424
307,0.6499283911543898,0.0,0.0,0.7180264636408538,1.2203735000000004e-05,0.000194658525288105,36.45323149487376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.10486369580030441,0.6372729539871216,0.8545406460762024,9.636224746704102,7.218093395233154,nan,0.18389837443828583,0.416533887386322,0.9088709950447083,6.406839847564697,4.4158501625061035
308,0.7630180419364478,0.0,0.0,0.6804328567814082,1.218296e-05,0.00034375768154859543,38.9063285458833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.1336018443107605,0.6397912502288818,0.8734878897666931,9.380261421203613,6.941242218017578,nan,0.15117159485816956,0.4768955111503601,0.7623854279518127,8.610629081726074,6.897682189941406
309,0.741859882400604,0.0,0.0,0.6832782446872443,1.2162215000000005e-05,0.00031860917806625366,37.2034449307248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.11154552549123764,0.5544971823692322,0.8473696112632751,8.99646282196045,6.206258773803711,nan,0.18133026361465454,0.34397372603416443,0.7294302582740784,6.872354984283447,4.087843418121338
310,0.6555426325357985,0.0,0.0,0.714066798100248,1.2141499999999999e-05,0.0003119222819805145,36.0844383072108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.15176573395729065,0.552239716053009,0.8562514185905457,8.888758659362793,6.234175682067871,nan,0.16764172911643982,0.4109995365142822,0.8138599991798401,8.375082015991211,6.154170036315918
311,0.7096727179814479,0.0,0.0,0.7028939854353666,1.2120815000000002e-05,0.00030203256756067276,36.78117910306901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.09676386415958405,0.7419310808181763,0.8460531234741211,10.26960563659668,8.225549697875977,nan,0.16038104891777039,0.5489365458488464,0.9941324591636658,6.300357818603516,4.6413726806640625
312,0.7389516092371196,0.0,0.0,0.6859444323927164,1.210016e-05,0.0005173357203602791,36.658207087777555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.11131379008293152,0.5986064672470093,0.802128255367279,9.47606372833252,7.045745849609375,nan,0.17817579209804535,0.4093795418739319,0.8817031979560852,6.376482009887695,4.133514881134033
313,0.781882999202935,0.0,0.0,0.6798062394373119,1.2079535000000003e-05,0.0005423072725534439,36.463772570714355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.11665067076683044,0.5704492330551147,0.8801097273826599,8.910469055175781,6.422494411468506,nan,0.17891480028629303,0.4743786156177521,0.7919192314147949,8.651737213134766,6.835609436035156
314,0.8557499575836118,0.0,0.0,0.6527548334561288,1.2058940000000002e-05,0.0002633752301335335,39.02361037116498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.11474725604057312,0.586450457572937,0.8478577733039856,9.202898025512695,6.6949543952941895,nan,0.17204546928405762,0.3577755093574524,0.745728075504303,6.739858150482178,4.015841960906982
315,0.7325869730848353,0.0,0.0,0.6855095813516527,1.2038375000000001e-05,0.00036673620343208313,35.87219479493797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,0.11304741352796555,0.6053484678268433,0.8539871573448181,9.098506927490234,6.578925609588623,nan,0.15373285114765167,0.3702041208744049,0.7250640392303467,7.132988452911377,4.556571960449219
