topk,score,acc,macro_f1,weighted_f1,n_predicted_classes,pred_entropy_norm,margin_median
,0.7708628005657708,0.9444444444444444,0.7708628005657708,0.9333647650479333,2,0.22853814395352803,0.8873139805534425
8.0,0.7708628005657708,0.9444444444444444,0.7708628005657708,0.9333647650479333,2,0.22853814395352803,0.8934223672179482
16.0,0.7708628005657708,0.9444444444444444,0.7708628005657708,0.9333647650479333,2,0.22853814395352803,0.8910923610889305
32.0,0.7708628005657708,0.9444444444444444,0.7708628005657708,0.9333647650479333,2,0.22853814395352803,0.8888277471411434
64.0,0.7708628005657708,0.9444444444444444,0.7708628005657708,0.9333647650479333,2,0.22853814395352803,0.8859847319079759
128.0,0.7708628005657708,0.9444444444444444,0.7708628005657708,0.9333647650479333,2,0.22853814395352803,0.8818406417623427
