topk,acc,macro_f1,weighted_f1,n_predicted_classes,pred_entropy_norm,pred_top1_frac,margin_median
,0.9219653179190751,0.462707182320442,0.8887682432216651,2,0.4409981685768515,0.6994219653179191,0.9387057283582345
8.0,0.9913294797687862,0.9779137742053343,0.9914908310647707,4,0.6133335684585828,0.6965317919075145,0.999849393074886
16.0,0.9913294797687862,0.9779137742053343,0.9914908310647707,4,0.6133335684585828,0.6965317919075145,0.9998395316485638
32.0,0.9942196531791907,0.987614958754389,0.9942664918572918,4,0.6100049101552263,0.6965317919075145,0.9998206911497296
64.0,0.9942196531791907,0.987614958754389,0.9942664918572918,4,0.6100049101552263,0.6965317919075145,0.9997935771996953
