topk,score,acc,macro_f1,weighted_f1,n_predicted_classes,pred_entropy_norm,margin_median
,0.8679538418238109,0.8832807570977917,0.8679538418238109,0.881293934747461,2,0.8903496436296338,0.8645752457532412
8.0,0.8672979168743148,0.882229232386961,0.8672979168743148,0.8804973870140209,2,0.8964116553921945,0.9087351943214629
16.0,0.8678377693709156,0.8827549947423764,0.8678377693709156,0.8810041466940829,2,0.8958138308042298,0.9074733641675535
32.0,0.8678377693709156,0.8827549947423764,0.8678377693709156,0.8810041466940829,2,0.8958138308042298,0.9055512883152239
64.0,0.8678377693709156,0.8827549947423764,0.8678377693709156,0.8810041466940829,2,0.8958138308042298,0.9029992676546892
128.0,0.8678377693709156,0.8827549947423764,0.8678377693709156,0.8810041466940829,2,0.8958138308042298,0.9002360469081649
