topk,acc,macro_f1,weighted_f1,n_predicted_classes,pred_entropy_norm,pred_top1_frac,margin_median
,0.8785942492012779,0.7217387235635411,0.8879388337073559,2,0.6021924452099363,0.853035143769968,0.7685199590538037
8.0,0.8722044728434505,0.6700400590343665,0.875505116334211,2,0.5148626806465212,0.8849840255591054,0.783987483315158
16.0,0.8722044728434505,0.6700400590343665,0.875505116334211,2,0.5148626806465212,0.8849840255591054,0.7804641824105801
32.0,0.8722044728434505,0.6700400590343665,0.875505116334211,2,0.5148626806465212,0.8849840255591054,0.7768669009830479
64.0,0.8722044728434505,0.6700400590343665,0.875505116334211,2,0.5148626806465212,0.8849840255591054,0.77307071960344
