class,recall
Bumps,0.5870646766169154
Dirtiness,0.8148148148148148
K_Scratch,0.9183673469387755
Other_Faults,0.7537091988130564
Pastry,0.6329113924050633
Stains,0.8611111111111112
Z_Scratch,0.8842105263157894
