topk,acc,macro_f1,weighted_f1,n_predicted_classes,pred_entropy_norm,pred_top1_frac,margin_median
,0.8782051282051282,0.6760115767107259,0.8504783505170602,3,0.7056540098983495,0.4597069597069597,0.6242392610199025
8.0,0.9523809523809523,0.9540978203254723,0.9524176850756113,4,0.8542023024889522,0.40934065934065933,0.998264496554687
16.0,0.9523809523809523,0.9540978203254723,0.9524176850756113,4,0.8542023024889522,0.40934065934065933,0.9982196402461708
32.0,0.9523809523809523,0.9540978203254723,0.9524176850756113,4,0.8542023024889522,0.40934065934065933,0.9981669209255235
64.0,0.9523809523809523,0.9540978203254723,0.9524176850756113,4,0.8542023024889522,0.40934065934065933,0.9980897580046906
