Bumps,Dirtiness,K_Scratch,Other_Faults,Pastry,Stains,Z_Scratch
0,0,0,201,0,0,0
0,8,0,19,0,0,0
0,0,158,38,0,0,0
0,0,1,336,0,0,0
0,0,0,77,2,0,0
0,0,0,12,0,24,0
0,0,0,74,0,0,21
