anchor_index,anchor_label,weight
114,False,2.6979735e-06
219,False,6.936917e-07
85,False,1.5550609e-06
233,False,3.5169606e-07
1051,False,1.28141155e-05
707,False,5.123327e-06
600,False,1.514361e-05
495,False,9.4955765e-05
790,False,8.6993737e-07
36,True,5.034701e-07
348,False,1.4817749e-06
335,False,1.2112241e-05
1080,False,2.4080717e-07
415,False,2.7975377e-06
766,False,2.9696e-06
905,False,5.249097e-06
561,False,1.5478641e-06
659,False,1.1619543e-06
288,False,2.6076218e-06
19,True,5.011979e-07
513,False,1.937551e-07
301,False,1.8181302e-06
169,False,3.006928e-07
210,False,2.113188e-07
145,False,1.777345e-06
957,False,7.241318e-07
1022,False,1.2168747e-06
678,False,1.4202712e-06
511,False,4.4184648e-07
47,True,5.022846e-07
943,False,1.775351e-06
308,False,5.377733e-06
37,True,5.0143836e-07
817,False,1.0498593e-06
444,False,2.7997637e-06
755,False,3.512806e-06
273,False,9.1354474e-07
307,False,1.3438353e-05
726,False,2.8915938e-05
392,False,5.3845224e-06
808,False,7.868454e-07
524,False,7.784968e-07
720,False,8.0079207e-07
662,False,5.300497e-06
1079,False,5.566861e-07
360,False,1.7777044e-06
718,False,1.1998405e-06
231,False,2.5583992e-07
275,False,1.4793619e-06
227,False,4.141545e-06
1074,False,8.340033e-07
590,False,3.2463845e-07
860,False,1.4863705e-06
473,False,2.7218754e-05
819,False,2.9988036e-07
386,False,6.6628922e-06
918,False,1.030682e-06
995,False,2.757367e-06
492,False,7.6312267e-07
794,False,2.078017e-05
504,False,1.2616612e-06
534,False,5.790154e-07
383,False,1.3874131e-06
104,False,1.7787371e-06
265,False,3.492681e-07
232,False,2.071118e-07
742,False,1.5568727e-06
928,False,2.7790927e-07
1025,False,4.5056544e-07
1065,False,7.250488e-07
329,False,6.7348043e-07
839,False,4.4651625e-07
873,False,2.0715831e-06
595,False,3.169075e-07
30,True,4.991559e-07
544,False,4.2675563e-07
597,False,1.0908192e-06
781,False,1.8911538e-07
988,False,1.5056873e-05
554,False,2.163886e-06
696,False,5.216333e-07
439,False,8.261738e-06
433,False,1.0006676e-06
801,False,1.6416917e-06
247,False,9.638701e-07
1095,False,1.0403777e-06
573,False,3.6682798e-07
901,False,9.335537e-06
222,False,3.9515203e-06
1063,False,5.0764635e-07
249,False,2.0068049e-07
974,False,9.806403e-07
89,False,1.7792307e-06
691,False,2.4632868e-06
390,False,2.6491557e-06
535,False,1.036009e-05
1013,False,6.790468e-07
1001,False,2.5016056e-06
719,False,9.814729e-07
394,False,9.312901e-07
721,False,9.061589e-07
929,False,6.949504e-07
702,False,1.2487188e-06
861,False,4.3358233e-07
129,False,1.7782045e-06
765,False,3.434781e-06
711,False,2.45255e-07
887,False,1.7253022e-06
977,False,1.2042633e-06
645,False,6.3877417e-07
846,False,7.944174e-06
1041,False,8.921289e-07
795,False,1.3073164e-06
996,False,0.00035863867
686,False,2.445107e-07
882,False,2.783302e-07
362,False,8.9276983e-07
55,True,5.004743e-07
162,False,3.8321204e-07
842,False,1.2339414e-06
320,False,3.7663676e-07
904,False,6.462551e-07
431,False,1.1194415e-06
785,False,5.630806e-07
107,False,2.1032899e-07
97,False,2.5892456e-07
217,False,2.0636978e-06
599,False,2.0235554e-07
520,False,3.3584044e-07
408,False,9.0151036e-07
669,False,0.0031209877
21,True,5.002271e-07
190,False,2.2713745e-07
542,False,1.242281e-06
387,False,5.45179e-07
925,False,3.3302834e-07
28,True,4.976785e-07
690,False,7.9326253e-07
608,False,1.0076745e-06
310,False,3.6022104e-07
455,False,6.8559945e-07
385,False,8.4046513e-07
